Journée du 02/06/2011
Données temps réel
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	48839	48800	48800	0	517	791	47728	2094	ND	4482	ND	1980	-8755	27	ND	ND	ND	ND	ND	ND	
00:15	47861	47650	47500	0	451	816	48420	2123	ND	4727	ND	1950	-10626	26							
00:30	46243	46500	46200	0	0	796	47352	2056	ND	4325	ND	1943	-10176	18							
00:45	44604	45250	44950	0	0	777	46283	2007	ND	3750	ND	1939	-10099	18							
01:00	43821	44000	43700	0	0	630	45693	2004	ND	3425	ND	1935	-9826	18	ND	ND	ND	ND	ND	ND	
01:15	43947	44250	43950	0	0	521	45611	1986	ND	2993	ND	1945	-9067	17							
01:30	42883	44500	44200	0	0	425	44809	1958	ND	3014	ND	1948	-9234	17							
01:45	43084	44200	43800	0	0	340	45087	1924	ND	2850	ND	1942	-9018	16							
02:00	42424	43900	43400	0	0	224	44509	1906	ND	2818	ND	1939	-8927	16	ND	ND	ND	ND	ND	ND	
02:15	42577	43150	42350	0	0	123	44710	1866	ND	2604	ND	1938	-8620	15							
02:30	41312	42400	41300	0	0	29	43855	1854	ND	3151	ND	1933	-9466	15							
02:45	40638	41450	40350	0	0	36	43787	1851	ND	2220	ND	1940	-9160	15							
03:00	39414	40500	39400	0	0	53	43216	1853	ND	1689	ND	1936	-9288	15	ND	ND	ND	ND	ND	ND	
03:15	39150	39750	38900	0	0	67	43231	1886	ND	1372	ND	1943	-9310	16							
03:30	38458	39000	38400	0	0	67	42440	1913	ND	1430	ND	1942	-9299	16							
03:45	37951	38300	37850	0	0	67	41880	1936	ND	1728	ND	1943	-9563	16							
04:00	37352	37600	37300	0	0	67	41030	1959	ND	1646	ND	1940	-9246	16	ND	ND	ND	ND	ND	ND	
04:15	37018	37200	37000	0	0	67	40727	2005	ND	1239	ND	1944	-8922	17							
04:30	36683	36800	36700	0	0	30	40269	2003	ND	1096	ND	1951	-8624	17							
04:45	36482	36400	36350	0	0	28	40596	1997	ND	846	ND	1946	-8893	16							
05:00	36136	36000	36000	0	0	27	40013	2010	ND	815	ND	1944	-8633	17	ND	ND	ND	ND	ND	ND	
05:15	36161	35900	35950	0	0	28	39883	2059	ND	1144	ND	1945	-8856	17							
05:30	36062	35800	35900	0	0	26	39536	2078	ND	1022	ND	1946	-8496	17							
05:45	35566	35500	35550	0	0	34	39275	2095	ND	725	ND	1944	-8465	17							
06:00	35203	35200	35200	0	0	57	39094	2082	ND	730	ND	1934	-8646	17	ND	ND	ND	ND	ND	ND	
06:15	35253	35100	35250	0	0	66	39875	2099	ND	650	ND	1943	-9335	17							
06:30	35399	35000	35300	0	0	73	39793	2102	ND	696	ND	1943	-9157	17							
06:45	35525	35150	35650	0	0	111	39647	2079	ND	865	ND	1937	-9063	17							
07:00	35908	35300	36000	0	0	124	39598	2018	ND	838	ND	1944	-8569	17	ND	ND	ND	ND	ND	ND	
07:15	36292	35850	36450	0	0	130	40173	1917	ND	1390	ND	1994	-9261	17							
07:30	36912	36400	36900	0	0	131	40806	1868	ND	1260	ND	1993	-9100	17							
07:45	37433	36950	37400	0	0	130	41630	1790	ND	1120	ND	1993	-9190	17							
08:00	37939	37500	37900	0	0	132	42114	1727	ND	1143	ND	1990	-9123	17	ND	ND	ND	ND	ND	ND	
08:15	38807	38200	38700	0	0	137	43250	1660	ND	1164	ND	2106	-9470	18							
08:30	39546	38900	39500	0	0	181	43806	1657	ND	1348	ND	2108	-9511	18							
08:45	40365	39600	40200	0	0	193	43936	1645	ND	1737	ND	2106	-9209	18							
09:00	40934	40300	40900	0	0	193	44459	1658	ND	1892	ND	2100	-9326	17	ND	ND	ND	ND	ND	ND	
09:15	41802	41100	41700	0	0	193	43739	1723	ND	3291	ND	2259	-9357	18							
09:30	42498	41900	42500	0	0	194	44214	1714	ND	3350	ND	2264	-9196	18							
09:45	42666	42300	42750	0	0	194	44339	1719	ND	3785	ND	2265	-9594	18							
10:00	42983	42700	43000	0	0	194	44445	1789	ND	3848	ND	2258	-9506	18	ND	ND	ND	ND	ND	ND	
10:15	43788	43050	43450	0	0	193	44163	1817	ND	4055	ND	2422	-8823	19							
10:30	43949	43400	43900	0	0	194	44317	1888	ND	4076	ND	2417	-8899	19							
10:45	44215	43600	44100	0	0	194	44378	1954	ND	4165	ND	2417	-8846	19							
11:00	44305	43800	44300	0	0	193	44456	2045	ND	4237	ND	2409	-8988	19	ND	ND	ND	ND	ND	ND	
11:15	44845	44050	44700	0	0	195	44767	2100	ND	4525	ND	2539	-9230	19							
11:30	45095	44300	45100	0	0	193	44737	2142	ND	4578	ND	2533	-9036	19							
11:45	45162	44650	45500	0	0	195	44905	2231	ND	4573	ND	2534	-9231	19							
12:00	45892	45000	45900	0	0	194	45274	2265	ND	4766	ND	2528	-9086	19	ND	ND	ND	ND	ND	ND	
12:15	46720	45500	46550	0	0	183	45546	2309	ND	5237	ND	2600	-9112	19							
12:30	47214	46000	47200	0	0	177	45466	2389	ND	5537	ND	2609	-8924	19							
12:45	48082	46700	47650	0	0	177	45428	2401	ND	6534	ND	2616	-9035	19							
13:00	47254	47400	48100	0	0	177	45072	2384	ND	6226	ND	2604	-9170	19	ND	ND	ND	ND	ND	ND	
13:15	46632	46150	46950	0	0	177	45466	2480	ND	4787	ND	2638	-8876	19							
13:30	45896	44900	45800	0	0	162	45003	2484	ND	4699	ND	2642	-9051	19							
13:45	44999	44350	45300	0	0	162	44842	2512	ND	4346	ND	2641	-9459	20							
14:00	44753	43800	44800	0	0	147	44518	2563	ND	3952	ND	2634	-9016	20	ND	ND	ND	ND	ND	ND	
14:15	44591	43500	44550	0	0	145	44623	2563	ND	3460	ND	2616	-8771	20							
14:30	44128	43200	44300	0	0	145	44316	2578	ND	3408	ND	2612	-8890	20							
14:45	43259	42600	43650	0	0	136	44079	2636	ND	3011	ND	2609	-9174	20							
15:00	42760	42000	43000	0	0	137	43463	2647	ND	2985	ND	2606	-9035	20	ND	ND	ND	ND	ND	ND	
15:15	42583	41650	42600	0	0	126	43997	2630	ND	2375	ND	2544	-9052	20							
15:30	41960	41300	42200	0	0	118	43890	2619	ND	2068	ND	2539	-9234	20							
15:45	41676	41000	41900	0	0	144	43710	2673	ND	1689	ND	2540	-9035	20							
16:00	41577	40700	41600	0	0	118	43882	2650	ND	1373	ND	2532	-8933	20	ND	ND	ND	ND	ND	ND	
16:15	41115	40300	41150	0	0	129	43847	2713	ND	1219	ND	2442	-9197	20							
16:30	40639	39900	40700	0	0	127	43555	2768	ND	1096	ND	2447	-9317	20							
16:45	40495	39650	40400	0	0	118	43452	2814	ND	1074	ND	2446	-9367	20							
17:00	40540	39400	40100	0	0	128	43316	2875	ND	1054	ND	2437	-9234	20	ND	ND	ND	ND	ND	ND	
17:15	40223	39350	40000	0	0	118	43542	2846	ND	1055	ND	2310	-9613	19							
17:30	40248	39300	39900	0	0	105	43544	2927	ND	1152	ND	2313	-9762	19							
17:45	40553	39550	40150	0	0	31	43945	2883	ND	1229	ND	2311	-9825	18							
18:00	40880	39800	40400	0	0	28	43863	2914	ND	1318	ND	2305	-9527	18	ND	ND	ND	ND	ND	ND	
18:15	41244	40300	40900	0	0	28	43683	2934	ND	2113	ND	2164	-9677	17							
18:30	41404	40800	41400	0	0	30	44134	2885	ND	2158	ND	2158	-9958	17							
18:45	41937	41550	42150	0	0	29	43695	2921	ND	3052	ND	2160	-9917	17							
19:00	42555	42300	42900	0	0	27	44050	2887	ND	3031	ND	2153	-9591	17	ND	ND	ND	ND	ND	ND	
19:15	42439	42400	43000	0	0	28	43963	2831	ND	3565	ND	2034	-9979	16							
19:30	42893	42500	43100	0	0	17	44234	2785	ND	3608	ND	2032	-9782	15							
19:45	42907	42750	43350	0	0	2	43935	2647	ND	3908	ND	2031	-9613	15							
20:00	42946	43000	43600	0	0	4	44058	2624	ND	3893	ND	2025	-9656	15	ND	ND	ND	ND	ND	ND	
20:15	42692	42750	43350	0	0	3	44335	2484	ND	3489	ND	1946	-9561	15							
20:30	42131	42500	43100	0	0	2	44191	2388	ND	3437	ND	1940	-9824	15							
20:45	42326	42500	43050	0	0	1	44655	2328	ND	3229	ND	1942	-9826	15							
21:00	42239	42500	43000	0	0	10	44212	2245	ND	3188	ND	1941	-9351	15	ND	ND	ND	ND	ND	ND	
21:15	42015	42600	43100	0	0	122	44139	2187	ND	3372	ND	1921	-9722	16							
21:30	41960	42700	43200	0	0	168	43996	2174	ND	3389	ND	1930	-9692	16							
21:45	42303	43000	43500	0	0	166	43893	2184	ND	3499	ND	1933	-9368	16							
22:00	42847	43300	43800	0	0	166	44244	2180	ND	3532	ND	1926	-9195	16	ND	ND	ND	ND	ND	ND	
22:15	44102	44000	44450	0	0	168	44481	2231	ND	4816	ND	1935	-9517	15							
22:30	44970	44700	45100	0	0	187	44542	2234	ND	5573	ND	1938	-9499	15							
22:45	47374	45800	46200	0	0	263	44794	2242	ND	7007	ND	1936	-8858	15							
23:00	46766	46900	47300	0	0	359	44485	2297	ND	7523	ND	1928	-9821	16	ND	ND	ND	ND	ND	ND	
23:15	46706	46150	46550	0	0	354	44551	2267	ND	7143	ND	1941	-9539	16							
23:30	46285	45400	45800	0	0	321	44151	2233	ND	6782	ND	1942	-9121	16							
23:45	46548	45100	45300	0	0	322	44208	2199	ND	6334	ND	1943	-8449	16							
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
