Journée du 02/10/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	3528	2904	41358	1978	2810	1714	-2534	5118	51758	50700	51800		
00:15	0	3630	2457	41545	1930	2462	1718	-2888	5056	50855	49600	50700		
00:30	0	3393	2321	41025	1908	2367	1714	-3232	4778	49497	48500	49600		
00:45	0	3263	2259	40553	1854	1383	1715	-3129	4631	47900	47300	48200		
01:00	0	3120	2127	40185	1836	1210	1704	-3335	4442	46849	46100	46800		
01:15	0	3096	2067	39978	1811	614	1704	-2064	4398	47209	46150	47150		
01:30	0	2986	2108	39748	1800	535	1700	-2329	4305	46549	46200	47500		
01:45	0	3179	2068	40310	1770	64	1705	-2481	4478	46616	46100	47250		
02:00	0	2982	2065	39980	1751	0	1707	-2677	4289	45804	46000	47000		
02:15	0	3263	2107	40430	1713	624	1700	-3711	4571	46126	45350	45950		
02:30	0	2920	2086	39783	1657	418	1712	-3715	4239	44862	44700	44900		
02:45	0	2964	2052	39810	1614	0	1701	-3627	4264	43832	43700	44000		
03:00	0	2846	2046	39665	1584	0	1713	-3936	4154	43113	42700	43100		
03:15	0	2905	1922	39799	1568	0	1708	-4726	4164	42408	42200	42400		
03:30	0	2656	1859	39502	1583	0	1704	-4719	3900	41805	41700	41700		
03:45	0	2492	1918	39532	1543	0	1709	-4848	3766	41362	41250	41250		
04:00	0	2285	1789	39474	1497	0	1708	-5089	3520	40830	40800	40800		
04:15	0	1973	1694	39847	1413	0	1706	-5779	3186	40593	40400	40550		
04:30	0	1633	1631	39657	1405	0	1708	-5548	2838	40206	40000	40300		
04:45	0	1513	1595	40027	1358	0	1708	-5748	2710	40214	39900	40200		
05:00	0	1379	1648	39918	1336	0	1703	-5493	2598	40120	39800	40100		
05:15	0	1302	1930	39857	1300	0	1708	-5039	2628	40454	40050	40350		
05:30	0	1316	1921	40007	1252	0	1707	-5072	2637	40532	40300	40600		
05:45	0	1349	1954	40177	1257	0	1704	-5013	2680	40870	40500	41000		
06:00	0	1345	1928	40315	1237	0	1713	-4627	2670	41365	40700	41400		
06:15	0	1306	2030	40109	1242	0	1715	-3913	2670	41826	41300	41850		
06:30	0	1429	1985	40532	1217	0	1718	-3943	2773	42353	41900	42300		
06:45	0	1447	1999	39984	1226	0	1717	-3806	2795	42561	42450	42850		
07:00	0	1649	2032	40058	1192	222	1713	-3481	3000	43387	43000	43400		
07:15	0	1594	2074	39901	1207	1210	1718	-3522	2964	44182	43700	44050		
07:30	0	1698	2043	40314	1191	1244	1718	-3532	3052	44677	44400	44700		
07:45	0	1799	2054	40577	1214	1319	1714	-3673	3152	45005	44550	44950		
08:00	0	1754	2036	40491	1219	2171	1718	-4170	3104	45220	44700	45200		
08:15	0	1675	2046	39921	1196	2944	1737	-3778	3039	45742	45250	45900		
08:30	0	1725	1877	39970	1215	3661	1740	-3626	3027	46562	45800	46600		
08:45	0	1802	1817	40269	1198	4175	1742	-3644	3081	47360	46600	47500		
09:00	0	1861	1785	40569	1227	4616	1738	-3410	3124	48386	47400	48400		
09:15	0	1844	1821	40490	1229	5578	1814	-3714	3151	49062	48150	49000		
09:30	0	1829	1885	40563	1196	5779	1808	-3456	3157	49603	48900	49600		
09:45	0	1861	1801	40518	1188	6105	1806	-3361	3157	49919	49150	49900		
10:00	0	1840	1794	40271	1201	6452	1813	-3227	3137	50145	49400	50200		
10:15	0	1826	1873	40237	1236	6660	1899	-3309	3186	50422	49500	50300		
10:30	0	1815	1913	40188	1290	6654	1898	-3384	3190	50375	49600	50400		
10:45	0	1814	1822	40253	1286	6615	1898	-3271	3156	50418	49650	50450		
11:00	0	1798	1784	40291	1298	6575	1897	-3193	3127	50451	49700	50500		
11:15	0	1775	1786	40247	1333	5636	1967	-2371	3133	50373	49800	50550		
11:30	0	1830	1827	40423	1337	5760	1969	-2520	3202	50626	49900	50600		
11:45	0	1838	1870	40520	1302	6056	1971	-2777	3226	50781	50100	50950		
12:00	0	1825	1992	40636	1356	5983	1967	-2312	3256	51447	50300	51300		
12:15	0	1776	2054	40615	1400	5736	2019	-1737	3252	51864	50550	51800		
12:30	0	1753	2050	40582	1467	5772	2021	-1330	3229	52316	50800	52300		
12:45	0	1797	2046	40845	1500	6614	2018	-1716	3269	53105	51400	52900		
13:00	0	1752	2031	40719	1529	6056	2019	-1814	3221	52294	52000	53500		
13:15	0	1742	2041	40642	1602	5447	2029	-1933	3219	51571	50800	52250		
13:30	0	1717	2029	40509	1641	4832	2029	-1793	3190	50964	49600	51000		
13:45	0	1764	2033	40599	1651	4191	2029	-1914	3237	50354	49150	50450		
14:00	0	1727	2053	40513	1684	4107	2032	-2144	3210	49974	48700	49900		
14:15	0	1859	2076	40938	1688	3999	2020	-2547	3340	50035	48650	49900		
14:30	0	1822	2055	40773	1719	3777	2021	-2565	3297	49602	48600	49900		
14:45	0	1711	2060	40202	1689	3699	2020	-2687	3192	48695	47800	49100		
