Journée du 04/10/2005
Heures	Consommation	PrévisionJ-1		
00:00	50844	51000		
00:15	50303	49900		
00:30	48694	48800		
00:45	47542	47850		
01:00	46844	46900		
01:15	47428	47350		
01:30	46798	47800		
01:45	47110	47750		
02:00	46492	47700		
02:15	46775	47050		
02:30	46017	46400		
02:45	45250	45550		
03:00	44172	44700		
03:15	43702	44350		
03:30	43304	44000		
03:45	42748	43700		
04:00	42575	43400		
04:15	42603	43300		
04:30	42507	43200		
04:45	42593	43350		
05:00	42870	43500		
05:15	43645	44200		
05:30	44113	44900		
05:45	44870	45950		
06:00	46064	47000		
06:15	47561	48450		
06:30	48560	49900		
06:45	50307	51950		
07:00	51817	54000		
07:15	54213	55700		
07:30	55770	57400		
07:45	56230	57800		
08:00	56568	58200		
08:15	57293	58450		
08:30	57728	58700		
08:45	58045	59000		
09:00	58043	59300		
09:15	58651	59650		
09:30	58949	60000		
09:45	58905	60150		
10:00	58844	60300		
10:15	58877	60350		
10:30	58686	60400		
10:45	58820	60400		
11:00	58792	60400		
11:15	58848	60350		
11:30	59015	60300		
11:45	59069	60350		
12:00	59233	60400		
12:15	58720	59850		
12:30	58277	59300		
12:45	59251	59900		
13:00	58442	60500		
13:15	58445	59600		
13:30	58029	58700		
13:45	57902	59100		
14:00	57763	59500		
14:15	58322	59400		
14:30	57658	59300		
14:45	57273	58500		
15:00	56661	57700		
15:15	56692	57300		
15:30	56174	56900		
15:45	56167	56500		
16:00	55330	56100		
16:15	55145	55800		
16:30	54737	55500		
16:45	54573	55100		
17:00	54332	54700		
17:15	53859	54350		
17:30	53714	54000		
17:45	53767	54250		
18:00	53999	54500		
18:15	54285	55000		
18:30	54829	55500		
18:45	55728	56450		
19:00	56526	57400		
19:15	57609	57950		
19:30	57877	58500		
19:45	58221	59250		
20:00	58666	60000		
20:15	58357	59550		
20:30	57253	59100		
20:45	56591	58100		
21:00	55695	57100		
21:15	54712	55800		
21:30	53288	54500		
21:45	52311	53300		
22:00	51281	52100		
22:15	51920	52500		
22:30	51640	52900		
22:45	53110	53450		
23:00	52488	54000		
23:15	52187	53000		
23:30	51606	52000		
23:45	51326	51200		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
