Journée du 08/11/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	58480	58100	58500		
00:15	58162	57200	57350		
00:30	56362	56300	56200		
00:45	54919	55000	55050		
01:00	54100	53700	53900		
01:15	54583	54050	54300		
01:30	53977	54400	54700		
01:45	54254	54300	54450		
02:00	53368	54200	54200		
02:15	54062	53550	53500		
02:30	52754	52900	52800		
02:45	52056	51950	51950		
03:00	51099	51000	51100		
03:15	50529	50400	50550		
03:30	49963	49800	50000		
03:45	49289	49100	49300		
04:00	49014	48400	48600		
04:15	48466	48150	48400		
04:30	48206	47900	48200		
04:45	48004	47650	47950		
05:00	47982	47400	47700		
05:15	48678	47800	48100		
05:30	48503	48200	48500		
05:45	48967	48450	48850		
06:00	49226	48700	49200		
06:15	49862	49150	49800		
06:30	50390	49600	50400		
06:45	50707	50300	50900		
07:00	51383	51000	51400		
07:15	52293	51750	52000		
07:30	52614	52500	52600		
07:45	52581	52800	52850		
08:00	53131	53100	53100		
08:15	53517	53750	53650		
08:30	54212	54400	54200		
08:45	55064	54950	54850		
09:00	55534	55500	55500		
09:15	56361	56250	56150		
09:30	56788	57000	56800		
09:45	57051	57200	57050		
10:00	57031	57400	57300		
10:15	57129	57350	57300		
10:30	57083	57300	57300		
10:45	57151	57150	57100		
11:00	56818	57000	56900		
11:15	56754	56900	56850		
11:30	56814	56800	56800		
11:45	56629	57050	57000		
12:00	57228	57300	57200		
12:15	57406	57500	57400		
12:30	57647	57700	57600		
12:45	58837	58450	58250		
13:00	58173	59200	58900		
13:15	57655	57950	57750		
13:30	56569	56700	56600		
13:45	55648	56150	56100		
14:00	55417	55600	55600		
14:15	55578	55300	55500		
14:30	55053	55000	55400		
14:45	54049	54300	54700		
15:00	53437	53600	54000		
15:15	53073	53100	53450		
15:30	52757	52600	52900		
15:45	52301	52350	52650		
16:00	52271	52100	52400		
16:15	52120	51950	52200		
16:30	52222	51800	52000		
16:45	52050	52200	52400		
17:00	52587	52600	52800		
17:15	53283	53500	53700		
17:30	54730	54400	54600		
17:45	56695	56100	56350		
18:00	58340	57800	58100		
18:15	59526	58650	58950		
18:30	60191	59500	59800		
18:45	60539	60000	60300		
19:00	61100	60500	60800		
19:15	60714	60000	60300		
19:30	60112	59500	59800		
19:45	59226	58900	59200		
20:00	58909	58300	58600		
20:15	57895	57450	57750		
20:30	57049	56600	56900		
20:45	56581	55900	56200		
21:00	55879	55200	55500		
21:15	55386	54500	54750		
21:30	54535	53800	54000		
21:45	53993	53250	53450		
22:00	53568	52700	52900		
22:15	54400	53500	53700		
22:30	54490	54300	54500		
22:45	56841	55350	55550		
23:00	56240	56400	56600		
23:15	56088	55750	55950		
23:30	55331	55100	55300		
23:45	55894	54800	54900		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
