Journée du 27/11/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	59314	59100	59300		
00:15	58392	58100	58150		
00:30	56945	57100	57000		
00:45	55467	56000	55750		
01:00	54550	54900	54500		
01:15	55185	55350	54800		
01:30	54775	55800	55100		
01:45	55076	55850	55000		
02:00	54184	55900	54900		
02:15	54665	55350	54300		
02:30	53996	54800	53700		
02:45	52928	53950	52950		
03:00	52243	53100	52200		
03:15	51788	52450	51550		
03:30	50945	51800	50900		
03:45	50617	51400	50600		
04:00	50318	51000	50300		
04:15	50471	50900	50250		
04:30	50134	50800	50200		
04:45	50340	50900	50450		
05:00	50925	51000	50700		
05:15	51878	51900	51550		
05:30	52417	52800	52400		
05:45	53385	53650	53400		
06:00	54518	54500	54400		
06:15	56861	56250	56450		
06:30	58496	58000	58500		
06:45	60507	59800	60350		
07:00	62178	61600	62200		
07:15	64419	63450	64150		
07:30	66088	65300	66100		
07:45	66607	66100	66900		
08:00	67268	66900	67700		
08:15	67133	66850	67300		
08:30	66924	66800	66900		
08:45	67260	66950	67000		
09:00	67088	67100	67100		
09:15	67517	67200	67200		
09:30	67403	67300	67300		
09:45	67378	67350	67250		
10:00	67173	67400	67200		
10:15	67376	67350	67100		
10:30	66934	67300	67000		
10:45	66823	67300	66850		
11:00	66511	67300	66700		
11:15	66658	67350	66600		
11:30	66648	67400	66500		
11:45	66595	67500	66600		
12:00	66639	67600	66700		
12:15	66016	67000	66150		
12:30	65905	66400	65600		
12:45	66327	67200	66150		
13:00	65688	68000	66700		
13:15	65529	67050	65700		
13:30	64664	66100	64700		
13:45	64443	66050	64550		
14:00	64412	66000	64400		
14:15	64634	65800	64350		
14:30	64012	65600	64300		
14:45	63300	64800	63600		
15:00	62932	64000	62900		
15:15	62500	63700	62700		
15:30	62197	63400	62500		
15:45	62483	62950	62100		
16:00	61942	62500	61700		
16:15	62178	62400	61700		
16:30	62258	62300	61700		
16:45	62321	62900	62350		
17:00	63324	63500	63000		
17:15	64466	65050	64600		
17:30	66213	66600	66200		
17:45	67594	67800	67450		
18:00	68257	69000	68700		
18:15	69044	69700	69450		
18:30	69388	70400	70200		
18:45	69624	70900	70750		
19:00	69905	71400	71300		
19:15	69158	70850	70750		
19:30	68367	70300	70200		
19:45	67275	69250	69150		
20:00	66538	68200	68100		
20:15	65945	67350	67250		
20:30	64292	66500	66400		
20:45	63606	65500	65400		
21:00	62604	64500	64400		
21:15	61741	63650	63500		
21:30	60824	62800	62600		
21:45	60071	61700	61500		
22:00	59202	60600	60400		
22:15	59911	61500	61300		
22:30	60162	62400	62200		
22:45	62464	63100	62900		
23:00	61657	63800	63600		
23:15	61581	63100	63000		
23:30	60659	62400	62400		
23:45	60860	61650	61650		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
