Journée du 10/12/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	71325	71100	71300		
00:15	70691	70200	70300		
00:30	69278	69300	69300		
00:45	67969	68250	68200		
01:00	67178	67200	67100		
01:15	67622	67550	67450		
01:30	67140	67900	67800		
01:45	67548	67850	67850		
02:00	67054	67800	67900		
02:15	67668	67600	67200		
02:30	66523	67400	66500		
02:45	65883	66200	65700		
03:00	65064	65000	64900		
03:15	64499	64400	64350		
03:30	63816	63800	63800		
03:45	63304	63350	63400		
04:00	63034	62900	63000		
04:15	63033	62800	62950		
04:30	63007	62700	62900		
04:45	62991	62800	63100		
05:00	63319	62900	63300		
05:15	64724	63700	64250		
05:30	65157	64500	65200		
05:45	65753	65500	66050		
06:00	66925	66500	66900		
06:15	68686	68100	68550		
06:30	70097	69700	70200		
06:45	71292	71500	71650		
07:00	72993	73300	73100		
07:15	74609	74900	74700		
07:30	76232	76500	76300		
07:45	77123	77400	77250		
08:00	78275	78300	78200		
08:15	78712	78750	78500		
08:30	78750	79200	78800		
08:45	78943	79300	79000		
09:00	79127	79400	79200		
09:15	79215	79650	79400		
09:30	79598	79900	79600		
09:45	79718	79950	79700		
10:00	79754	80000	79800		
10:15	79729	79950	79800		
10:30	79833	79900	79800		
10:45	79659	79850	79750		
11:00	79645	79800	79700		
11:15	80138	80100	80000		
11:30	80279	80400	80300		
11:45	80312	80550	80400		
12:00	80446	80700	80500		
12:15	79610	80300	79850		
12:30	79328	79900	79200		
12:45	80298	80300	79800		
13:00	79749	80700	80400		
13:15	79476	79900	79700		
13:30	79080	79100	79000		
13:45	79032	79400	78950		
14:00	78682	79700	78900		
14:15	79083	79600	78850		
14:30	78686	79500	78800		
14:45	77777	78700	78050		
15:00	77129	77900	77300		
15:15	76871	77550	77000		
15:30	76603	77200	76700		
15:45	76487	76950	76500		
16:00	75800	76700	76300		
16:15	75900	76950	76500		
16:30	76560	77200	76700		
16:45	76862	77700	77200		
17:00	77559	78200	77700		
17:15	78717	79800	79250		
17:30	80123	81400	80800		
17:45	81357	82150	81500		
18:00	81967	82900	82200		
18:15	82383	83450	82750		
18:30	82545	84000	83300		
18:45	83320	84750	84000		
19:00	83824	85500	84700		
19:15	83394	84700	83950		
19:30	82383	83900	83200		
19:45	81373	83000	82300		
20:00	80569	82100	81400		
20:15	79770	81050	80400		
20:30	78328	80000	79400		
20:45	77194	78850	78250		
21:00	76533	77700	77100		
21:15	75268	76500	75950		
21:30	74226	75300	74800		
21:45	73115	74150	73650		
22:00	72109	73000	72500		
22:15	72850	73400	72950		
22:30	72732	73800	73400		
22:45	74577	74500	74100		
23:00	73409	75200	74800		
23:15	72534	73850	73400		
23:30	72063	72500	72000		
23:45	72605	71950	71700		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
