Journée du 19/07/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	50039	49600	50000		
00:15	49211	48400	48800		
00:30	47657	47200	47600		
00:45	46180	45850	46400		
01:00	45460	44500	45200		
01:15	45477	44800	45400		
01:30	44868	45100	45600		
01:45	45109	44900	45450		
02:00	44035	44700	45300		
02:15	44517	43850	44850		
02:30	43204	43000	44400		
02:45	42388	42100	42900		
03:00	41409	41200	41400		
03:15	41425	40700	41000		
03:30	40723	40200	40600		
03:45	39985	39750	40200		
04:00	39769	39300	39800		
04:15	39308	38950	39500		
04:30	39209	38600	39200		
04:45	39281	38500	39100		
05:00	39048	38400	39000		
05:15	39082	38600	39100		
05:30	39231	38800	39200		
05:45	39212	38600	38950		
06:00	38592	38400	38700		
06:15	38582	38350	38700		
06:30	38805	38300	38700		
06:45	39079	38600	39200		
07:00	39750	38900	39700		
07:15	39936	39600	40100		
07:30	40469	40300	40500		
07:45	41423	40950	41200		
08:00	41856	41600	41900		
08:15	42652	42300	42700		
08:30	43498	43000	43500		
08:45	44350	43900	44400		
09:00	45298	44800	45300		
09:15	46224	45550	46000		
09:30	46658	46300	46700		
09:45	47284	46900	47200		
10:00	47738	47500	47700		
10:15	48421	47800	48000		
10:30	48276	48100	48300		
10:45	48796	48250	48650		
11:00	48894	48400	49000		
11:15	49187	48500	49150		
11:30	49232	48600	49300		
11:45	49133	48850	49650		
12:00	49990	49100	50000		
12:15	50182	49450	50300		
12:30	50697	49800	50600		
12:45	51631	50500	51100		
13:00	50854	51200	51600		
13:15	50352	50100	50700		
13:30	49779	49000	49800		
13:45	49053	48550	49450		
14:00	48600	48100	49100		
14:15	49137	48050	48800		
14:30	48485	48000	48500		
14:45	48018	47500	48050		
15:00	47383	47000	47600		
15:15	47423	46700	47300		
15:30	47124	46400	47000		
15:45	46804	46100	46750		
16:00	46414	45800	46500		
16:15	46185	45550	46300		
16:30	45957	45300	46100		
16:45	45495	45200	46000		
17:00	45141	45100	45900		
17:15	45174	44900	45750		
17:30	45104	44700	45600		
17:45	45275	44900	45800		
18:00	45450	45100	46000		
18:15	45636	45250	46150		
18:30	45774	45400	46300		
18:45	46072	45700	46600		
19:00	46360	46000	46900		
19:15	46112	45900	46800		
19:30	45961	45800	46700		
19:45	45732	45600	46450		
20:00	45251	45400	46200		
20:15	45171	45000	45800		
20:30	44647	44600	45400		
20:45	44332	44350	45100		
21:00	43958	44100	44800		
21:15	43985	44000	44700		
21:30	43659	43900	44600		
21:45	44194	44350	45000		
22:00	44762	44800	45400		
22:15	46253	45800	46400		
22:30	46964	46800	47400		
22:45	49369	47900	48450		
23:00	48829	49000	49500		
23:15	48653	48150	48650		
23:30	48015	47300	47800		
23:45	48055	47050	47300		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
