Journée du 03/10/2000
Heures	Consommation	PrévisionJ-1		
00:00	45369	45000		
00:15	45110	44200		
00:30	43979	43400		
00:45	42529	42700		
01:00	42229	42000		
01:15	42659	42350		
01:30	42529	42700		
01:45	42849	42600		
02:00	42240	42500		
02:15	42490	41950		
02:30	41669	41400		
02:45	40860	40650		
03:00	40090	39900		
03:15	40080	39349		
03:30	39290	38799		
03:45	38909	38499		
04:00	38340	38200		
04:15	38590	38100		
04:30	38470	38000		
04:45	38360	38149		
05:00	38819	38299		
05:15	39659	38999		
05:30	40150	39700		
05:45	40970	40300		
06:00	41549	40900		
06:15	43290	42349		
06:30	44700	43799		
06:45	46509	45599		
07:00	48540	47400		
07:15	50270	48900		
07:30	52000	50400		
07:45	52080	50849		
08:00	52220	51299		
08:15	53099	51549		
08:30	52819	51799		
08:45	53060	52049		
09:00	52950	52299		
09:15	53330	52599		
09:30	53340	52900		
09:45	53209	52950		
10:00	53099	53000		
10:15	53159	53100		
10:30	53090	53200		
10:45	53130	53249		
11:00	52869	53299		
11:15	53069	53349		
11:30	53130	53400		
11:45	53209	53499		
12:00	52959	53599		
12:15	52439	53099		
12:30	52189	52599		
12:45	53200	53199		
13:00	52200	53799		
13:15	52500	53149		
13:30	51860	52500		
13:45	51919	52500		
14:00	51790	52500		
14:15	51930	52250		
14:30	51560	52000		
14:45	51049	51700		
15:00	50490	51400		
15:15	50409	51050		
15:30	50369	50700		
15:45	49939	50300		
16:00	49740	49900		
16:15	49279	49599		
16:30	49090	49299		
16:45	48639	48999		
17:00	48430	48700		
17:15	48080	48550		
17:30	47950	48400		
17:45	47909	48349		
18:00	48000	48299		
18:15	47970	48649		
18:30	48450	49000		
18:45	49209	49649		
19:00	50150	50299		
19:15	50880	50899		
19:30	51490	51500		
19:45	52849	52450		
20:00	53310	53400		
20:15	52950	52650		
20:30	52119	51900		
20:45	51389	50849		
21:00	50240	49799		
21:15	49310	48799		
21:30	48119	47799		
21:45	47319	47049		
22:00	46520	46299		
22:15	46389	46499		
22:30	46409	46700		
22:45	47889	47350		
23:00	47009	48000		
23:15	47049	47299		
23:30	46409	46599		
23:45	46560	45849		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
