Journée du 19/09/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	48475	48300	48500		
00:15	47608	47100	47150		
00:30	45833	45900	45800		
00:45	44411	44600	44450		
01:00	43690	43300	43100		
01:15	43416	43650	43550		
01:30	42876	44000	44000		
01:45	43082	43750	43050		
02:00	42391	43500	42100		
02:15	42186	42700	41650		
02:30	41487	41900	41200		
02:45	40490	40950	40400		
03:00	39623	40000	39600		
03:15	39386	39500	39100		
03:30	38755	39000	38600		
03:45	38192	38550	38150		
04:00	37929	38100	37700		
04:15	37566	37850	37500		
04:30	37305	37600	37300		
04:45	37177	37450	37250		
05:00	37180	37300	37200		
05:15	37286	37500	37350		
05:30	37285	37700	37500		
05:45	37687	38000	37750		
06:00	37666	38300	38000		
06:15	38446	38800	38400		
06:30	38771	39300	38800		
06:45	39290	39850	39250		
07:00	39717	40400	39700		
07:15	40113	40650	40000		
07:30	40356	40900	40300		
07:45	40588	41400	40800		
08:00	41280	41900	41300		
08:15	41825	42700	42000		
08:30	42683	43500	42700		
08:45	43549	44200	43750		
09:00	44890	44900	44800		
09:15	45361	45700	45500		
09:30	46065	46500	46200		
09:45	46543	46900	46700		
10:00	46888	47300	47200		
10:15	47418	47400	47400		
10:30	47540	47500	47600		
10:45	47506	47550	47700		
11:00	47751	47600	47800		
11:15	47768	47800	47900		
11:30	48007	48000	48000		
11:45	48365	48400	48400		
12:00	48776	48800	48800		
12:15	49279	49250	49100		
12:30	49385	49700	49400		
12:45	50653	50250	50050		
13:00	50165	50800	50700		
13:15	49405	49550	49550		
13:30	48526	48300	48400		
13:45	48145	47800	48000		
14:00	47542	47300	47600		
14:15	47822	47250	47700		
14:30	47158	47200	47800		
14:45	46965	46600	47150		
15:00	46106	46000	46500		
15:15	46000	45600	46050		
15:30	45404	45200	45600		
15:45	45032	44850	45200		
16:00	44675	44500	44800		
16:15	44221	44200	44400		
16:30	43955	43900	44000		
16:45	44050	43700	43750		
17:00	43808	43500	43500		
17:15	43551	43400	43350		
17:30	43783	43300	43200		
17:45	43836	43450	43350		
18:00	44014	43600	43500		
18:15	44361	43900	43800		
18:30	44848	44200	44100		
18:45	45444	44700	44600		
19:00	45754	45200	45100		
19:15	45895	45450	45400		
19:30	46228	45700	45700		
19:45	46548	46100	46100		
20:00	47436	46500	46500		
20:15	47964	46900	46900		
20:30	47916	47300	47300		
20:45	47723	47450	47450		
21:00	46991	47600	47600		
21:15	46270	46850	46850		
21:30	45771	46100	46100		
21:45	45476	45250	45250		
22:00	44646	44400	44400		
22:15	45348	44800	44750		
22:30	45650	45200	45100		
22:45	47758	46350	46250		
23:00	47427	47500	47400		
23:15	47444	47000	47000		
23:30	46773	46500	46600		
23:45	46976	46250	46300		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
