Journée du 08/07/2007
Heures	Consommation	PrévisionJ-1		
00:00	45494	45000		
00:15	44772	43900		
00:30	43463	42800		
00:45	42039	41600		
01:00	41515	40400		
01:15	41734	40750		
01:30	41114	41100		
01:45	41190	40950		
02:00	40313	40800		
02:15	40675	39850		
02:30	39667	38900		
02:45	38800	38050		
03:00	37769	37200		
03:15	37438	36650		
03:30	36725	36100		
03:45	36090	35600		
04:00	35537	35100		
04:15	35244	34800		
04:30	34885	34500		
04:45	34855	34300		
05:00	34664	34100		
05:15	34712	34000		
05:30	34306	33900		
05:45	33954	33500		
06:00	33723	33100		
06:15	33500	32850		
06:30	33293	32600		
06:45	33346	32800		
07:00	33473	33000		
07:15	33672	33300		
07:30	34164	33600		
07:45	34530	34100		
08:00	35336	34600		
08:15	35813	35300		
08:30	36289	36000		
08:45	36942	36800		
09:00	37709	37600		
09:15	38643	38300		
09:30	39408	39000		
09:45	40103	39650		
10:00	40488	40300		
10:15	41322	40750		
10:30	41412	41200		
10:45	41913	41550		
11:00	42204	41900		
11:15	42675	42350		
11:30	42905	42800		
11:45	43141	43200		
12:00	43747	43600		
12:15	44631	44050		
12:30	44691	44500		
12:45	46092	45150		
13:00	45468	45800		
13:15	44645	44650		
13:30	43782	43500		
13:45	43219	42900		
14:00	42760	42300		
14:15	42507	41950		
14:30	41936	41600		
14:45	41614	41100		
15:00	41043	40600		
15:15	40858	40250		
15:30	40427	39900		
15:45	40000	39550		
16:00	39338	39200		
16:15	39230	38950		
16:30	39132	38700		
16:45	38946	38500		
17:00	38598	38300		
17:15	38680	38300		
17:30	38964	38300		
17:45	39108	38550		
18:00	39750	38800		
18:15	39948	39300		
18:30	40413	39800		
18:45	40796	40400		
19:00	41463	41000		
19:15	41919	41400		
19:30	41886	41800		
19:45	42061	42050		
20:00	42208	42300		
20:15	42442	42150		
20:30	42190	42000		
20:45	42007	42100		
21:00	41944	42200		
21:15	42197	42150		
21:30	42030	42100		
21:45	42486	42250		
22:00	42295	42400		
22:15	43674	43400		
22:30	44540	44400		
22:45	46622	45450		
23:00	45981	46500		
23:15	45863	45650		
23:30	44763	44800		
23:45	45019	44650		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
