Journée du 11/12/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	71498	71400	71500		
00:15	71130	70600	70500		
00:30	69635	69800	69500		
00:45	68605	68700	68550		
01:00	67669	67600	67600		
01:15	69253	68700	68600		
01:30	69089	69800	69600		
01:45	69501	69700	69250		
02:00	68764	69600	68900		
02:15	69543	69000	68600		
02:30	68461	68400	68300		
02:45	67608	67550	67450		
03:00	66364	66700	66600		
03:15	66011	66100	65950		
03:30	65446	65500	65300		
03:45	64726	65000	64900		
04:00	64462	64500	64500		
04:15	64477	64150	64400		
04:30	64296	63800	64300		
04:45	64342	63950	64400		
05:00	64445	64100	64500		
05:15	65692	65050	65450		
05:30	66444	66000	66400		
05:45	67154	66700	67350		
06:00	68252	67400	68300		
06:15	69853	69200	69950		
06:30	71640	71000	71600		
06:45	72826	72800	73050		
07:00	74655	74600	74500		
07:15	75933	76350	76300		
07:30	78125	78100	78100		
07:45	78909	79050	79050		
08:00	79839	80000	80000		
08:15	80117	79950	79850		
08:30	79568	79900	79700		
08:45	79500	79600	79400		
09:00	79075	79300	79100		
09:15	79279	79400	79200		
09:30	79287	79500	79300		
09:45	79414	79600	79350		
10:00	79389	79700	79400		
10:15	79369	79750	79350		
10:30	79330	79800	79300		
10:45	79382	79850	79300		
11:00	79258	79900	79300		
11:15	79521	80150	79450		
11:30	79632	80400	79600		
11:45	79660	80400	79700		
12:00	79816	80400	79800		
12:15	79041	79900	79200		
12:30	78627	79400	78600		
12:45	79863	80000	79250		
13:00	79027	80600	79900		
13:15	78858	79850	78950		
13:30	78027	79100	78000		
13:45	77933	79100	77800		
14:00	77628	79100	77600		
14:15	77756	79050	77450		
14:30	77271	79000	77300		
14:45	76514	78300	76700		
15:00	76085	77600	76100		
15:15	75633	77350	75950		
15:30	75326	77100	75800		
15:45	75249	76800	75600		
16:00	75034	76500	75400		
16:15	75047	76700	75700		
16:30	75301	76900	76000		
16:45	75689	77550	76700		
17:00	76663	78200	77400		
17:15	78100	79550	78800		
17:30	79769	80900	80200		
17:45	81600	81800	81150		
18:00	81968	82700	82100		
18:15	82397	83200	82650		
18:30	82636	83700	83200		
18:45	83235	84300	83850		
19:00	83656	84900	84500		
19:15	83204	84000	83650		
19:30	82361	83100	82800		
19:45	81604	82150	81850		
20:00	80802	81200	80900		
20:15	80307	80250	80000		
20:30	78855	79300	79100		
20:45	77783	78200	78000		
21:00	76657	77100	76900		
21:15	75349	75900	75750		
21:30	74094	74700	74600		
21:45	73353	73650	73550		
22:00	72272	72600	72500		
22:15	73435	73100	73050		
22:30		73600	73600		
22:45		74450	74450		
23:00		75300	75300		
23:15		74300	74400		
23:30		73300	73500		
23:45		72950	73050		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
