Journée du 06/12/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	73114	71600	72000	489	4304	3554	57427	2582	0	7459	-45	682	-3337	81	2500	0	-1138	-475	-2108	-2739	
00:15		70650	71000																		
00:30	71346	69700	70000	484	4070	3407	57088	2485	0	7232	-97	685	-4008	79							
00:45		68600	69350																		
01:00	68687	67500	68700	486	3850	3159	56966	2444	0	6745	-1597	694	-4060	78	2500	0	-846	-804	-1891	-2611	
01:15		68000	68550																		
01:30	68482	68500	68400	485	4065	3140	57400	2464	0	6635	-2497	695	-3905	81							
01:45		68400	68300																		
02:00	68245	68300	68200	486	3938	3199	57233	2485	0	6497	-2473	696	-3815	80	2500	0	-954	-714	-1609	-2878	
02:15		67700	67550																		
02:30	68048	67100	66900	484	4004	3181	57525	2457	0	6069	-2466	696	-3901	81							
02:45		66250	66050																		
03:00	66183	65400	65200	481	3440	3189	57220	2347	0	5668	-2964	701	-3899	75	2463	0	-1075	-825	-1697	-2827	
03:15		64850	64600																		
03:30	65201	64300	64000	485	3191	3108	57012	2274	0	5721	-3117	696	-4169	72							
03:45		63850	63800																		
04:00	64083	63400	63600	484	2779	3104	56565	2152	0	5643	-3109	696	-4230	67	2085	0	-1434	-799	-1836	-2830	
04:15		63450	63550																		
04:30	64192	63500	63500	481	3021	3114	56904	2117	0	5638	-3012	693	-4765	70							
04:45		63750	64050																		
05:00	64732	64000	64600	480	3192	3109	57437	1933	0	5601	-3011	691	-4700	72	2500	0	-1331	501	-2383	-2954	
05:15		65100	65550																		
05:30	67019	66200	66500	488	3811	3226	57577	1891	0	5948	-2765	689	-3847	80							
05:45		67300	67600																		
06:00	68978	68400	68700	484	4263	3679	57222	1699	0	6370	-1636	683	-3785	86	2500	0	-1339	1075	-2503	-2987	
06:15		70350	70850																		
06:30	73117	72300	73000	484	4636	4661	57834	1579	0	7324	-486	688	-3605	91							
06:45		74150	75100																		
07:00	77260	76000	77200	482	4973	6061	57881	1412	0	8788	-10	682	-3009	97	2500	0	-1032	1075	-2604	-966	
07:15		77900	79100																		
07:30	81167	79800	81000	484	5011	6428	57950	1267	0	10418	-3	681	-1071	97							
07:45		80650	81900																		
08:00	83077	81500	82800	481	5149	6501	58014	1160	0	11640	-2	689	-554	97	2490	0	-526	1075	-2568	-921	
08:15		81300	82250																		
08:30	82507	81100	81700	483	4855	6799	58032	1037	23	11256	-2	689	-664	95							
08:45		81100	81600																		
09:00	82365	81100	81500	486	4860	6965	58042	964	180	10834	-2	685	-649	96	2500	0	-473	1060	-2558	-1422	
09:15		81300	81550																		
09:30	82440	81500	81600	492	4995	6881	58025	911	490	11083	-2	684	-1118	97							
09:45		81400	81300																		
10:00	82339	81300	81000	491	4891	6795	58048	832	846	10642	-2	684	-887	96	2500	0	-393	1050	-2308	-1129	
10:15		81200	80850																		
10:30	81954	81100	80700	494	4735	6816	58028	793	1257	9524	-2	687	-378	95							
10:45		81050	80650																		
11:00	81713	81000	80600	494	4659	6738	58021	710	1603	9151	-2	680	-341	94	2500	0	-399	1075	-2231	-1237	
11:15		80950	80500																		
11:30	81836	80900	80400	504	4639	6734	58014	700	1873	9101	-2	687	-414	94							
11:45		81050	80550																		
12:00	81933	81200	80700	495	4678	6749	58030	705	2065	8848	-27	688	-299	94	2937	0	-936	1045	-2015	-1535	
12:15		80550	79850																		
12:30	80719	79900	79000	494	4316	6583	58004	699	2160	8371	-36	689	-561	90							
12:45		80500	79550																		
13:00	80944	81100	80100	493	4362	6645	58013	712	2288	8538	-46	689	-749	91	2998	0	-976	950	-2255	-2347	
13:15		80150	79000																		
13:30	79761	79200	77900	494	4451	6566	58010	726	2287	8502	-47	683	-1910	91							
13:45		79200	77600																		
14:00	78994	79200	77300	496	4272	6506	58019	724	2123	7936	-7	692	-1769	90	2936	0	-1097	978	-2457	-2880	
14:15		79000	77000																		
14:30	78458	78800	76700	494	4653	6499	58021	760	1846	8300	-2	688	-2800	94							
14:45		78150	76250																		
15:00	76787	77500	75800	496	4268	6414	57932	774	1537	7638	-3	699	-2968	91	1548	0	-1462	1070	-2633	-2458	
15:15		77250	75700																		
15:30	76096	77000	75600	496	4554	6512	57677	783	1121	8455	-6	698	-4195	94							
15:45		76750	75550																		
16:00	75681	76500	75500	494	4587	6526	57522	778	725	8444	-3	702	-4096	95	945	0	-1815	1075	-2533	-2259	
16:15		76750	75850																		
16:30	76225	77000	76200	497	4902	6648	57330	822	345	9801	-3	695	-4812	98							
16:45		77800	77050																		
17:00	77708	78600	77900	496	5141	6702	57185	946	81	10819	-6	696	-4353	100	2692	-345	-1394	1050	-2658	-1388	
17:15		80100	79500																		
17:30	81254	81600	81100	496	5094	6939	57054	1109	7	11729	-2	705	-1877	99							
17:45		82600	82200																		
18:00	83705	83600	83300	493	5082	6892	57030	1256	1	14293	-3	701	-2041	96	3000	-391	-687	975	-2337	-258	
18:15		84300	84050																		
18:30	84947	85000	84800	494	4846	6841	57115	1400	0	13216	-2	702	334	94							
18:45		85650	85550																		
19:00	86471	86300	86300	496	5327	6948	57100	1564	0	14139	-3	704	195	98	3000	-671	-841	900	-2238	-667	
19:15		85550	85600																		
19:30	85329	84800	84900	500	5359	6730	57103	1696	0	13880	-3	702	-638	98							
19:45		83800	83900																		
20:00	83333	82800	82900	496	4941	6568	57113	1905	0	12326	-3	705	-718	95	3000	-786	-227	976	-2623	-2876	
20:15		81550	81700																		
20:30	80839	80300	80500	498	5126	6546	56865	2153	0	11563	-2	697	-2607	97							
20:45		79250	79450																		
21:00	78645	78200	78400	499	5129	6412	56505	2395	0	9774	-2	706	-2773	99	2994	-786	-101	908	-2658	-3102	
21:15		77050	77300																		
21:30	76447	75900	76200	498	5053	5695	56106	2536	0	8790	-2	705	-2933	98							
21:45		75000	75300																		
22:00	74649	74100	74400	499	4875	5530	55842	2730	0	7946	-2	710	-3480	96	3000	-796	-565	981	-2611	-3033	
22:15		74450	74800																		
22:30	74790	74800	75200	497	5079	5360	55566	2845	0	8107	-2	716	-3376	98							
22:45		75900	76300																		
23:00	77168	77000	77400	497	5198	5347	55541	2978	0	10063	-2	710	-3164	96	2500	-637	-734	995	-2293	-2977	
23:15		76000	76350																		
23:30	75996	75000	75300	505	4983	5039	55411	3113	0	9571	-2	704	-3328	94							
23:45		74750	74900																		
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
