Journée du 24/10/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	55863	55900	55900		
00:15	55279	54800	54700		
00:30	53499	53700	53500		
00:45	52089	52400	52300		
01:00	51202	51100	51100		
01:15	51420	51100	51150		
01:30	50826	51100	51200		
01:45	50997	50950	51000		
02:00	50053	50800	50800		
02:15	50421	50050	50100		
02:30	49422	49300	49400		
02:45	48536	48250	48450		
03:00	47549	47200	47500		
03:15	46982	46550	46900		
03:30	46255	45900	46300		
03:45	45963	45300	45750		
04:00	45181	44700	45200		
04:15	44951	44400	44900		
04:30	44620	44100	44600		
04:45	44374	43950	44450		
05:00	44476	43800	44300		
05:15	44642	44000	44550		
05:30	44704	44200	44800		
05:45	45030	44550	45100		
06:00	45236	44900	45400		
06:15	46243	45400	45950		
06:30	46471	45900	46500		
06:45	46873	46550	47100		
07:00	47418	47200	47700		
07:15	48451	48100	48350		
07:30	49065	49000	49000		
07:45	49990	49750	49900		
08:00	50792	50500	50800		
08:15	51316	51000	51200		
08:30	51621	51500	51600		
08:45	51885	51950	52000		
09:00	52686	52400	52400		
09:15	53446	53150	53150		
09:30	53929	53900	53900		
09:45	54410	54200	54200		
10:00	54661	54500	54500		
10:15	54703	54700	54700		
10:30	54749	54900	54900		
10:45	54661	54800	54800		
11:00	54674	54700	54700		
11:15	54663	54700	54750		
11:30	54739	54700	54800		
11:45	55192	54950	55100		
12:00	55522	55200	55400		
12:15	56093	55500	55750		
12:30	55963	55800	56100		
12:45	57029	56400	56650		
13:00	56407	57000	57200		
13:15	55466	55650	55850		
13:30	54529	54300	54500		
13:45	54022	53700	53900		
14:00	53273	53100	53300		
14:15	53859	53100	53350		
14:30	52778	53100	53400		
14:45	52356	52050	52350		
15:00	51500	51000	51300		
15:15	51174	50500	50800		
15:30	50593	50000	50300		
15:45	50066	49550	49900		
16:00	49637	49100	49500		
16:15	49372	48650	49050		
16:30	49112	48200	48600		
16:45	49018	47900	48300		
17:00	48957	47600	48000		
17:15	48749	47750	48150		
17:30	48913	47900	48300		
17:45	49520	48350	48750		
18:00	50038	48800	49200		
18:15	50648	49800	50200		
18:30	51786	50800	51200		
18:45	52742	52600	52950		
19:00	55242	54400	54700		
19:15	56200	55400	55700		
19:30	56568	56400	56700		
19:45	56016	56200	56500		
20:00	55462	56000	56300		
20:15	54626	55050	55300		
20:30	53732	54100	54300		
20:45	53003	53350	53550		
21:00	52013	52600	52800		
21:15	51384	51800	52000		
21:30	50749	51000	51200		
21:45	50351	50350	50550		
22:00	49656	49700	49900		
22:15	50219	50200	50350		
22:30	50605	50700	50800		
22:45	53061	51650	51750		
23:00	52427	52600	52700		
23:15	52422	52100	52200		
23:30	51952	51600	51700		
23:45	52584	51350	51400		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
