Journée du 10/12/2001
Heures	Consommation	PrévisionJ-1		
00:00	57700	58299		
00:15	57619	57649		
00:30	56790	57000		
00:45	55750	56299		
01:00	55470	55599		
01:15	56200	56049		
01:30	56139	56500		
01:45	56740	56549		
02:00	56349	56599		
02:15	56900	56199		
02:30	56139	55799		
02:45	55590	54949		
03:00	54819	54099		
03:15	54540	53649		
03:30	53900	53200		
03:45	53500	52850		
04:00	52909	52500		
04:15	53250	52500		
04:30	52860	52500		
04:45	53250	52750		
05:00	53569	53000		
05:15	55080	54000		
05:30	55630	55000		
05:45	56639	56000		
06:00	57250	57000		
06:15	58840	58799		
06:30	60250	60599		
06:45	62090	62099		
07:00	63909	63599		
07:15	66250	65499		
07:30	67809	67400		
07:45	69180	68400		
08:00	70199	69400		
08:15	70550	69650		
08:30	70500	69900		
08:45	70379	69749		
09:00	70440	69599		
09:15	70569	69499		
09:30	70580	69400		
09:45	70419	69249		
10:00	70400	69099		
10:15	70339	68999		
10:30	69919	68900		
10:45	69800	68799		
11:00	69419	68699		
11:15	69809	68849		
11:30	69639	69000		
11:45	69410	68900		
12:00	69389	68800		
12:15	68760	68199		
12:30	68599	67599		
12:45	69419	68299		
13:00	68809	69000		
13:15	68699	68450		
13:30	68220	67900		
13:45	67900	67850		
14:00	67779	67800		
14:15	68139	67449		
14:30	67279	67099		
14:45	66330	66399		
15:00	66069	65699		
15:15	65760	65399		
15:30	65349	65099		
15:45	65180	64949		
16:00	65080	64800		
16:15	65110	64900		
16:30	65449	65000		
16:45	65800	65799		
17:00	66760	66599		
17:15	68269	68149		
17:30	70180	69699		
17:45	71769	70349		
18:00	72489	71000		
18:15	72819	71450		
18:30	73139	71900		
18:45	73779	72450		
19:00	74319	73000		
19:15	73660	72299		
19:30	72760	71599		
19:45	72160	70749		
20:00	71470	69900		
20:15	71230	69150		
20:30	70120	68400		
20:45	69110	67600		
21:00	67889	66800		
21:15	66650	65949		
21:30	65559	65099		
21:45	64580	64099		
22:00	63740	63099		
22:15	65120	63699		
22:30	64940	64300		
22:45	66319	64999		
23:00	65489	65699		
23:15	65110	64799		
23:30	64239	63900		
23:45	64459	63499		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
