Journée du 18/10/2000
Heures	Consommation	PrévisionJ-1		
00:00	49189	50000		
00:15	48750	49250		
00:30	47849	48500		
00:45	46490	47600		
01:00	46009	46700		
01:15	46409	47100		
01:30	46080	47500		
01:45	46520	47200		
02:00	46040	46900		
02:15	46380	46400		
02:30	45240	45900		
02:45	44479	45150		
03:00	43720	44400		
03:15	43650	43900		
03:30	42959	43400		
03:45	42330	42999		
04:00	42090	42599		
04:15	42000	42449		
04:30	42000	42299		
04:45	41869	42499		
05:00	42009	42700		
05:15	43060	43300		
05:30	43549	43900		
05:45	44310	44800		
06:00	45369	45700		
06:15	46939	47100		
06:30	48209	48500		
06:45	49729	50450		
07:00	51680	52400		
07:15	53740	53900		
07:30	54939	55400		
07:45	55919	56400		
08:00	56610	57400		
08:15	57229	57700		
08:30	57279	58000		
08:45	57650	58299		
09:00	57860	58599		
09:15	58479	58749		
09:30	58500	58900		
09:45	58540	58900		
10:00	58220	58900		
10:15	58080	58849		
10:30	58310	58799		
10:45	57889	58699		
11:00	58250	58599		
11:15	58099	58699		
11:30	58099	58799		
11:45	58099	58749		
12:00	57669	58700		
12:15	56849	57999		
12:30	56869	57299		
12:45	57700	57949		
13:00	56919	58599		
13:15	56849	57949		
13:30	56470	57299		
13:45	56610	57299		
14:00	56270	57299		
14:15	56529	56999		
14:30	55659	56700		
14:45	55080	56249		
15:00	54700	55799		
15:15	54490	55399		
15:30	54099	55000		
15:45	53689	54649		
16:00	53380	54299		
16:15	52990	54149		
16:30	52639	54000		
16:45	52650	53750		
17:00	52380	53500		
17:15	51840	53399		
17:30	52340	53299		
17:45	52159	53549		
18:00	52529	53799		
18:15	53130	54699		
18:30	54110	55599		
18:45	55529	56999		
19:00	57310	58400		
19:15	58419	58999		
19:30	58819	59599		
19:45	58299	58749		
20:00	57389	57900		
20:15	56869	57050		
20:30	55580	56200		
20:45	55069	55100		
21:00	53799	54000		
21:15	52689	52850		
21:30	51430	51700		
21:45	50700	50649		
22:00	49389	49599		
22:15	50060	49899		
22:30	50130	50200		
22:45	51310	50700		
23:00	50340	51200		
23:15	50450	50700		
23:30	49970	50200		
23:45	50000	49999		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
