Journée du 13/12/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	79554	78200	78500	517	4437	6549	57483	2349	0	7320	-186	705	382	94	2800	77	-37	245	-1996	-2389	
00:15		77350	77500																		
00:30	77640	76500	76500	516	4380	5889	57545	2285	0	8512	-551	711	-1647	90							
00:45		75600	75400																		
01:00	75196	74700	74300	517	3719	5767	57066	2247	0	7601	-807	713	-1627	85	2800	79	287	925	-1976	-2303	
01:15		75750	75450																		
01:30	76668	76800	76600	517	3959	5390	57352	2248	0	7716	-803	710	-422	85							
01:45		76700	76600																		
02:00	76426	76600	76600	521	4067	5105	57573	2211	0	7513	-800	702	-466	86	2773	416	-461	1099	-1843	-2253	
02:15		75900	75800																		
02:30	76037	75200	75000	519	4166	4695	57537	2212	0	7542	-797	703	-541	85							
02:45		74150	73900																		
03:00	73985	73100	72800	520	4017	4797	57107	2216	0	6706	-1524	709	-563	86	2625	416	-522	827	-1944	-2331	
03:15		72600	72250																		
03:30	72650	72100	71700	519	4159	4494	56591	2224	0	6546	-1543	707	-1047	88							
03:45		71750	71200																		
04:00	71527	71400	70700	519	3952	4525	56764	2216	0	5878	-1706	713	-1334	86	2192	431	-377	1049	-1949	-2376	
04:15		71300	70550																		
04:30	71224	71200	70400	519	3939	4362	57175	2198	0	5853	-2181	714	-1356	86							
04:45		71400	70350																		
05:00	71435	71600	70300	531	3942	4364	57233	2195	0	5867	-2161	707	-1244	85	2420	555	-368	1100	-2433	-1815	
05:15		72400	71650																		
05:30	73248	73200	73000	541	4007	4762	57263	2218	0	6011	-1508	702	-746	87							
05:45		74050	73800																		
06:00	75140	74900	74600	566	4330	4941	57518	2295	0	6523	-955	698	-775	90	2758	900	12	1100	-2288	-2105	
06:15		76650	76550																		
06:30	78770	78400	78500	609	4498	5445	57733	2374	0	7426	-82	698	69	91							
06:45		80150	79900																		
