Journée du 20/09/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	45800	46000	45800		
00:15	45155	44900	44650		
00:30	43806	43800	43500		
00:45	42429	42650	42550		
01:00	41584	41500	41600		
01:15	41887	41650	41800		
01:30	41271	41800	42000		
01:45	41117	41400	41200		
02:00	40521	41000	40400		
02:15	40702	40250	40100		
02:30	39692	39500	39800		
02:45	38907	38700	38750		
03:00	37584	37900	37700		
03:15	37280	37350	37150		
03:30	36540	36800	36600		
03:45	36380	36200	36100		
04:00	35534	35600	35600		
04:15	35346	35400	35400		
04:30	35037	35200	35200		
04:45	34915	34950	34950		
05:00	34686	34700	34700		
05:15	34852	34750	34750		
05:30	34799	34800	34800		
05:45	34707	34900	34950		
06:00	35139	35000	35100		
06:15	35501	35250	35350		
06:30	35610	35500	35600		
06:45	35591	35800	35800		
07:00	35992	36100	36000		
07:15	36039	35850	35900		
07:30	35801	35600	35800		
07:45	35966	35900	36000		
08:00	36158	36200	36200		
08:15	36761	36950	36800		
08:30	37435	37700	37400		
08:45	38067	38550	38150		
09:00	38874	39400	38900		
09:15	39908	40150	39750		
09:30	40553	40900	40600		
09:45	40968	41550	41100		
10:00	41585	42200	41600		
10:15	42343	42700	42250		
10:30	42894	43200	42900		
10:45	43338	43400	43150		
11:00	43389	43600	43400		
11:15	44039	43850	43700		
11:30	44040	44100	44000		
11:45	44320	44450	44550		
12:00	44969	44800	45100		
12:15	45764	45400	45800		
12:30	45923	46000	46500		
12:45	47062	46600	46750		
13:00	46558	47200	47000		
13:15	45619	45800	45850		
13:30	44797	44400	44700		
13:45	44045	43900	44100		
14:00	43271	43400	43500		
14:15	43184	43050	43100		
14:30	42705	42700	42700		
14:45	42148	42000	42050		
15:00	41683	41300	41400		
15:15	41363	40950	41100		
15:30	40895	40600	40800		
15:45	40719	40200	40400		
16:00	40139	39800	40000		
16:15	39825	39500	39750		
16:30	39442	39200	39500		
16:45	39303	39050	39400		
17:00	39199	38900	39300		
17:15	39167	39000	39400		
17:30	39486	39100	39500		
17:45	39525	39450	39800		
18:00	39896	39800	40100		
18:15	40707	40350	40650		
18:30	41062	40900	41200		
18:45	42062	41800	42050		
19:00	42965	42700	42900		
19:15	43240	43350	43550		
19:30	44020	44000	44200		
19:45	44878	45000	45150		
20:00	45697	46000	46100		
20:15	47114	46750	46850		
20:30	47283	47500	47600		
20:45	47291	47450	47550		
21:00	46868	47400	47500		
21:15	46333	46350	46500		
21:30	45674	45300	45500		
21:45	45017	44850	45050		
22:00	44593	44400	44600		
22:15	44729	44350	44600		
22:30	45097	44300	44600		
22:45	47352	45550	45850		
23:00	46356	46800	47100		
23:15	45878	45950	46100		
23:30	45134	45100	45100		
23:45	45753	44750	44750		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
