Journée du 10/10/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	54521	54200	54500		
00:15	53857	53250	53250		
00:30	52131	52300	52000		
00:45	50794	51150	50900		
01:00	50290	50000	49800		
01:15	50586	50400	50250		
01:30	49937	50800	50700		
01:45	50285	50700	50500		
02:00	49638	50600	50300		
02:15	50200	49900	49800		
02:30	49259	49200	49300		
02:45	48614	48400	48450		
03:00	47471	47600	47600		
03:15	47452	47150	47050		
03:30	46651	46700	46500		
03:45	46287	46400	46300		
04:00	46199	46100	46100		
04:15	46334	46050	45900		
04:30	45936	46000	45700		
04:45	45987	46200	46050		
05:00	46566	46400	46400		
05:15	47240	47050	47200		
05:30	47929	47700	48000		
05:45	48643	48700	48900		
06:00	49825	49700	49800		
06:15	51453	51350	51400		
06:30	53083	53000	53000		
06:45	55297	55000	55050		
07:00	57119	57000	57100		
07:15	59485	58900	59150		
07:30	61183	60800	61200		
07:45	61576	61150	61500		
08:00	61814	61500	61800		
08:15	61685	61650	61800		
08:30	61866	61800	61800		
08:45	62004	61950	61850		
09:00	61940	62100	61900		
09:15	62318	62400	62150		
09:30	62121	62700	62400		
09:45	62224	62700	62150		
10:00	61892	62700	61900		
10:15	61785	62500	61750		
10:30	61615	62300	61600		
10:45	61559	62100	61500		
11:00	61381	61900	61400		
11:15	61016	61800	61300		
11:30	61150	61700	61200		
11:45	60865	61550	61200		
12:00	61206	61400	61200		
12:15	60199	60800	60500		
12:30	60148	60200	59800		
12:45	60861	60850	60350		
13:00	60005	61500	60900		
13:15	59608	60600	59800		
13:30	58673	59700	58700		
13:45	58412	59500	58300		
14:00	58059	59300	57900		
14:15	58154	58900	58050		
14:30	57694	58500	58200		
14:45	56815	57800	57500		
15:00	56652	57100	56800		
15:15	56147	56650	56300		
15:30	55483	56200	55800		
15:45	55337	55800	55400		
16:00	54576	55400	55000		
16:15	54215	54900	54500		
16:30	53809	54400	54000		
16:45	53333	53950	53500		
17:00	53301	53500	53000		
17:15	52945	53250	52750		
17:30	52771	53000	52500		
17:45	53022	53400	52900		
18:00	53259	53800	53300		
18:15	53606	54350	53850		
18:30	53879	54900	54400		
18:45	54758	55850	55300		
19:00	55928	56800	56200		
19:15	56885	57800	57200		
19:30	58696	58800	58200		
19:45	59718	59500	58900		
20:00	59855	60200	59600		
20:15	59383	59300	58750		
20:30	58223	58400	57900		
20:45	57350	57600	57200		
21:00	56681	56800	56500		
21:15	55752	55800	55550		
21:30	54798	54800	54600		
21:45	53885	53750	53600		
22:00	53179	52700	52600		
22:15	53188	52900	52900		
22:30	53435	53100	53200		
22:45	55513	54100	54250		
23:00	54802	55100	55300		
23:15	54818	54450	54700		
23:30	53839	53800	54100		
23:45	54182	53350	53500		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
