Journée du 12/07/2001
Heures	Consommation	PrévisionJ-1		
00:00	46099	46200		
00:15	45529	45249		
00:30	44169	44299		
00:45	43169	43199		
01:00	42430	42099		
01:15	42770	42399		
01:30	42299	42700		
01:45	42709	42600		
02:00	42189	42500		
02:15	42060	41950		
02:30	41189	41400		
02:45	40529	40650		
03:00	39840	39900		
03:15	39290	39499		
03:30	38930	39099		
03:45	38450	38849		
04:00	38200	38599		
04:15	38040	38499		
04:30	37869	38400		
04:45	38290	38499		
05:00	38490	38599		
05:15	39369	39149		
05:30	39700	39700		
05:45	39639	39950		
06:00	39880	40200		
06:15	40720	40950		
06:30	41549	41700		
06:45	42580	42800		
07:00	43590	43900		
07:15	44869	45050		
07:30	46049	46200		
07:45	46659	47200		
08:00	48090	48200		
08:15	49130	48950		
08:30	49930	49700		
08:45	50490	50350		
09:00	51069	51000		
09:15	51500	51549		
09:30	51919	52099		
09:45	52509	52449		
10:00	52900	52799		
10:15	53150	52999		
10:30	53209	53200		
10:45	53479	53300		
11:00	53580	53400		
11:15	53700	53599		
11:30	53869	53799		
11:45	54000	53899		
12:00	53889	54000		
12:15	53560	53500		
12:30	53400	53000		
12:45	54279	53649		
13:00	53290	54299		
13:15	53659	53849		
13:30	53229	53400		
13:45	53500	53499		
14:00	53220	53599		
14:15	53549	53399		
14:30	53119	53200		
14:45	52830	52899		
15:00	52520	52599		
15:15	52220	52299		
15:30	52279	52000		
15:45	51790	51649		
16:00	51349	51299		
16:15	50979	51099		
16:30	50919	50900		
16:45	50430	50599		
17:00	50250	50299		
17:15	49709	49949		
17:30	49319	49599		
17:45	49430	49399		
18:00	49139	49200		
18:15	49340	49300		
18:30	49540	49400		
18:45	49619	49599		
19:00	49919	49799		
19:15	49459	49099		
19:30	49169	48400		
19:45	48689	47950		
20:00	48069	47500		
20:15	47590	46899		
20:30	46990	46299		
20:45	46500	45899		
21:00	45840	45500		
21:15	45650	45200		
21:30	45319	44900		
21:45	45659	44999		
22:00	45509	45099		
22:15	46900	46349		
22:30	47740	47599		
22:45	49529	48349		
23:00	48689	49099		
23:15	48130	48299		
23:30	47340	47500		
23:45	47139	46799		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
