Journée du 18/10/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	53533	54600	53500		
00:15	53081	53550	52350		
00:30	51179	52500	51200		
00:45	50024	51200	50000		
01:00	49125	49900	48800		
01:15	49467	50250	49200		
01:30	48891	50600	49600		
01:45	49251	50400	49450		
02:00	48485	50200	49300		
02:15	49220	49400	48650		
02:30	48131	48600	48000		
02:45	47044	47600	46950		
03:00	45935	46600	45900		
03:15	46052	46050	45650		
03:30	45277	45500	45400		
03:45	44673	44850	44850		
04:00	44096	44200	44300		
04:15	43833	43950	43950		
04:30	43829	43700	43600		
04:45	43690	43700	43600		
05:00	43471	43700	43600		
05:15	43818	43950	43900		
05:30	44132	44200	44200		
05:45	44095	44600	44400		
06:00	44576	45000	44600		
06:15	45311	45500	45300		
06:30	45796	46000	46000		
06:45	46545	46700	46700		
07:00	47269	47400	47400		
07:15	48169	48400	48200		
07:30	48901	49400	49000		
07:45	49566	50000	49550		
08:00	50122	50600	50100		
08:15	50519	51000	50550		
08:30	50958	51400	51000		
08:45	51648	52000	51800		
09:00	52370	52600	52600		
09:15	53352	53300	53200		
09:30	53758	54000	53800		
09:45	53956	54300	54000		
10:00	54206	54600	54200		
10:15	54370	54600	54400		
10:30	54201	54600	54600		
10:45	54109	54450	54200		
11:00	53872	54300	53800		
11:15	53604	54200	53700		
11:30	53656	54100	53600		
11:45	53625	54300	53750		
12:00	53922	54500	53900		
12:15	54339	54800	54150		
12:30	54349	55100	54400		
12:45	55312	55650	54850		
13:00	54571	56200	55300		
13:15	53753	55000	54050		
13:30	52811	53800	52800		
13:45	52036	53150	52100		
14:00	51273	52500	51400		
14:15	51371	52200	51100		
14:30	50840	51900	50800		
14:45	50142	51250	50150		
15:00	49538	50600	49500		
15:15	49007	50100	49050		
15:30	48298	49600	48600		
15:45	47931	49100	48100		
16:00	47604	48600	47600		
16:15	47214	48150	47200		
16:30	46944	47700	46800		
16:45	47164	47400	46500		
17:00	46751	47100	46200		
17:15	46323	47300	46400		
17:30	46635	47500	46600		
17:45	47069	48050	47200		
18:00	47413	48600	47800		
18:15	47973	49550	48750		
18:30	48874	50500	49700		
18:45	50011	51850	51050		
19:00	52146	53200	52400		
19:15	53874	54950	54200		
19:30	55136	56700	56000		
19:45	55278	56900	56200		
20:00	55149	57100	56400		
20:15	54597	56250	55600		
20:30	53750	55400	54800		
20:45	53069	54450	53900		
21:00	52303	53500	53000		
21:15	51683	52800	52350		
21:30	50838	52100	51700		
21:45	50455	51500	51150		
22:00	49803	50900	50600		
22:15	50681	51100	50850		
22:30	50796	51300	51100		
22:45	53150	52600	52450		
23:00	52539	53900	53800		
23:15	52866	53400	53300		
23:30	52270	52900	52800		
23:45	52547	52550	52600		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
