Journée du 12/07/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	487	371	40692	409	7896	1707	-3696	1284	47868	47000	47800		
00:15	0	508	369	42260	399	7871	1703	-6052	1301	47060	45950	46500		
00:30	0	492	342	41391	384	7201	1702	-6301	1276	45212	44900	45200		
00:45	0	499	362	40982	381	6161	1700	-6340	1289	43745	43650	44000		
01:00	0	480	359	40899	376	5549	1706	-6533	1272	42838	42400	42800		
01:15	0	472	433	41796	376	5690	1696	-7348	1287	43116	42750	43050		
01:30	0	402	436	41481	378	5347	1704	-7145	1224	42605	43100	43300		
01:45	0	352	449	41754	378	5012	1705	-7058	1181	42592	42800	42900		
02:00	0	310	468	41611	381	4831	1699	-7377	1145	41923	42500	42500		
02:15	0	266	550	42275	390	4611	1695	-7431	1131	42357	41900	41900		
02:30	0	247	538	41741	405	4401	1698	-7549	1110	41482	41300	41300		
02:45	0	219	543	41354	409	3856	1701	-7436	1086	40648	40600	40600		
03:00	0	225	554	40692	415	3795	1697	-7491	1094	39887	39900	39900		
03:15	0	268	541	41480	416	3508	1689	-8379	1127	39522	39550	39500		
03:30	0	395	470	41146	423	3496	1715	-8521	1234	39125	39200	39100		
03:45	0	521	524	41112	448	3128	1708	-8488	1372	38954	39000	38950		
04:00	0	564	557	40774	455	3080	1699	-8226	1421	38904	38800	38800		
04:15	0	681	548	41118	479	3139	1695	-8604	1529	39056	38950	38950		
04:30	0	759	551	40922	486	3084	1700	-8382	1607	39121	39100	39100		
04:45	0	869	575	40540	503	3637	1706	-8469	1723	39361	39500	39350		
05:00	0	913	630	40657	480	3662	1702	-8423	1784	39622	39900	39600		
05:15	0	1131	595	41005	500	3660	1691	-7847	1976	40736	40500	40400		
05:30	0	1289	627	41308	518	3681	1699	-7876	2143	41248	41100	41200		
05:45	0	1411	778	40973	586	3836	1694	-7682	2312	41598	41450	41600		
06:00	0	1454	857	40734	618	3952	1705	-7336	2386	41986	41800	42000		
06:15	0	1537	1192	41088	547	4814	1687	-7795	2579	43070	42800	42900		
06:30	0	1570	1324	41656	531	4891	1701	-7850	2664	43824	43800	43800		
06:45	0	1665	1347	41676	558	5767	1694	-7991	2761	44716	44950	44700		
07:00	0	1808	1510	41361	588	6222	1681	-7580	2952	45590	46100	45600		
07:15	18	1982	1901	41268	636	6517	1684	-7128	3275	46878	47250	46800		
07:30	47	2150	2039	41901	699	6725	1690	-7279	3511	47973	48400	48000		
07:45	55	2150	2093	42524	683	7335	1683	-7541	3534	48983	49600	49100		
