Journée du 28/07/2009
Heures	Consommation	PrévisionJ-1		
00:00	47467	47700		
00:15	46684	46650		
00:30	45087	45600		
00:45	43430	44500		
01:00	42818	43400		
01:15	43111	43550		
01:30	42403	43700		
01:45	42537	43600		
02:00	41926	43500		
02:15	42388	42850		
02:30	41430	42200		
02:45	40567	41400		
03:00	39544	40600		
03:15	39429	40100		
03:30	38759	39600		
03:45	38384	39250		
04:00	38213	38900		
04:15	38203	38800		
04:30	37927	38700		
04:45	38204	38900		
05:00	38355	39100		
05:15	39205	39650		
05:30	39599	40200		
05:45	40105	40750		
06:00	40412	41300		
06:15	41011	41700		
06:30	41541	42100		
06:45	41790	42950		
07:00	42821	43800		
07:15	44195	44900		
07:30	45132	46000		
07:45	45938	47200		
08:00	47142	48400		
08:15	48215	49400		
08:30	49122	50400		
08:45	49940	51150		
09:00	50800	51900		
09:15	51631	52450		
09:30	52120	53000		
09:45	52649	53500		
10:00	52942	54000		
10:15	53504	54200		
10:30	53714	54400		
10:45	53707	54650		
11:00	54045	54900		
11:15	54402	55100		
11:30	54482	55300		
11:45	54848	55600		
12:00	55290	55900		
12:15	55185	55500		
12:30	54914	55100		
12:45	55883	55950		
13:00	55144	56800		
13:15	54838	55900		
13:30	54473	55000		
13:45	54595	55350		
14:00	54553	55700		
14:15	55000	55450		
14:30	54400	55200		
14:45	54000	54750		
15:00	53700	54300		
15:15	53640	54100		
15:30	53245	53900		
15:45	52733	53500		
16:00	52618	53100		
16:15	52401	52850		
16:30	51996	52600		
16:45	51592	52300		
17:00	51148	52000		
17:15	50826	51500		
17:30	50699	51000		
17:45	50752	50950		
18:00	50730	50900		
18:15	50629	50950		
18:30	50851	51000		
18:45	50977	51350		
19:00	50999	51700		
19:15	50665	51350		
19:30	50409	51000		
19:45	50119	50450		
20:00	49762	49900		
20:15	49147	49250		
20:30	48238	48600		
20:45	47642	48250		
21:00	47220	47900		
21:15	47021	47650		
21:30	46983	47400		
21:45	47654	47850		
22:00	48309	48300		
22:15	49402	49100		
22:30	49333	49900		
22:45	51524	50850		
23:00	50761	51800		
23:15	50427	50800		
23:30	49383	49800		
23:45	49489	48800		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
