Journée du 03/08/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	0	1935	43789	807	3650	1490	-7368	1287	44300	45300	44300		
00:15	0	0	1401	45498	866	4690	777	-10027	809	43200	44200	43350		
00:30	0	0	922	44233	842	4436	1434	-9564	899	42298	43100	42400		
00:45	0	0	773	43978	811	3315	1493	-9301	869	41063	42000	41250		
01:00	0	0	712	43957	797	2724	1495	-9563	843	40111	40900	40100		
01:15	0	0	692	44860	797	2628	1487	-10126	832	40328	41200	40150		
01:30	0	0	691	44196	761	2509	1493	-9666	834	39974	41500	40200		
01:45	0	0	689	44015	713	2634	1494	-9650	834	39884	41250	39950		
02:00	0	0	735	43279	713	2622	1493	-9569	850	39264	41000	39700		
02:15	0	0	713	43950	716	2478	1498	-9764	844	39580	40200	39100		
02:30	0	0	732	42953	717	2313	1496	-9677	850	38523	39400	38500		
02:45	0	0	759	42968	717	1673	1495	-9720	865	37887	38650	37750		
03:00	0	0	714	42033	716	1649	1500	-9601	845	37000	37900	37000		
03:15	0	0	725	41585	720	1487	1495	-9324	844	36674	37400	36600		
03:30	0	0	774	41071	726	1456	1495	-9240	865	36270	36900	36200		
03:45	0	0	775	41266	712	918	1489	-9320	860	35826	36600	36000		
04:00	0	0	766	41207	711	858	1484	-9217	858	35798	36300	35800		
04:15	0	0	765	41028	683	766	1486	-9140	858	35577	36200	35600		
04:30	0	0	771	40875	695	815	1488	-9202	858	35428	36100	35400		
04:45	0	0	787	40885	674	912	1481	-9187	864	35541	36200	35650		
05:00	0	0	773	41097	670	955	1488	-9093	859	35876	36300	35900		
05:15	0	0	784	41104	632	1731	1477	-9279	858	36436	36800	36350		
05:30	0	0	810	41299	601	1624	1480	-9083	869	36717	37300	36800		
05:45	0	0	747	42071	574	1614	1496	-9176	850	37308	37800	37350		
06:00	0	0	721	42345	563	1910	1486	-9012	839	37998	38300	37900		
06:15	0	6	745	42160	568	2331	1481	-9058	866	38234	38700	38150		
06:30	0	6	742	42440	551	2543	1487	-9282	867	38488	39100	38400		
06:45	0	6	724	42420	565	3012	1481	-9392	859	38817	39700	38950		
07:00	0	11	825	42416	527	3176	1481	-8888	900	39549	40300	39500		
07:15	0	43	787	42880	527	3447	1502	-8691	925	40496	41200	40500		
07:30	0	49	797	43765	532	3843	1493	-8948	931	41532	42100	41500		
07:45	0	52	771	44200	524	4272	1502	-8994	928	42328	42950	42500		
08:00	0	66	765	44937	526	4535	1501	-8919	939	43413	43800	43500		
08:15	37	92	818	44803	521	4802	1528	-8329	1023	44273	44700	44300		
08:30	35	124	868	45691	514	4917	1543	-8612	1076	45080	45600	45100		
08:45	37	154	882	45471	506	5746	1529	-8737	1106	45589	46350	45850		
09:00	35	191	941	45727	504	6105	1522	-8465	1159	46561	47100	46600		
09:15	37	224	1092	45612	514	6135	1617	-7802	1284	47430	47850	47200		
09:30	35	226	1136	45658	516	6350	1619	-7719	1301	47822	48600	47800		
09:45	35	246	1148	45472	542	6830	1584	-7695	1311	48163	49050	48300		
10:00	35	284	1148	45699	553	7088	1631	-7766	1366	48673	49500	48800		
10:15	35	296	1182	45679	555	7274	1709	-7524	1421	49207	49800	49050		
10:30	35	284	1172	45615	562	7555	1723	-7729	1412	49218	50100	49300		
10:45	78	284	1166	45681	571	7816	1759	-7728	1458	49628	50350	49550		
11:00	78	288	1160	45699	583	7946	1639	-7634	1412	49759	50600	49800		
11:15	78	310	1167	45698	592	8198	1738	-7837	1475	49945	50800	50000		
11:30	78	341	1171	45719	590	8277	1755	-7700	1513	50232	51000	50200		
11:45	78	371	1162	45783	590	8599	1765	-7662	1542	50686	51300	50600		
12:00	78	365	1182	45705	582	8619	1763	-7338	1543	50957	51600	51000		
12:15	78	325	1157	45751	604	7560	1787	-6216	1506	51047	51450	50850		
12:30	78	319	1163	45692	619	7694	1791	-6321	1503	51035	51300	50700		
12:45	78	372	1191	45941	642	8383	1788	-6501	1563	51894	52000	51350		
13:00	78	331	1185	45927	679	7753	1783	-6775	1520	50962	52700	52000		
13:15	0	409	1157	45819	701	8223	1809	-7443	1532	50675	51700	51050		
