Journée du 01/02/2004
Heures	Consommation	PrévisionJ-1		
00:00	60365	62200		
00:15	60198	61600		
00:30	59245	61000		
00:45	57880	60150		
01:00	57637	59300		
01:15	58334	59850		
01:30	57981	60400		
01:45	58316	60350		
02:00	57699	60300		
02:15	58008	59700		
02:30	57296	59100		
02:45	56325	58200		
03:00	55464	57300		
03:15	54755	56700		
03:30	53785	56100		
03:45	53286	55400		
04:00	52269	54700		
04:15	51987	54150		
04:30	51564	53600		
04:45	51326	52950		
05:00	51109	52300		
05:15	50942	52200		
05:30	50794	52100		
05:45	50626	52050		
06:00	50606	52000		
06:15	50668	52100		
06:30	50432	52200		
06:45	50624	52300		
07:00	51011	52400		
07:15	51331	52650		
07:30	51836	52900		
07:45	51808	53200		
08:00	52446	53500		
08:15	52664	53800		
08:30	53138	54100		
08:45	53569	54600		
09:00	54231	55100		
09:15	55000	55900		
09:30	55613	56700		
09:45	56264	57150		
10:00	56354	57600		
10:15	56861	58150		
10:30	57132	58700		
10:45	57176	58950		
11:00	57401	59200		
11:15	57377	59400		
11:30	57474	59600		
11:45	57179	59700		
12:00	57607	59800		
12:15	57980	60000		
12:30	58182	60200		
12:45	59147	60900		
13:00	58178	61600		
13:15	57421	60200		
13:30	56216	58800		
13:45	55569	57950		
14:00	54578	57100		
14:15	54037	56400		
14:30	53080	55700		
14:45	52228	54750		
15:00	51574	53800		
15:15	51029	53450		
15:30	50577	53100		
15:45	49809	52650		
16:00	49715	52200		
16:15	49459	51900		
16:30	49184	51600		
16:45	48885	51900		
17:00	49220	52200		
17:15	49186	53200		
17:30	49954	54200		
17:45	51381	56200		
18:00	53478	58200		
18:15	56018	59950		
18:30	58136	61700		
18:45	59322	62700		
19:00	60239	63700		
19:15	60898	63800		
19:30	60951	63900		
19:45	60657	63700		
20:00	60498	63500		
20:15	60792	63100		
20:30	60165	62700		
20:45	59767	62050		
21:00	59520	61400		
21:15	58416	60200		
21:30	57759	59000		
21:45	56836	58600		
22:00	56365	58200		
22:15	56721	59100		
22:30	56718	60000		
22:45	59084	60550		
23:00	58168	61100		
23:15	57884	60250		
23:30	57098	59400		
23:45	57221	58250		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
