Journée du 05/05/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	58091	56200	58100		
00:15	57354	55200	56850		
00:30	55704	54200	55600		
00:45	54771	53050	54550		
01:00	53723	51900	53500		
01:15	53869	52200	53750		
01:30	53311	52500	54000		
01:45	53914	52350	54000		
02:00	53064	52200	54000		
02:15	53369	51600	53150		
02:30	52416	51000	52300		
02:45	51652	50150	51500		
03:00	50681	49300	50700		
03:15	50377	48700	50250		
03:30	49829	48100	49800		
03:45	49213	47700	49350		
04:00	48987	47300	48900		
04:15	48981	47050	48800		
04:30	48924	46800	48700		
04:45	48889	47000	49100		
05:00	49539	47200	49500		
05:15	50584	47900	50250		
05:30	51018	48600	51000		
05:45	51512	49500	51900		
06:00	52929	50400	52800		
06:15	54287	51550	53900		
06:30	55018	52700	55000		
06:45	56050	53800	56350		
07:00	57655	54900	57700		
07:15	59001	56350	58950		
07:30	60212	57800	60200		
07:45	61279	58650	61150		
08:00	62120	59500	62100		
08:15	62955	60300	62900		
08:30	63697	61100	63700		
08:45	64503	61700	64350		
09:00	64979	62300	65000		
09:15	65431	62700	65300		
09:30	65634	63100	65600		
09:45	65573	63300	65700		
10:00	65623	63500	65800		
10:15	65537	63500	65700		
10:30	65566	63500	65600		
10:45	65510	63550	65550		
11:00	65489	63600	65500		
11:15	65704	63700	65850		
11:30	66187	63800	66200		
11:45	66238	63900	66350		
12:00	66379	64000	66500		
12:15	66034	63550	66050		
12:30	65754	63100	65600		
12:45	66687	63750	66200		
13:00	65699	64400	66800		
13:15	65815	63700	66000		
13:30	65151	63000	65200		
13:45	65369	63100	65400		
14:00	65274	63200	65600		
14:15	65663	63050	65500		
14:30	65055	62900	65400		
14:45	64378	62250	64700		
15:00	63579	61600	64000		
15:15	63264	61200	63550		
15:30	62722	60800	63100		
15:45	62503	60350	62600		
16:00	61658	59900	62100		
16:15	61511	59550	61650		
16:30	61143	59200	61200		
16:45	60894	58850	60800		
17:00	60480	58500	60400		
17:15	60146	58150	60000		
17:30	60390	57800	59600		
17:45	60431	57800	59650		
18:00	60742	57800	59700		
18:15	60856	58100	60000		
18:30	61526	58400	60300		
18:45	62748	58950	60900		
19:00	63183	59500	61500		
19:15	63338	59200	61200		
19:30	62885	58900	60900		
19:45	62621	58500	60550		
20:00	62266	58100	60200		
20:15	61339	57600	59700		
20:30	60748	57100	59200		
20:45	60932	57150	59250		
21:00	60704	57200	59300		
21:15	60528	57600	59700		
21:30	60740	58000	60100		
21:45	60736	57450	59600		
22:00	59528	56900	59100		
22:15	60087	57250	59450		
22:30	60225	57600	59800		
22:45	62253	58550	60750		
23:00	61563	59500	61700		
23:15	60933	58600	60750		
23:30	60603	57700	59800		
23:45	60772	58100	59150		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
