Journée du 20/03/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	56282	56900	56300		
00:15	56474	55850	55650		
00:30	55191	54800	55000		
00:45	53593	53750	53800		
01:00	52860	52700	52600		
01:15	53232	52950	53150		
01:30	52800	53200	53700		
01:45	52792	53100	53350		
02:00	51960	53000	53000		
02:15	52595	52250	52000		
02:30	51301	51500	51000		
02:45	50208	50450	50150		
03:00	49325	49400	49300		
03:15	48952	48750	48650		
03:30	48111	48100	48000		
03:45	47759	47400	47450		
04:00	46869	46700	46900		
04:15	46544	46300	46600		
04:30	46242	45900	46300		
04:45	45915	45650	46000		
05:00	45703	45400	45700		
05:15	45973	45650	45950		
05:30	46210	45900	46200		
05:45	46395	46250	46550		
06:00	46868	46600	46900		
06:15	47831	47100	47450		
06:30	48036	47600	48000		
06:45	47858	47700	48150		
07:00	48005	47800	48300		
07:15	48530	48150	48900		
07:30	49468	48500	49500		
07:45	49724	49100	50050		
08:00	50567	49700	50600		
08:15	51377	50350	51450		
08:30	52404	51000	52300		
08:45	53219	51700	53100		
09:00	53923	52400	53900		
09:15	54794	52900	54500		
09:30	55254	53400	55100		
09:45	55171	53500	55450		
10:00	55222	53600	55800		
10:15	55807	53400	55750		
10:30	55558	53200	55700		
10:45	55363	52950	55650		
11:00	55557	52700	55600		
11:15	55669	52600	55500		
11:30	55357	52500	55400		
11:45	55794	52700	55550		
12:00	56686	52900	55700		
12:15	56705	53250	56350		
12:30	56906	53600	57000		
12:45	58313	54300	57650		
13:00	57421	55000	58300		
13:15	56782	53850	57050		
13:30	55805	52700	55800		
13:45	55015	52100	55300		
14:00	54784	51500	54800		
14:15	54583	51200	54400		
14:30	54006	50900	54000		
14:45	53331	50150	53150		
15:00	52436	49400	52300		
15:15	52177	48950	51750		
15:30	51770	48500	51200		
15:45	51218	48200	50750		
16:00	51258	47900	50300		
16:15	50742	47700	50000		
16:30	50422	47500	49700		
16:45	50245	47250	49350		
17:00	50249	47000	49000		
17:15	49870	47250	49200		
17:30	50499	47500	49400		
17:45	51010	47900	49750		
18:00	51228	48300	50100		
18:15	51998	49300	51050		
18:30	52914	50300	52000		
18:45	54043	51950	53600		
19:00	55761	53600	55200		
19:15	56904	55050	56600		
19:30	57913	56500	58000		
19:45	57944	56350	57800		
20:00	57767	56200	57600		
20:15	56739	55450	56750		
20:30	55722	54700	55900		
20:45	55131	54050	55200		
21:00	54412	53400	54500		
21:15	53490	52700	53700		
21:30	52791	52000	52900		
21:45	52486	51500	52350		
22:00	51592	51000	51800		
22:15	52366	51700	52400		
22:30	52741	52400	53000		
22:45	55315	53550	54100		
23:00	54733	54700	55200		
23:15	54516	54150	54650		
23:30	54266	53600	54100		
23:45	54839	53800	54050		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
