Journée du 11/10/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	47031	46200	47000		
00:15	46193	45300	45800		
00:30	44599	44400	44600		
00:45	43335	43150	43500		
01:00	42536	41900	42400		
01:15	42608	42100	42750		
01:30	42012	42300	43100		
01:45	42103	42000	42550		
02:00	41617	41700	42000		
02:15	41640	41100	41350		
02:30	40632	40500	40700		
02:45	39493	39600	39700		
03:00	38719	38700	38700		
03:15	38241	38000	38200		
03:30	37718	37300	37700		
03:45	37162	36900	37150		
04:00	36570	36500	36600		
04:15	36435	36250	36400		
04:30	36004	36000	36200		
04:45	35768	35750	35900		
05:00	35825	35500	35600		
05:15	35777	35600	35600		
05:30	35811	35700	35600		
05:45	35765	35850	35850		
06:00	36099	36000	36100		
06:15	36314	36350	36500		
06:30	36599	36700	36900		
06:45	36589	37000	36950		
07:00	36899	37300	37000		
07:15	37498	37800	37350		
07:30	37675	38300	37700		
07:45	37798	38450	37700		
08:00	37734	38600	37700		
08:15	38227	38900	38100		
08:30	38462	39200	38500		
08:45	39504	39900	39350		
09:00	40214	40600	40200		
09:15	41012	41400	40950		
09:30	41739	42200	41700		
09:45	42157	42750	42250		
10:00	42849	43300	42800		
10:15	43317	43800	43400		
10:30	44004	44300	44000		
10:45	44243	44750	44250		
11:00	44545	45200	44500		
11:15	45082	45500	44850		
11:30	45158	45800	45200		
11:45	45705	46100	45550		
12:00	45923	46400	45900		
12:15	47011	46850	46550		
12:30	47242	47300	47200		
12:45	48213	47750	47800		
13:00	47360	48200	48400		
13:15	47076	47300	47050		
13:30	45672	46400	45700		
13:45	44795	45700	44950		
14:00	44203	45000	44200		
14:15	44040	44400	43950		
14:30	43692	43800	43700		
14:45	42753	43200	43100		
15:00	42357	42600	42500		
15:15	42200	42200	42100		
15:30	41593	41800	41700		
15:45	41388	41350	41250		
16:00	40835	40900	40800		
16:15	40855	40600	40500		
16:30	40927	40300	40200		
16:45	40777	40150	40050		
17:00	40930	40000	39900		
17:15	40555	40200	40100		
17:30	41113	40400	40300		
17:45	41196	40950	40850		
18:00	41720	41500	41400		
18:15	42605	42300	42250		
18:30	43716	43100	43100		
18:45	44572	44300	44300		
19:00	46106	45500	45500		
19:15	47512	47100	47100		
19:30	49020	48700	48700		
19:45	49620	49850	49850		
20:00	50125	51000	51000		
20:15	49833	50450	50500		
20:30	49121	49900	50000		
20:45	48725	49150	49300		
21:00	47567	48400	48600		
21:15	47002	47750	48000		
21:30	46756	47100	47400		
21:45	45583	46350	46650		
22:00	44860	45600	45900		
22:15	45362	45500	45850		
22:30	45492	45400	45800		
22:45	47642	46700	47150		
23:00	46691	48000	48500		
23:15	46727	47050	47500		
23:30	46121	46100	46500		
23:45	46353	45850	46150		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
