Journée du 02/03/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	65468	66200	65300		
00:15	65224	65200	64600		
00:30	63894	64200	63900		
00:45	62513	63150	62750		
01:00	61725	62100	61600		
01:15	62594	62650	62150		
01:30	62167	63200	62700		
01:45	62630	63250	62750		
02:00	62126	63300	62800		
02:15	62687	62750	62250		
02:30	61715	62200	61700		
02:45	61137	61400	60950		
03:00	60150	60600	60200		
03:15	59494	60150	59600		
03:30	58969	59700	59000		
03:45	58537	59300	58650		
04:00	58293	58900	58300		
04:15	58110	58950	58100		
04:30	57859	59000	57900		
04:45	58328	59300	58250		
05:00	58630	59600	58600		
05:15	59841	60250	59550		
05:30	60496	60900	60500		
05:45	61247	61750	61550		
06:00	62572	62600	62600		
06:15	64514	64300	64250		
06:30	65917	66000	65900		
06:45	67453	67800	67850		
07:00	69786	69600	69800		
07:15	71209	70700	70900		
07:30	71711	71800	72000		
07:45	71637	72150	72050		
08:00	72149	72500	72100		
08:15	72448	72900	72350		
08:30	72613	73300	72600		
08:45	72901	73500	72750		
09:00	72834	73700	72900		
09:15	72635	73850	72800		
09:30	72716	74000	72700		
09:45	72390	74000	72300		
10:00	71943	74000	71900		
10:15	71762	73800	71700		
10:30	71542	73600	71500		
10:45	71208	73400	71150		
11:00	70820	73200	70800		
11:15	70406	73150	70550		
11:30	70292	73100	70300		
11:45	70205	72900	70200		
12:00	70058	72700	70100		
12:15	69368	71950	69400		
12:30	68934	71200	68700		
12:45	69803	71700	69350		
13:00	68849	72200	70000		
13:15	68440	71500	68800		
13:30	67641	70800	67600		
13:45	67586	70700	67450		
14:00	67225	70600	67300		
14:15	67519	70400	67150		
14:30	66502	70200	67000		
14:45	65884	69250	66150		
15:00	64966	68300	65300		
15:15	64813	68000	65150		
15:30	63803	67700	65000		
15:45	63548	67250	64650		
16:00	63102	66800	64300		
16:15	62751	66600	64250		
16:30	62587	66400	64200		
16:45	62297	65900	63800		
17:00	61951	65400	63400		
17:15	61717	65650	63750		
17:30	62079	65900	64100		
17:45	62263	66550	64850		
18:00	63388	67200	65600		
18:15	64329	68650	67150		
18:30	65951	70100	68700		
18:45	68633	72550	71250		
19:00	71577	75000	73800		
19:15	72764	74950	73750		
19:30	72529	74900	73700		
19:45	71979	74000	72800		
20:00	71189	73100	71900		
20:15	70146	72100	70900		
20:30	68941	71100	69900		
20:45	68201	70050	68850		
21:00	66896	69000	67800		
21:15	66257	68050	66850		
21:30	64860	67100	65900		
21:45	64141	66200	65000		
22:00	63592	65300	64100		
22:15	64667	65800	64600		
22:30	64500	66300	65100		
22:45	66889	67500	66300		
23:00	65880	68700	67500		
23:15	65720	67750	66700		
23:30	64751	66800	65900		
23:45	65564	66050	65600		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
