Journée du 30/07/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	47	1615	2018	42235	652	5135	1695	-4804	2992	48595	48700	48600		
00:15	50	1724	1659	43389	658	4977	1706	-6413	2974	47751	47450	47350		
00:30	50	1589	1474	42586	639	4794	1717	-6731	2783	46119	46200	46100		
00:45	43	1491	1420	42352	641	3345	1707	-6384	2660	44616	45000	44850		
01:00	0	1312	1396	42119	648	2860	1705	-6246	2444	43796	43800	43600		
01:15	0	1192	1345	41686	636	2621	1700	-5284	2308	43896	44050	43800		
01:30	0	1045	1353	40992	641	2723	1706	-5054	2173	43407	44300	44000		
01:45	0	966	1297	41132	634	2786	1702	-4911	2075	43606	44100	43800		
02:00	0	962	1304	40983	629	2794	1708	-5335	2076	43045	43900	43600		
02:15	0	1029	1341	41274	619	2395	1706	-5113	2153	43251	43150	42900		
02:30	0	1029	1298	40819	623	2251	1713	-5518	2140	42216	42400	42200		
02:45	0	999	1340	40698	619	1698	1718	-5509	2128	41564	41650	41400		
03:00	0	962	1319	40024	620	1819	1707	-5815	2081	40637	40900	40600		
03:15	0	1001	1365	40709	619	1668	1724	-6764	2142	40323	40400	40150		
03:30	0	982	1290	40337	622	1673	1719	-6912	2095	39712	39900	39700		
03:45	0	981	1286	40359	598	1316	1721	-6934	2093	39327	39600	39350		
04:00	0	953	1296	40058	595	1265	1713	-6781	2066	39101	39300	39000		
04:15	0	988	1301	40408	576	1210	1710	-7107	2101	39087	39100	38950		
04:30	0	968	1287	40142	554	1189	1720	-6883	2080	38976	38900	38900		
04:45	0	978	1294	40132	518	1480	1707	-7228	2087	38882	39150	39150		
05:00	0	978	1323	40225	495	1544	1703	-6894	2096	39376	39400	39400		
05:15	0	974	1288	39998	487	2263	1705	-6872	2081	39844	39900	39800		
05:30	0	991	1291	40313	466	2264	1705	-6773	2098	40258	40400	40200		
05:45	0	1007	1293	40728	455	2260	1707	-6738	2115	40714	40850	40900		
06:00	0	1008	1346	41231	461	2298	1702	-6482	2133	41565	41300	41600		
06:15	0	981	1296	41457	460	3081	1720	-7024	2096	41972	41700	41850		
06:30	0	1010	1292	41647	462	3075	1708	-7109	2118	42085	42100	42100		
06:45	0	1014	1311	42179	465	3110	1700	-6962	2125	42817	42850	42850		
07:00	0	1031	1345	42727	464	3213	1704	-6837	2155	43648	43600	43600		
07:15	0	1007	1431	42407	473	4230	1703	-6557	2163	44694	44600	44700		
07:30	0	1097	1426	43010	467	4707	1704	-6615	2248	45798	45600	45800		
07:45	0	1141	1601	42311	462	5834	1686	-6590	2346	46447	46550	46600		
08:00	0	1211	1753	42798	443	6121	1697	-6643	2472	47380	47500	47400		
08:15	0	1266	1801	42069	439	6036	1689	-4990	2539	48310	48450	48250		
