Journée du 20/04/2005
Heures	Consommation	PrévisionJ-1		
00:00	56728	56300		
00:15	56379	55450		
00:30	55013	54600		
00:45	53743	53650		
01:00	52864	52700		
01:15	53726	53200		
01:30	53238	53700		
01:45	53770	53700		
02:00	53075	53700		
02:15	53688	53100		
02:30	52978	52500		
02:45	52396	51750		
03:00	51416	51000		
03:15	50837	50400		
03:30	50283	49800		
03:45	49686	49400		
04:00	49520	49000		
04:15	49410	48850		
04:30	49103	48700		
04:45	49194	48950		
05:00	49389	49200		
05:15	50656	49850		
05:30	50849	50500		
05:45	51620	51450		
06:00	52328	52400		
06:15	53769	53650		
06:30	54855	54900		
06:45	55543	56100		
07:00	56381	57300		
07:15	57671	58350		
07:30	58801	59400		
07:45	59428	60200		
08:00	60338	61000		
08:15	61447	61700		
08:30	62141	62400		
08:45	62808	62800		
09:00	63218	63200		
09:15	63881	63750		
09:30	64095	64300		
09:45	64328	64400		
10:00	64261	64500		
10:15	64112	64300		
10:30	63997	64100		
10:45	63863	64050		
11:00	63604	64000		
11:15	63876	64000		
11:30	63736	64000		
11:45	63692	64000		
12:00	63768	64000		
12:15	63369	63350		
12:30	62715	62700		
12:45	63908	63450		
13:00	63146	64200		
13:15	63073	63450		
13:30	62712	62700		
13:45	62559	62850		
14:00	62270	63000		
14:15	62751	62550		
14:30	62075	62100		
14:45	61109	61450		
15:00	60613	60800		
15:15	60132	60200		
15:30	59706	59600		
15:45	59484	59300		
16:00	58710	59000		
16:15	58546	58550		
16:30	58109	58100		
16:45	57743	57950		
17:00	57511	57800		
17:15	57191	57450		
17:30	56792	57100		
17:45	56480	57250		
18:00	56551	57400		
18:15	56825	57650		
18:30	57154	57900		
18:45	57535	58550		
19:00	58436	59200		
19:15	57892	58900		
19:30	57597	58600		
19:45	57320	58250		
20:00	57078	57900		
20:15	56736	58000		
20:30	56717	58100		
20:45	57113	58700		
21:00	57891	59300		
21:15	58578	58650		
21:30	57993	58000		
21:45	57431	57350		
22:00	56984	56700		
22:15	57489	57100		
22:30	57115	57500		
22:45	58936	58150		
23:00	58336	58800		
23:15	58191	58200		
23:30	57188	57600		
23:45	57569	57100		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
