Journée du 14/11/2001
Heures	Consommation	PrévisionJ-1		
00:00	57229	56000		
00:15	57189	55200		
00:30	55810	54400		
00:45	54599	53700		
01:00	53849	53000		
01:15	54930	53500		
01:30	54639	54000		
01:45	55139	53850		
02:00	54349	53700		
02:15	54919	53300		
02:30	54060	52900		
02:45	53349	52099		
03:00	52319	51299		
03:15	52049	50749		
03:30	51639	50200		
03:45	51130	49749		
04:00	50849	49299		
04:15	50930	49149		
04:30	50770	49000		
04:45	50700	49200		
05:00	50819	49400		
05:15	51939	50150		
05:30	52360	50900		
05:45	53290	51849		
06:00	53900	52799		
06:15	55540	54199		
06:30	56819	55599		
06:45	58599	57399		
07:00	60340	59200		
07:15	61880	60399		
07:30	63389	61599		
07:45	63819	62199		
08:00	64260	62799		
08:15	64930	63349		
08:30	65220	63900		
08:45	65699	64150		
09:00	65910	64400		
09:15	66400	64600		
09:30	66180	64800		
09:45	66290	64900		
10:00	66339	65000		
10:15	66430	64950		
10:30	66260	64900		
10:45	65940	64850		
11:00	65949	64800		
11:15	66040	64850		
11:30	66099	64900		
11:45	66830	64999		
12:00	66470	65099		
12:15	65940	64649		
12:30	65809	64199		
12:45	66559	64649		
13:00	65849	65099		
13:15	66129	64699		
13:30	66120	64300		
13:45	66269	64300		
14:00	66209	64300		
14:15	66330	64150		
14:30	65809	64000		
14:45	65110	63500		
15:00	64639	63000		
15:15	64239	62799		
15:30	64129	62599		
15:45	63840	62499		
16:00	63669	62400		
16:15	63639	62349		
16:30	63599	62299		
16:45	63509	62599		
17:00	63810	62900		
17:15	64510	63799		
17:30	65870	64699		
17:45	67250	65849		
18:00	68639	67000		
18:15	69279	67700		
18:30	70330	68400		
18:45	70440	68700		
19:00	71050	69000		
19:15	70199	68049		
19:30	69529	67099		
19:45	68400	66299		
20:00	67769	65500		
20:15	66730	64549		
20:30	65709	63599		
20:45	65010	62499		
21:00	64080	61400		
21:15	63049	60550		
21:30	61819	59700		
21:45	61319	58649		
22:00	60389	57599		
22:15	61310	58149		
22:30	61310	58700		
22:45	62860	59100		
23:00	61840	59500		
23:15	61349	59000		
23:30	60869	58500		
23:45	60750	57750		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
