Journée du 15/12/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	67879	66800	66800	520	2494	3756	56219	5093	0	6854	-751	720	-7025	62	1500	-1000	-2516	-100	-2498	-3166	
00:15		65650	65600																		
00:30	65875	64500	64400	521	2160	3437	55899	5126	0	6947	-908	721	-8028	57							
00:45		63300	63100																		
01:00	63035	62100	61800	520	1589	3482	55223	5062	0	6489	-2427	716	-7619	51	1454	-1000	-2530	1000	-2498	-3166	
01:15		62050	62100																		
01:30	62312	62000	62400	520	963	3097	54853	4937	0	6466	-2592	715	-6647	42							
01:45		61700	62000																		
02:00	61632	61400	61600	520	670	3053	54732	4730	0	6431	-2595	724	-6632	38	1480	-1000	-2347	1100	-2423	-3141	
02:15		60700	60650																		
02:30	60960	60000	59700	520	353	3079	54783	4547	0	6362	-2946	724	-6462	34							
02:45		58850	58650																		
03:00	58592	57700	57600	520	349	3066	52458	4430	0	6465	-2962	726	-6461	35	1500	-1000	-2568	1100	-2498	-3031	
03:15		56900	56800																		
03:30	57235	56100	56000	519	367	3103	51344	4288	0	6580	-2964	724	-6726	37							
03:45		55400	55400																		
04:00	55857	54700	54800	520	347	3053	50201	4218	0	6596	-2961	721	-6839	37	-1096	-1000	-2568	1100	-2476	-2957	
04:15		54300	54600																		
04:30	55443	53900	54400	524	386	3094	51816	4234	0	6721	-2748	725	-9308	36							
04:45		53650	54150																		
05:00	55078	53400	53900	526	367	3053	51488	4273	0	6713	-2951	727	-9118	36	-805	-1000	-2566	1100	-2473	-2837	
05:15		53750	54400																		
05:30	55890	54100	54900	525	374	3066	51988	4187	0	6713	-2923	722	-8761	36							
05:45		54450	55200																		
06:00	56363	54800	55500	523	359	3045	52784	4137	0	6562	-2914	721	-8854	35	278	-1000	-2571	1100	-2498	-3121	
06:15		55500	56250																		
06:30	57830	56200	57000	524	350	3097	53315	4054	0	6567	-2830	721	-7967	35							
06:45		56950	57650																		
07:00	58935	57700	58300	522	369	3098	54649	3942	0	6489	-2823	712	-8024	35	745	-1000	-2500	1100	-2653	-3200	
07:15		58600	59050																		
07:30	60571	59500	59800	522	464	3108	55107	3944	0	6755	-2316	705	-7718	35							
07:45		60200	60650																		
08:00	62168	60900	61500	522	570	3105	55930	3990	0	6975	-1872	710	-7762	36	1422	-1000	-2425	1000	-2653	-3200	
08:15		61500	61800																		
08:30	63039	62100	62100	522	542	3047	55550	3983	0	7051	-1393	704	-6968	35							
08:45		62700	62800																		
09:00	63988	63300	63500	522	531	3138	55522	3955	54	7932	-1327	705	-7044	35	1411	-1000	-2589	1000	-2653	-3200	
09:15		63950	63800																		
09:30	65110	64600	64100	524	563	3126	55885	4128	248	8320	-1072	707	-7320	35							
09:45		65050	64350																		
10:00	65555	65500	64600	523	509	3161	55518	4129	572	8419	-655	707	-7328	34	1032	-1000	-2589	520	-2653	-3200	
10:15		65550	64400																		
10:30	65639	65600	64200	524	539	3128	55879	4063	890	8745	-655	710	-8184	34							
10:45		65500	64200																		
11:00	65460	65400	64200	524	519	3114	55663	4034	1193	8531	-656	713	-8174	34	1085	-1000	-2591	811	-2653	-3200	
11:15		65600	64200																		
11:30	65588	65800	64200	525	596	3070	55468	4021	1405	8637	-656	706	-8184	34							
11:45		66100	64550																		
12:00	65968	66400	64900	527	725	3124	55408	4024	1513	8529	-1136	704	-7450	37	1300	-1000	-2591	950	-2653	-3200	
12:15		66600	65000																		
12:30	66430	66800	65100	525	790	3076	55491	4041	1518	8837	-1135	706	-7420	37							
12:45		67500	65700																		
13:00	66945	68200	66300	527	869	3064	55341	4138	1491	8794	-674	703	-7307	38	827	-1000	-2541	805	-2653	-3200	
13:15		66950	64900																		
13:30	65237	65700	63500	526	921	3062	54871	4216	1392	7899	-173	702	-8179	39							
13:45		65000	63000																		
14:00	63924	64300	62500	526	861	3041	54633	4328	1247	7529	-666	685	-8261	38	142	-1000	-2541	729	-2653	-3200	
14:15		64000	62200																		
14:30	63300	63700	61900	526	840	3092	54934	4237	1068	7428	-701	679	-8802	38							
14:45		62750	61000																		
