Journée du 01/03/2011
Données temps réel
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	67390	67800	67400	0	2733	3209	54734	1375	ND	3779	ND	5824	-4267	85	ND	ND	ND	ND	ND	ND	
00:15	66901	67100	66550	0	3318	3190	55534	1363	ND	4120	ND	5812	-6438	91							
00:30	65594	66400	65700	0	2936	3217	54981	1358	ND	4062	ND	5813	-6775	87							
00:45	64218	65500	64650	0	2726	3144	54566	1374	ND	3221	ND	5787	-6601	86							
01:00	63864	64600	63600	0	2629	3122	54052	1383	ND	3137	ND	5766	-6227	85	ND	ND	ND	ND	ND	ND	
01:15	66107	65850	64950	0	2728	3140	54446	1397	ND	2856	ND	5731	-4192	86							
01:30	65588	67100	66300	0	2823	3228	54613	1396	ND	1920	ND	5772	-4165	89							
01:45	65971	67050	66300	0	3013	3174	54967	1382	ND	1936	ND	5752	-4255	90							
02:00	65561	67000	66300	0	2923	3156	54848	1389	ND	1871	ND	5772	-4400	89	ND	ND	ND	ND	ND	ND	
02:15	65951	65850	65650	0	3140	3238	55517	1393	ND	1626	ND	5743	-4708	92							
02:30	65101	64700	65000	0	2981	3219	55352	1390	ND	1526	ND	5762	-5130	90							
02:45	64072	63950	64150	0	2802	3207	54959	1387	ND	1177	ND	5770	-5231	89							
03:00	63234	63200	63300	0	2489	3155	54490	1437	ND	1182	ND	5747	-5269	85	ND	ND	ND	ND	ND	ND	
03:15	62884	62700	62550	0	2897	3212	55346	1444	ND	1180	ND	5794	-6992	90							
03:30	62000	62200	61800	0	2830	3138	54700	1457	ND	1069	ND	5802	-6998	89							
03:45	61572	61850	61500	0	2776	3130	54578	1477	ND	852	ND	5803	-7046	89							
04:00	61328	61500	61200	0	2790	3112	54486	1484	ND	835	ND	5795	-7175	89	ND	ND	ND	ND	ND	ND	
04:15	61316	61500	61050	0	3068	3185	54998	1515	ND	850	ND	5804	-8106	92							
04:30	61142	61500	60900	16	3006	3149	54807	1531	ND	1167	ND	5804	-8340	91							
04:45	60968	61650	61200	57	2805	3111	54675	1501	ND	1284	ND	5775	-8242	89							
05:00	61530	61800	61500	51	2869	3109	54791	1489	ND	1484	ND	5778	-8043	89	ND	ND	ND	ND	ND	ND	
05:15	62587	62550	62300	114	2777	3164	54461	1503	ND	1872	ND	5778	-7084	89							
05:30	63131	63300	63100	189	2942	3217	54741	1518	ND	1927	ND	5788	-7195	92							
05:45	64074	64200	64150	190	3121	3183	54971	1558	ND	2424	ND	5803	-7177	93							
06:00	65161	65100	65200	200	3017	3227	54686	1620	ND	2784	ND	5778	-6153	92	ND	ND	ND	ND	ND	ND	
06:15	66841	66400	66750	197	3151	3293	54952	1653	ND	3111	ND	5825	-5345	93							
06:30	68357	67700	68300	200	3285	3301	55119	1667	ND	4168	ND	5821	-5206	93							
06:45	69158	69300	69600	201	3515	3294	55199	1688	ND	4610	ND	5819	-5172	95							
07:00	70581	70900	70900	200	3743	3234	55195	1725	ND	5582	ND	5819	-4920	96	ND	ND	ND	ND	ND	ND	
07:15	71546	72350	71850	199	3909	3239	55342	1766	ND	6805	ND	5795	-5512	96							
07:30	72760	73800	72800	201	4270	3253	55518	1804	ND	7334	ND	5839	-5461	99							
07:45	73117	74100	73250	200	4285	3233	55537	1836	ND	7437	ND	5825	-5237	99							
08:00	73712	74400	73700	201	4354	3234	55604	1814	ND	7917	ND	5837	-5251	99	ND	ND	ND	ND	ND	ND	
08:15	74253	74900	74150	199	4324	3231	55581	1829	ND	8713	ND	5874	-5499	98							
08:30	74596	75400	74600	200	4415	3248	55700	1829	ND	9178	ND	5880	-5857	98							
08:45	75188	75550	75050	324	4390	3238	55708	1817	ND	9507	ND	5857	-5656	99							
09:00	75536	75700	75500	330	4361	3219	55692	1815	ND	9451	ND	5869	-5202	99	ND	ND	ND	ND	ND	ND	
09:15	75909	75900	75800	330	4227	3210	55699	1868	ND	9321	ND	5968	-4717	98							
09:30	76122	76100	76100	330	4350	3228	55700	1916	ND	9553	ND	5972	-4929	99							
09:45	76212	76300	76300	330	4313	3214	55693	2022	ND	9527	ND	5960	-4850	98							
10:00	75974	76500	76500	330	4251	3211	55681	2091	ND	9213	ND	5920	-4724	98	ND	ND	ND	ND	ND	ND	
10:15	76151	76400	76250	330	4169	3204	55650	2100	ND	9157	ND	6080	-4541	97							
10:30	75975	76300	76000	330	4079	3203	55652	2232	ND	8854	ND	6085	-4461	97							
10:45	75767	76150	75900	261	4094	3215	55660	2267	ND	8755	ND	6076	-4561	96							
11:00	75778	76000	75800	113	4035	3201	55637	2302	ND	8686	ND	6077	-4276	94	ND	ND	ND	ND	ND	ND	
11:15	75919	76200	75800	0	4171	3211	55640	2405	ND	8678	ND	6120	-4307	95							
11:30	75870	76400	75800	0	4201	3208	55641	2417	ND	8863	ND	6127	-4589	95							
11:45	75681	76450	75800	0	4102	3204	55652	2474	ND	8367	ND	6134	-4254	94							
12:00	75822	76500	75800	0	4202	3214	55645	2533	ND	8299	ND	6122	-4195	95	ND	ND	ND	ND	ND	ND	
12:15	75265	75750	75200	0	4136	3205	55646	2677	ND	8114	ND	6143	-4657	95							
12:30	75006	75000	74600	0	3758	3192	55702	2791	ND	7813	ND	6168	-4419	91							
12:45	75653	75550	75250	0	4060	3189	55701	2865	ND	8252	ND	6162	-4576	94							
13:00	74799	76100	75900	0	3613	3178	55713	2893	ND	7600	ND	6154	-4353	89	ND	ND	ND	ND	ND	ND	
13:15	74437	75250	74950	0	3942	3194	55711	3003	ND	7417	ND	6142	-4974	93							
13:30	74009	74400	74000	0	3749	3177	55604	3015	ND	7159	ND	6093	-4790	91							
13:45	73640	74400	73700	0	3872	3195	55578	3019	ND	6809	ND	6113	-4950	93							
14:00	73340	74400	73400	0	3745	3182	55528	3046	ND	6449	ND	6140	-4753	92	ND	ND	ND	ND	ND	ND	
14:15	73861	74100	73450	0	4301	3203	55615	3066	ND	6681	ND	6076	-5084	98							
14:30	73235	73800	73500	0	3982	3193	55550	3091	ND	6282	ND	6073	-4937	95							
14:45	72434	72800	72550	0	4078	3197	55451	3099	ND	5510	ND	6063	-4965	97							
15:00	71694	71800	71600	0	4065	3199	55398	3139	ND	5105	ND	6062	-5274	97	ND	ND	ND	ND	ND	ND	
15:15	70945	71300	71100	0	4286	3206	55399	3144	ND	5307	ND	5943	-6341	99							
15:30	70928	70800	70600	0	4209	3184	55384	3238	ND	5250	ND	5938	-6276	98							
15:45	70615	70350	70200	0	3977	3178	55258	3299	ND	5194	ND	5945	-6238	96							
16:00	70247	69900	69800	0	3868	3163	55258	3342	ND	5130	ND	5934	-6449	94	ND	ND	ND	ND	ND	ND	
16:15	69841	69700	69600	0	4088	3196	55479	3340	ND	5460	ND	5809	-7532	96							
16:30	69716	69500	69400	0	3932	3197	55247	3388	ND	5548	ND	5815	-7414	94							
16:45	69591	69200	69150	0	3921	3193	55259	3429	ND	5345	ND	5822	-7380	94							
17:00	69577	68900	68900	0	3965	3194	55233	3324	ND	5705	ND	5838	-7683	94	ND	ND	ND	ND	ND	ND	
17:15	69372	69050	69050	0	3945	3187	55234	3304	ND	6658	ND	5723	-8681	93							
17:30	69811	69200	69200	0	4110	3158	55396	3321	ND	6803	ND	5726	-8704	94							
17:45	70005	69900	69850	0	4183	3190	55375	3266	ND	6987	ND	5773	-8770	95							
18:00	70929	70600	70500	0	4372	3211	55524	3290	ND	7096	ND	5771	-8337	97	ND	ND	ND	ND	ND	ND	
18:15	72169	72100	72000	0	4005	3156	55110	3259	ND	7283	ND	5739	-6384	93							
18:30	73702	73600	73500	0	4394	3255	55582	3222	ND	8397	ND	5716	-6866	95							
18:45	75955	75550	75400	0	4286	3221	55242	3253	ND	10947	ND	5720	-6715	91							
19:00	78248	77500	77300	0	4415	3236	55378	3242	ND	12234	ND	5733	-5991	91	ND	ND	ND	ND	ND	ND	
19:15	78477	77300	77050	0	4231	3260	55231	3269	ND	11532	ND	5745	-4792	90							
19:30	78278	77100	76800	0	4141	3194	55104	3263	ND	11469	ND	5756	-4651	90							
19:45	77504	76350	76050	0	4019	3223	55202	3286	ND	10607	ND	5720	-4554	89							
20:00	76630	75600	75300	0	3864	3236	55141	3285	ND	10002	ND	5698	-4598	88	ND	ND	ND	ND	ND	ND	
20:15	75238	74500	74150	0	4010	3220	55360	3306	ND	9262	ND	5779	-5700	90							
20:30	74000	73400	73000	0	3746	3133	55125	3340	ND	8423	ND	5778	-5547	88							
20:45	73087	72500	72100	0	3745	3155	55453	3277	ND	7292	ND	5772	-5609	89							
21:00	71794	71600	71200	0	3558	3196	55416	3271	ND	6436	ND	5773	-5857	89	ND	ND	ND	ND	ND	ND	
21:15	71111	70600	70150	0	3793	3157	55601	3286	ND	5866	ND	5766	-6361	91							
21:30	69922	69600	69100	0	3019	3114	55276	3314	ND	5565	ND	5764	-6131	83							
21:45	69217	68900	68350	0	2963	3145	55303	3314	ND	4547	ND	5781	-5838	84							
22:00	68530	68200	67600	0	2610	3226	55212	3309	ND	4320	ND	5764	-5913	80	ND	ND	ND	ND	ND	ND	
22:15	69278	68750	68150	0	2651	3168	54826	3281	ND	4124	ND	5718	-4492	81							
22:30	69458	69300	68700	0	2729	3183	54385	3251	ND	4078	ND	5785	-3954	83							
22:45	71378	70450	69800	0	3109	3272	54688	3198	ND	5651	ND	5785	-4326	86							
23:00	70549	71600	70900	0	2949	3261	54244	3202	ND	5469	ND	5722	-4301	84	ND	ND	ND	ND	ND	ND	
23:15	70304	70550	69900	0	2848	3229	54345	3199	ND	5043	ND	5787	-4148	83							
23:30	69628	69500	68900	0	2553	3220	53757	3185	ND	4916	ND	5790	-3794	81							
23:45	70143	69050	68750	0	2857	3314	54490	3133	ND	4427	ND	5733	-3811	84							
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
