Journée du 13/11/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	338	1745	47415	3687	6183	5485	-8812	3146	56042	56200	56100		
00:15	0	283	1409	47507	3678	6263	5509	-9086	2982	55565	55300	55050		
00:30	0	285	1173	46852	3671	5544	5443	-8985	2873	53983	54400	54000		
00:45	0	265	989	46419	3668	4378	5512	-8779	2815	52453	53150	52950		
01:00	0	273	756	46456	3659	3782	5508	-8582	2737	51853	51900	51900		
01:15	0	265	663	46448	3656	3119	5512	-7489	2698	52174	52150	52150		
01:30	0	258	540	45647	3629	2929	5514	-7119	2648	51399	52400	52400		
01:45	0	251	513	46282	3634	2758	5513	-7299	2631	51654	52300	51900		
02:00	0	250	544	45706	3603	2558	5512	-7298	2640	50876	52200	51400		
02:15	0	256	539	46189	3593	2452	5515	-7420	2645	51125	51450	50700		
02:30	0	243	531	45368	3615	2191	5511	-7504	2629	49956	50700	50000		
02:45	0	264	536	44246	3346	2168	5519	-7363	2654	48718	49700	48900		
03:00	0	258	477	43113	3370	2145	5514	-7111	2625	47766	48700	47800		
03:15	0	272	511	42940	3352	2024	5487	-7376	2640	47211	47950	47200		
03:30	0	264	496	42304	3343	2032	5443	-7306	2609	46577	47200	46600		
03:45	0	264	513	41597	3319	1949	5521	-7116	2646	46047	46650	46100		
04:00	0	272	496	41298	3291	1955	5523	-7264	2648	45572	46100	45600		
04:15	0	324	504	41851	3280	1919	5522	-7850	2701	45551	45550	45250		
04:30	0	303	511	41688	3292	1908	5522	-7912	2683	45313	45000	44900		
04:45	0	303	567	41571	3289	1974	5520	-8219	2703	45007	45000	45050		
05:00	0	311	531	41647	3310	1955	5501	-7961	2690	45294	45000	45200		
05:15	0	311	505	41925	3317	2124	5511	-7911	2684	45783	45450	45500		
05:30	0	295	516	42059	3311	2063	5508	-7979	2672	45773	45900	45800		
05:45	0	279	468	42080	3296	2403	5510	-8059	2640	45979	46100	46150		
06:00	0	295	488	43069	3308	2417	5510	-8551	2663	46537	46300	46500		
06:15	0	303	490	44132	3295	3546	5519	-9961	2675	47326	46800	47050		
06:30	0	273	521	44801	3283	3307	5513	-10015	2655	47684	47300	47600		
06:45	0	256	535	44956	3281	3615	5510	-10075	2642	48079	47850	48250		
07:00	0	264	515	45427	3273	3627	5524	-9718	2648	48914	48400	48900		
07:15	0	343	549	46369	3258	4237	5526	-10805	2737	49477	49050	49350		
07:30	0	428	557	46816	3250	4232	5529	-10926	2823	49886	49700	49800		
07:45	0	473	656	46492	3255	4218	5530	-10501	2902	50124	50100	50150		
08:00	0	442	649	46802	3247	4222	5529	-10347	2869	50545	50500	50500		
08:15	0	473	967	47535	3250	4649	5550	-10932	3022	51493	51200	51250		
08:30	0	487	1127	47768	3255	5072	5551	-11228	3093	52033	51900	52000		
08:45	0	493	1128	47808	3101	5531	5555	-10931	3101	52686	52650	52700		
09:00	0	518	1107	48218	3099	5850	5550	-10902	3116	53441	53400	53400		
09:15	0	483	1076	48493	3108	5945	5598	-10474	3090	54230	54100	53950		
09:30	0	501	1103	48960	3089	5929	5592	-10645	3114	54529	54800	54500		
09:45	0	508	1104	49104	3079	6298	5589	-10732	3120	54950	55000	55050		
10:00	0	501	1059	48995	3080	6915	5589	-10921	3098	55218	55200	55600		
10:15	0	516	1097	49071	3077	7456	5660	-11254	3154	55623	55350	55350		
10:30	0	489	1062	49031	2740	7464	5645	-11304	3110	55127	55500	55100		
10:45	0	459	1004	48780	2724	7655	5646	-11332	3060	54937	55450	55050		
11:00	0	436	1068	48612	2675	8227	5587	-11675	3038	54931	55400	55000		
11:15	0	452	1070	48818	2658	8648	5701	-12025	3099	55324	55450	55250		
11:30	0	465	1060	48810	2650	8737	5705	-11968	3110	55459	55500	55500		
11:45	0	459	1040	49038	2604	8813	5703	-11911	3096	55747	55900	55900		
12:00	0	483	1079	48952	2565	8684	5698	-11157	3131	56306	56300	56300		
12:15	0	450	1113	48697	2542	8026	5719	-9970	3120	56579	56600	56550		
12:30	0	425	1084	48523	2538	8425	5720	-9891	3086	56825	56900	56800		
12:45	0	481	1095	49016	2547	8920	5706	-9958	3138	57808	57700	57400		
13:00	0	434	1115	48893	2513	8696	5717	-10320	3105	57050	58500	58000		
13:15	0	450	1076	48770	2480	8442	5696	-10412	3098	56503	57350	56650		
13:30	0	450	1050	48475	2474	7833	5697	-10665	3088	55314	56200	55300		
13:45	0	426	1065	48385	2499	7410	5702	-10686	3073	54802	55700	54900		
14:00	0	410	1070	48173	2483	6965	5702	-10322	3059	54482	55200	54500		
14:15	0	465	1069	48634	2491	6472	5657	-10404	3094	54385	55000	54250		
14:30	0	427	1071	48261	2529	6043	5648	-10471	3054	53509	54800	54000		
14:45	0	411	1094	48169	2537	5685	5655	-10480	3050	53072	54200	53450		
15:00	0	450	1074	48542	2529	5121	5656	-10731	3081	52643	53600	52900		
15:15	0	434	1052	48526	2572	5005	5599	-10990	3035	52198	53150	52450		
15:30	0	365	1055	48284	2605	4970	5592	-11363	2967	51509	52700	52000		
15:45	0	300	1111	48223	2692	4989	5592	-11603	2925	51305	52500	51850		
16:00	0	262	1123	47910	2713	4869	5597	-11331	2894	51145	52300	51700		
16:15	0	270	1100	48197	2726	4872	5558	-11635	2878	51090	52150	51700		
16:30	0	287	1101	48285	2746	4925	5556	-11976	2894	50925	52000	51700		
16:45	0	286	1097	48232	2786	4966	5534	-11602	2883	51299	52450	52150		
17:00	0	317	1039	48399	2787	5240	5562	-11599	2903	51744	52900	52600		
17:15	0	394	1062	48649	2762	5863	5527	-11655	2971	52602	53700	53400		
17:30	0	471	1103	49512	2768	6588	5541	-11798	3066	54185	54500	54200		
17:45	0	518	1077	49488	2761	8192	5539	-11795	3100	55781	56150	55850		
18:00	0	502	1046	49080	2773	9976	5542	-11518	3075	57402	57800	57500		
18:15	0	425	1053	49068	2819	9782	5535	-10618	3001	58065	58800	58500		
18:30	0	440	1094	49282	2845	9959	5526	-10654	3026	58494	59800	59500		
18:45	0	468	1059	49393	2886	10056	5514	-10336	3036	59041	60300	60000		
19:00	0	471	1058	49432	2932	10347	5533	-10333	3046	59441	60800	60500		
19:15	0	471	1086	49433	2952	9984	5535	-10469	3057	58993	60400	60100		
19:30	0	441	1070	49388	2985	9460	5501	-10546	3009	58300	60000	59700		
19:45	0	435	1073	49189	2953	8630	5538	-10429	3019	57389	59350	59050		
20:00	0	419	1051	49251	2908	8363	5534	-10736	2994	56791	58700	58400		
20:15	0	465	1121	49148	2894	7974	5537	-11271	3064	55867	57900	57600		
20:30	0	450	1110	48656	2906	7582	5531	-11204	3044	55032	57100	56800		
20:45	0	450	1092	48290	2896	7121	5533	-11045	3038	54338	56400	56100		
21:00	0	419	1087	48121	2950	6899	5540	-11431	3009	53585	55700	55400		
21:15	0	434	1144	48010	2968	6655	5492	-11630	3025	53074	55050	54700		
21:30	0	442	1064	47773	3005	6096	5523	-11499	3016	52405	54400	54000		
21:45	0	419	1066	47478	3000	5987	5529	-11516	2998	51965	53850	53450		
22:00	0	396	1093	47256	3007	6013	5531	-11883	2986	51414	53300	52900		
22:15	0	396	1100	47328	3036	5960	5529	-11117	2987	52233	53850	53450		
22:30	0	396	1057	47465	3037	5921	5524	-10709	2970	52691	54400	54000		
22:45	0	513	999	48263	3029	7274	5535	-10327	3066	55286	55550	55150		
23:00	0	459	855	47998	3018	7041	5539	-10265	2964	54645	56700	56300		
23:15	0	465	746	48537	2938	6257	5540	-9680	2931	54805	56100	55750		
23:30	0	434	756	48072	2879	5769	5543	-9282	2906	54172	55500	55200		
23:45	0	473	795	48699	2873	5432	5531	-9132	2952	54671	55050	54900		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
