Journée du 18/06/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	48598	49200	48900		
00:15	47977	47950	47700		
00:30	46461	46700	46500		
00:45	44869	45500	45250		
01:00	44079	44300	44000		
01:15	44326	44550	44250		
01:30	43852	44800	44500		
01:45	43881	44550	44200		
02:00	43196	44300	43900		
02:15	43667	43600	43150		
02:30	42381	42900	42400		
02:45	41598	42050	41650		
03:00	41033	41200	40900		
03:15	40467	40700	40400		
03:30	39941	40200	39900		
03:45	39557	39900	39600		
04:00	39349	39600	39300		
04:15	39304	39500	39100		
04:30	39084	39400	38900		
04:45	39291	39650	39200		
05:00	39578	39900	39500		
05:15	40175	40350	39950		
05:30	40419	40800	40400		
05:45	40690	41100	40950		
06:00	41298	41400	41500		
06:15	42718	42450	42600		
06:30	43848	43500	43700		
06:45	45020	44950	45250		
07:00	46836	46400	46800		
07:15	48285	47850	48200		
07:30	49606	49300	49600		
07:45	50561	50250	50600		
08:00	51530	51200	51600		
08:15	52282	51850	52150		
08:30	52730	52500	52700		
08:45	53503	53100	53300		
09:00	53914	53700	53900		
09:15	54340	54150	54250		
09:30	54658	54600	54600		
09:45	54863	54750	54750		
10:00	54983	54900	54900		
10:15	55199	55100	55100		
10:30	55306	55300	55300		
10:45	55485	55450	55450		
11:00	55519	55600	55600		
11:15	55527	55700	55700		
11:30	55700	55800	55800		
11:45	55851	55900	55900		
12:00	55898	56000	56000		
12:15	55730	55800	55700		
12:30	55723	55600	55400		
12:45	56391	56150	56000		
13:00	56011	56700	56600		
13:15	55515	55900	55750		
13:30	54866	55100	54900		
13:45	54937	55000	54850		
14:00	54836	54900	54800		
14:15	55161	54950	54850		
14:30	54634	55000	54900		
14:45	53977	54400	54300		
15:00	53432	53800	53700		
15:15	53065	53350	53250		
15:30	52550	52900	52800		
15:45	52200	52500	52400		
16:00	51800	52100	52000		
16:15	51236	51650	51500		
16:30	50908	51200	51000		
16:45	50457	50900	50700		
17:00	50233	50600	50400		
17:15	49847	50400	50200		
17:30	49814	50200	50000		
17:45	49705	50300	50150		
18:00	49761	50400	50300		
18:15	50051	50550	50550		
18:30	49994	50700	50800		
18:45	50356	50950	51100		
19:00	50439	51200	51400		
19:15	50156	50700	50900		
19:30	49569	50200	50400		
19:45	49079	49650	49800		
20:00	48794	49100	49200		
20:15	48000	48500	48600		
20:30	47452	47900	48000		
20:45	47098	47200	47250		
21:00	46344	46500	46500		
21:15	46183	46350	46350		
21:30	46210	46200	46200		
21:45	46319	46450	46400		
22:00	46585	46700	46600		
22:15	47778	47800	47700		
22:30	48554	48900	48800		
22:45	50868	50150	50000		
23:00	50184	51400	51200		
23:15	50081	50550	50350		
23:30	49491	49700	49500		
23:45	49579	49100	49000		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
