Journée du 29/03/2001
Heures	Consommation	PrévisionJ-1		
00:00	48369	47700		
00:15	47810	46899		
00:30	46770	46099		
00:45	45680	45299		
01:00	44849	44500		
01:15	47700	45899		
01:30	47529	47299		
01:45	48029	47499		
02:00	47490	47700		
02:15	47900	47100		
02:30	46939	46500		
02:45	46189	45899		
03:00	45209	45299		
03:15	44930	44799		
03:30	43979	44299		
03:45	43549	43849		
04:00	43040	43400		
04:15	42549	43249		
04:30	42380	43099		
04:45	42159	43099		
05:00	42380	43099		
05:15	43139	43699		
05:30	43479	44299		
05:45	44009	44999		
06:00	44919	45700		
06:15	46409	47200		
06:30	47520	48700		
06:45	48520	49600		
07:00	49630	50500		
07:15	50840	51649		
07:30	51860	52799		
07:45	51959	53299		
08:00	52330	53799		
08:15	53029	54249		
08:30	53169	54700		
08:45	53540	54950		
09:00	53939	55200		
09:15	54310	55600		
09:30	54319	56000		
09:45	54700	56000		
10:00	54520	56000		
10:15	54560	55950		
10:30	54500	55900		
10:45	54419	55800		
11:00	54560	55700		
11:15	54569	55749		
11:30	54569	55799		
11:45	54729	55899		
12:00	54740	56000		
12:15	54330	55500		
12:30	54069	55000		
12:45	55029	55649		
13:00	54299	56299		
13:15	54310	55949		
13:30	53909	55599		
13:45	53779	55449		
14:00	53349	55299		
14:15	53540	54749		
14:30	52759	54200		
14:45	51900	53600		
15:00	51560	53000		
15:15	51380	52600		
15:30	50799	52200		
15:45	50529	51899		
16:00	50250	51599		
16:15	49819	51199		
16:30	49470	50799		
16:45	49259	50499		
17:00	49090	50200		
17:15	48759	49899		
17:30	48279	49599		
17:45	48560	49549		
18:00	48700	49500		
18:15	48430	50049		
18:30	49060	50599		
18:45	49430	51099		
19:00	50049	51599		
19:15	49909	51449		
19:30	49599	51299		
19:45	49709	51349		
20:00	49810	51400		
20:15	50669	51999		
20:30	51279	52599		
20:45	51849	52799		
21:00	51830	53000		
21:15	51099	51899		
21:30	50150	50799		
21:45	49590	49849		
22:00	48490	48900		
22:15	49319	49150		
22:30	49270	49400		
22:45	50869	50200		
23:00	50009	51000		
23:15	49930	50399		
23:30	49240	49799		
23:45	49810	49449		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
