Journée du 10/05/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	46021	45600	46000		
00:15	44900	44800	44650		
00:30	43261	44000	43300		
00:45	42444	43050	42500		
01:00	41701	42100	41700		
01:15	42037	42400	41750		
01:30	41352	42700	41800		
01:45	41663	42350	41550		
02:00	40918	42000	41300		
02:15	41134	41350	40650		
02:30	39897	40700	40000		
02:45	39232	39850	39000		
03:00	37957	39000	38000		
03:15	37741	38300	37400		
03:30	36820	37600	36800		
03:45	36465	37100	36350		
04:00	36012	36600	35900		
04:15	35609	36250	35600		
04:30	35344	35900	35300		
04:45	35207	35700	35200		
05:00	34960	35500	35100		
05:15	35084	35500	35000		
05:30	35013	35500	34900		
05:45	35077	35400	34900		
06:00	34595	35300	34900		
06:15	34600	34900	34350		
06:30	33913	34500	33800		
06:45	34014	34250	34000		
07:00	34154	34000	34200		
07:15	34455	34650	34500		
07:30	34844	35300	34800		
07:45	35255	35750	35350		
08:00	35872	36200	35900		
08:15	36511	36750	36600		
08:30	37269	37300	37300		
08:45	37855	37900	38000		
09:00	38653	38500	38700		
09:15	39403	39150	39300		
09:30	39923	39800	39900		
09:45	40608	40200	40450		
10:00	41033	40600	41000		
10:15	41664	41000	41400		
10:30	41803	41400	41800		
10:45	42198	41650	42200		
11:00	42607	41900	42600		
11:15	42607	42250	42800		
11:30	42983	42600	43000		
11:45	43286	42650	43350		
12:00	43712	42700	43700		
12:15	44626	43300	44300		
12:30	44947	43900	44900		
12:45	45643	44500	45450		
13:00	44817	45100	46000		
13:15	43918	43750	44700		
13:30	43369	42400	43400		
13:45	43005	41850	42800		
14:00	42255	41300	42200		
14:15	42433	40900	42150		
14:30	41939	40500	42100		
14:45	40868	39800	41300		
15:00	40447	39100	40500		
15:15	40308	38750	40050		
15:30	39939	38400	39600		
15:45	39258	38100	39250		
16:00	38907	37800	38900		
16:15	38614	37500	38500		
16:30	38230	37200	38100		
16:45	38071	37000	37800		
17:00	38156	36800	37500		
17:15	38228	36800	37400		
17:30	38164	36800	37300		
17:45	38534	37150	37650		
18:00	39063	37500	38000		
18:15	39478	38050	38600		
18:30	39964	38600	39200		
18:45	40709	39300	39900		
19:00	41710	40000	40600		
19:15	42023	40350	41000		
19:30	42343	40700	41400		
19:45	42662	40850	41550		
20:00	42878	41000	41700		
20:15	43244	41300	42000		
20:30	43253	41600	42300		
20:45	43299	41950	42700		
21:00	43421	42300	43100		
21:15	43658	42750	43550		
21:30	44245	43200	44000		
21:45	44621	43500	44150		
22:00	44109	43800	44300		
22:15	44445	44150	44550		
22:30	45015	44500	44800		
22:45	46946	45450	45600		
23:00	46279	46400	46400		
23:15	46135	45650	45750		
23:30	45162	44900	45100		
23:45	45490	44550	44650		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
