Journée du 14/10/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	51089	51100	51100		
00:15	50808	50200	50100		
00:30	49125	49300	49100		
00:45	47810	48100	48000		
01:00	46956	46900	46900		
01:15	47563	47300	47250		
01:30	46800	47700	47600		
01:45	47262	47500	47450		
02:00	46513	47300	47300		
02:15	46932	46750	46550		
02:30	45806	46200	45800		
02:45	45076	45350	45050		
03:00	44227	44500	44300		
03:15	43827	43900	43750		
03:30	43213	43300	43200		
03:45	42865	43000	42900		
04:00	42640	42700	42600		
04:15	42623	42600	42450		
04:30	42434	42500	42300		
04:45	42560	42650	42550		
05:00	42887	42800	42800		
05:15	43547	43700	43500		
05:30	44143	44600	44200		
05:45	45308	45450	45100		
06:00	45991	46300	46000		
06:15	47865	48000	47850		
06:30	49592	49700	49700		
06:45	51007	51600	51350		
07:00	53149	53500	53000		
07:15	55457	55600	55100		
07:30	57199	57700	57200		
07:45	58193	58200	57750		
08:00	58290	58700	58300		
08:15	58602	58850	58250		
08:30	58143	59000	58200		
08:45	58224	59000	58300		
09:00	58419	59000	58400		
09:15	58849	59250	58700		
09:30	59037	59500	59000		
09:45	59081	59600	59000		
10:00	59020	59700	59000		
10:15	59035	59700	59100		
10:30	59177	59700	59200		
10:45	59029	59700	59200		
11:00	58842	59700	59200		
11:15	58813	59700	59150		
11:30	59023	59700	59100		
11:45	59259	59750	59150		
12:00	59485	59800	59200		
12:15	59027	59350	58750		
12:30	58909	58900	58300		
12:45	59701	59600	59000		
13:00	58760	60300	59700		
13:15	58655	59500	58850		
13:30	57901	58700	58000		
13:45	57845	58850	58150		
14:00	57638	59000	58300		
14:15	58264	58700	58000		
14:30	57893	58400	57700		
14:45	57400	58000	57250		
15:00	56715	57600	56800		
15:15	56501	57300	56500		
15:30	56158	57000	56200		
15:45	55714	56650	55850		
16:00	55311	56300	55500		
16:15	55185	56050	55250		
16:30	54919	55800	55000		
16:45	54604	55500	54650		
17:00	54263	55200	54300		
17:15	53851	54950	54050		
17:30	53887	54700	53800		
17:45	54020	54900	54000		
18:00	54403	55100	54200		
18:15	54888	55700	54850		
18:30	55452	56300	55500		
18:45	56597	57700	56900		
19:00	58085	59100	58300		
19:15	59493	60250	59500		
19:30	60649	61400	60700		
19:45	60630	61550	60850		
20:00	60174	61700	61000		
20:15	59340	60550	59850		
20:30	57976	59400	58700		
20:45	56804	58350	57600		
21:00	56041	57300	56500		
21:15	55155	56300	55500		
21:30	53786	55300	54500		
21:45	52971	54050	53200		
22:00	52092	52800	51900		
22:15	52336	53100	52200		
22:30	52186	53400	52500		
22:45	54286	54100	53150		
23:00	53620	54800	53800		
23:15	53324	53800	53050		
23:30	52216	52800	52300		
23:45	52614	52200	51950		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
