Journée du 05/09/2000
Heures	Consommation	PrévisionJ-1		
00:00	44080	43599		
00:15	43540	42749		
00:30	42630	41900		
00:45	41400	40950		
01:00	40849	40000		
01:15	41389	40299		
01:30	40740	40599		
01:45	41310	40349		
02:00	40880	40099		
02:15	41110	39699		
02:30	40380	39299		
02:45	39569	38649		
03:00	38860	38000		
03:15	38439	37600		
03:30	37700	37200		
03:45	37340	36850		
04:00	37259	36500		
04:15	36869	36450		
04:30	36750	36400		
04:45	36659	36550		
05:00	37130	36700		
05:15	38040	37300		
05:30	38400	37900		
05:45	39069	38550		
06:00	39750	39200		
06:15	41180	40499		
06:30	42099	41799		
06:45	43380	42949		
07:00	44540	44099		
07:15	45970	45099		
07:30	46509	46099		
07:45	47450	46799		
08:00	48310	47500		
08:15	48830	48200		
08:30	48970	48900		
08:45	49450	49200		
09:00	49790	49500		
09:15	50299	49950		
09:30	50400	50400		
09:45	50750	50599		
10:00	50799	50799		
10:15	51020	50899		
10:30	50990	51000		
10:45	51159	51200		
11:00	51080	51400		
11:15	51459	51400		
11:30	51650	51400		
11:45	51729	51550		
12:00	51909	51700		
12:15	51500	51350		
12:30	51450	51000		
12:45	51880	51450		
13:00	51380	51900		
13:15	51400	51400		
13:30	50970	50900		
13:45	51369	50749		
14:00	51139	50599		
14:15	50939	50399		
14:30	50590	50200		
14:45	50110	49999		
15:00	49680	49799		
15:15	49540	49599		
15:30	49229	49400		
15:45	49119	48999		
16:00	48819	48599		
16:15	48520	48299		
16:30	48029	48000		
16:45	47759	47750		
17:00	47169	47500		
17:15	46919	47100		
17:30	46770	46700		
17:45	46959	46499		
18:00	46659	46299		
18:15	46580	46399		
18:30	47110	46500		
18:45	47639	46850		
19:00	47790	47200		
19:15	47450	46899		
19:30	47409	46599		
19:45	47000	46399		
20:00	46799	46200		
20:15	47080	46700		
20:30	47549	47200		
20:45	48349	47600		
21:00	48509	48000		
21:15	47939	47100		
21:30	47220	46200		
21:45	46330	45399		
22:00	45400	44599		
22:15	45590	44849		
22:30	45490	45099		
22:45	46909	45699		
23:00	45979	46299		
23:15	45700	45749		
23:30	45119	45200		
23:45	45189	44600		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
