Journée du 21/08/2000
Heures	Consommation	PrévisionJ-1		
00:00	38380	39200		
00:15	38060	38399		
00:30	36979	37599		
00:45	35950	36549		
01:00	35369	35500		
01:15	35790	35799		
01:30	35500	36099		
01:45	35810	35899		
02:00	35200	35700		
02:15	35270	35149		
02:30	34380	34599		
02:45	33799	34049		
03:00	33330	33500		
03:15	33029	33149		
03:30	32650	32799		
03:45	32479	32549		
04:00	32049	32299		
04:15	31930	32249		
04:30	32259	32200		
04:45	32430	32499		
05:00	32759	32799		
05:15	33500	33449		
05:30	33900	34099		
05:45	34500	34699		
06:00	35409	35299		
06:15	36169	36099		
06:30	36819	36900		
06:45	37080	37599		
07:00	37630	38299		
07:15	38450	39249		
07:30	39400	40200		
07:45	40180	41050		
08:00	40990	41900		
08:15	41990	42950		
08:30	43090	44000		
08:45	43860	44750		
09:00	44610	45500		
09:15	45330	46049		
09:30	45700	46599		
09:45	46229	47049		
10:00	46630	47500		
10:15	46840	47750		
10:30	46950	48000		
10:45	46950	48100		
11:00	47340	48200		
11:15	47509	48399		
11:30	47750	48599		
11:45	47680	48749		
12:00	47889	48900		
12:15	47779	49099		
12:30	47889	49299		
12:45	48950	49799		
13:00	48209	50299		
13:15	47990	49699		
13:30	47439	49099		
13:45	47450	49099		
14:00	47400	49099		
14:15	47409	48849		
14:30	47040	48599		
14:45	46759	48349		
15:00	46509	48099		
15:15	46180	47799		
15:30	45529	47500		
15:45	45659	47250		
16:00	45310	47000		
16:15	44930	46700		
16:30	44740	46400		
16:45	44709	46099		
17:00	44319	45799		
17:15	43950	45549		
17:30	43759	45299		
17:45	43569	45249		
18:00	43549	45200		
18:15	43750	45399		
18:30	43889	45599		
18:45	43900	45749		
19:00	44259	45900		
19:15	44110	45849		
19:30	43959	45799		
19:45	43500	45599		
20:00	43099	45400		
20:15	42750	45150		
20:30	42599	44900		
20:45	42479	45300		
21:00	42919	45700		
21:15	43490	45999		
21:30	43540	46299		
21:45	43569	45699		
22:00	42630	45099		
22:15	43020	45299		
22:30	43299	45500		
22:45	44490	45950		
23:00	43909	46400		
23:15	43729	45550		
23:30	42959	44700		
23:45	42590	44499		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
