Journée du 27/09/2007
Heures	Consommation	PrévisionJ-1		
00:00	51309	51900		
00:15	51106	50900		
00:30	49482	49900		
00:45	48125	48750		
01:00	47343	47600		
01:15	48046	48000		
01:30	47598	48400		
01:45	47832	48350		
02:00	46930	48300		
02:15	47677	47650		
02:30	46647	47000		
02:45	45747	46250		
03:00	45065	45500		
03:15	44579	44950		
03:30	43919	44400		
03:45	43391	44000		
04:00	43020	43600		
04:15	43030	43500		
04:30	42945	43400		
04:45	42994	43700		
05:00	43370	44000		
05:15	44178	44650		
05:30	44889	45300		
05:45	45422	46200		
06:00	46724	47100		
06:15	48404	48700		
06:30	49960	50300		
06:45	51602	52150		
07:00	53462	54000		
07:15	55773	55450		
07:30	57077	56900		
07:45	57401	57300		
08:00	57675	57700		
08:15	58431	58150		
08:30	58540	58600		
08:45	59051	58900		
09:00	59181	59200		
09:15	59830	59550		
09:30	60035	59900		
09:45	60304	60050		
10:00	60194	60200		
10:15	60221	60250		
10:30	60166	60300		
10:45	60287	60400		
11:00	60287	60500		
11:15	60326	60500		
11:30	60406	60500		
11:45	60530	60600		
12:00	60687	60700		
12:15	60209	60150		
12:30	59731	59600		
12:45	60881	60300		
13:00	60134	61000		
13:15	60005	60150		
13:30	59474	59300		
13:45	59491	59800		
14:00	59299	60300		
14:15	59659	60050		
14:30	59034	59800		
14:45	58616	59400		
15:00	58285	59000		
15:15	57991	58700		
15:30	57510	58400		
15:45	57276	58100		
16:00	56917	57800		
16:15	56747	57550		
16:30	56422	57300		
16:45	56035	57050		
17:00	55917	56800		
17:15	55600	56500		
17:30	55501	56200		
17:45	55602	56350		
18:00	55883	56500		
18:15	56094	56800		
18:30	56718	57100		
18:45	57626	57800		
19:00	58406	58500		
19:15	59192	58600		
19:30	59207	58700		
19:45	59697	59500		
20:00	60429	60300		
20:15	60209	60500		
20:30	59672	60700		
20:45	58902	59750		
21:00	57963	58800		
21:15	56666	57650		
21:30	55360	56500		
21:45	54639	55450		
22:00	53556	54400		
22:15	53873	54450		
22:30	53667	54500		
22:45	55356	55250		
23:00	54461	56000		
23:15	54313	54950		
23:30	53341	53900		
23:45	53384	53000		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
