Journée du 27/02/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	63705	63900	63800		
00:15	63358	63250	62900		
00:30	62049	62600	62000		
00:45	60853	61600	60900		
01:00	59865	60600	59800		
01:15	62159	61650	61400		
01:30	62274	62700	63000		
01:45	62888	62850	63100		
02:00	62407	63000	63200		
02:15	63079	62450	62700		
02:30	62150	61900	62200		
02:45	61381	61050	61100		
03:00	60049	60200	60000		
03:15	59776	59550	59250		
03:30	59347	58900	58500		
03:45	58462	58450	58250		
04:00	58011	58000	58000		
04:15	58155	57950	57800		
04:30	57692	57900	57600		
04:45	57864	57900	57750		
05:00	57997	57900	57900		
05:15	58990	58700	58650		
05:30	59388	59500	59400		
05:45	59902	60400	60200		
06:00	61001	61300	61000		
06:15	62755	62850	62600		
06:30	64295	64400	64200		
06:45	65167	65600	65250		
07:00	66305	66800	66300		
07:15	67399	67800	67500		
07:30	68362	68800	68700		
07:45	68139	69150	68800		
08:00	68572	69500	68900		
08:15	69376	69950	69250		
08:30	69607	70400	69600		
08:45	69604	70700	69750		
09:00	69921	71000	69900		
09:15	70055	71200	70150		
09:30	69973	71400	70400		
09:45	70068	71200	70200		
10:00	69745	71000	70000		
10:15	69482	70750	69700		
10:30	69439	70500	69400		
10:45	69128	70250	69150		
11:00	68796	70000	68900		
11:15	68975	69950	68850		
11:30	68854	69900	68800		
11:45	68599	69800	68700		
12:00	68342	69700	68600		
12:15	68376	69050	67950		
12:30	67724	68400	67300		
12:45	68754	69050	67950		
13:00	67637	69700	68600		
13:15	67229	68600	67500		
13:30	66158	67500	66400		
13:45	65948	67200	66150		
14:00	65294	66900	65900		
14:15	65377	66600	65600		
14:30	64440	66300	65300		
14:45	63355	65300	64300		
15:00	62374	64300	63300		
15:15	61844	63750	62750		
15:30	61351	63200	62200		
15:45	60628	62600	61600		
16:00	60200	62000	61000		
16:15	59546	61600	60600		
16:30	59245	61200	60200		
16:45	58789	60850	59850		
17:00	58588	60500	59500		
17:15	58494	60650	59650		
17:30	58692	60800	59800		
17:45	58989	61350	60350		
18:00	59410	61900	60900		
18:15	60581	63200	62250		
18:30	61959	64500	63600		
18:45	64616	66600	65700		
19:00	67177	68700	67800		
19:15	68031	69200	68300		
19:30	68149	69700	68800		
19:45	67605	69050	68250		
20:00	67008	68400	67700		
20:15	66272	67450	66800		
20:30	65116	66500	65900		
20:45	64850	65600	65100		
21:00	63716	64700	64300		
21:15	62834	63850	63550		
21:30	62258	63000	62800		
21:45	61745	62300	62200		
22:00	61406	61600	61600		
22:15	61969	62300	62350		
22:30	62194	63000	63100		
22:45	64633	63850	64050		
23:00	63687	64700	65000		
23:15	63583	63800	64150		
23:30	62710	62900	63300		
23:45	63187	62850	63050		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
