Journée du 16/02/2003
Heures	Consommation	PrévisionJ-1		
00:00	64830	64800		
00:15	64839	64199		
00:30	63540	63599		
00:45	62889	62849		
01:00	62450	62099		
01:15	62959	62549		
01:30	62759	63000		
01:45	63630	63000		
02:00	62889	63000		
02:15	63549	62450		
02:30	62490	61900		
02:45	62259	61200		
03:00	61119	60500		
03:15	60659	59950		
03:30	59819	59400		
03:45	59139	58800		
04:00	58639	58200		
04:15	57979	57800		
04:30	57680	57400		
04:45	57049	57099		
05:00	57069	56799		
05:15	56869	56699		
05:30	56770	56599		
05:45	56919	56549		
06:00	56919	56500		
06:15	56610	56500		
06:30	56830	56500		
06:45	56619	56649		
07:00	56970	56799		
07:15	57250	57149		
07:30	57549	57500		
07:45	57080	57549		
08:00	57450	57599		
08:15	57959	57999		
08:30	58540	58400		
08:45	59439	59099		
09:00	60139	59799		
09:15	61080	60499		
09:30	61569	61200		
09:45	62060	61700		
10:00	62459	62200		
10:15	63159	62649		
10:30	63319	63099		
10:45	63130	63299		
11:00	63459	63500		
11:15	63709	63750		
11:30	63630	64000		
11:45	63590	64200		
12:00	63700	64400		
12:15	64500	64749		
12:30	64510	65099		
12:45	65480	65699		
13:00	64529	66300		
13:15	63799	64750		
13:30	62930	63200		
13:45	62380	62399		
14:00	61500	61599		
14:15	61139	60899		
14:30	60319	60200		
14:45	59209	59450		
15:00	58439	58700		
15:15	58090	58200		
15:30	57819	57700		
15:45	57250	57249		
16:00	57099	56799		
16:15	56919	56699		
16:30	56709	56599		
16:45	56599	56549		
17:00	56869	56500		
17:15	57029	56799		
17:30	57569	57099		
17:45	58409	58299		
18:00	59659	59500		
18:15	61590	61750		
18:30	63990	64000		
18:45	66169	65450		
19:00	67879	66900		
19:15	68430	67299		
19:30	68220	67699		
19:45	67720	67499		
20:00	67519	67300		
20:15	67309	66900		
20:30	67459	66500		
20:45	67410	66099		
21:00	66900	65699		
21:15	66190	65099		
21:30	64980	64500		
21:45	64819	64000		
22:00	64099	63500		
22:15	65209	64200		
22:30	65290	64900		
22:45	67129	65799		
23:00	66209	66699		
23:15	65949	66049		
23:30	64980	65400		
23:45	65190	64700		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
