Journée du 30/01/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	70979	71800	71000		
00:15	71293	71050	70600		
00:30	70089	70300	70200		
00:45	69064	69300	69200		
01:00	68357	68300	68200		
01:15	69302	68500	68750		
01:30	68900	68700	69300		
01:45	69266	68750	69500		
02:00	68953	68800	69700		
02:15	69647	68300	69150		
02:30	68763	67800	68600		
02:45	67938	67150	67850		
03:00	67145	66500	67100		
03:15	67012	65850	66600		
03:30	66219	65200	66100		
03:45	65739	64900	65750		
04:00	65358	64600	65400		
04:15	65350	64350	65150		
04:30	64860	64100	64900		
04:45	65149	64400	65100		
05:00	65364	64700	65300		
05:15	66514	65600	66100		
05:30	66920	66500	66900		
05:45	67658	67300	67850		
06:00	68765	68100	68800		
06:15	70523	69700	70450		
06:30	72055	71300	72100		
06:45	73807	73600	73850		
07:00	75731	75900	75600		
07:15	77684	77700	77600		
07:30	79580	79500	79600		
07:45	80387	80600	80600		
08:00	81493	81700	81600		
08:15	81246	81800	81250		
08:30	80903	81900	80900		
08:45	80998	81850	80950		
09:00	80976	81800	81000		
09:15	81288	81700	81000		
09:30	81005	81600	81000		
09:45	81057	81600	80800		
10:00	80633	81600	80600		
10:15	80385	81400	80300		
10:30	80030	81200	80000		
10:45	79538	81050	79550		
11:00	79087	80900	79100		
11:15	79195	80750	79050		
11:30	79146	80600	79000		
11:45	78509	80450	78700		
12:00	78408	80300	78400		
12:15	77846	79600	77700		
12:30	77400	78900	77000		
12:45	77961	79400	77500		
13:00	76945	79900	78000		
13:15	76359	78800	76750		
13:30	75564	77700	75500		
13:45	75213	77250	75100		
14:00	74683	76800	74700		
14:15	74259	76400	74400		
14:30	73784	76000	74100		
14:45	72860	75100	73250		
15:00	71946	74200	72400		
15:15	71451	73650	71850		
15:30	71095	73100	71300		
15:45	70646	72600	70850		
16:00	69871	72100	70400		
16:15	69738	71850	70150		
16:30	69622	71600	69900		
16:45	69461	71750	70200		
17:00	69481	71900	70500		
17:15	70163	72650	71400		
17:30	70898	73400	72300		
17:45	71960	75000	74000		
18:00	74083	76600	75700		
18:15	76514	77900	77150		
18:30	77831	79200	78600		
18:45	79023	79850	79400		
19:00	79671	80500	80200		
19:15	79419	79650	79350		
19:30	78657	78800	78500		
19:45	77873	77900	77550		
20:00	77482	77000	76600		
20:15	76853	76200	75800		
20:30	75338	75400	75000		
20:45	74938	74450	74050		
21:00	73857	73500	73100		
21:15	72842	72600	72150		
21:30	71974	71700	71200		
21:45	71338	70700	70200		
22:00	70551	69700	69200		
22:15	71539	70200	69650		
22:30	71360	70700	70100		
22:45	73465	71650	71050		
23:00	72535	72600	72000		
23:15	72248	71700	71200		
23:30	71664	70800	70400		
23:45	71968	70350	70150		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
