Journée du 08/11/2003
Heures	Consommation	PrévisionJ-1		
00:00	59203	57600		
00:15	58641	56900		
00:30	57212	56200		
00:45	56161	55350		
01:00	55885	54500		
01:15	56476	54850		
01:30	55907	55200		
01:45	56229	55100		
02:00	55669	55000		
02:15	55918	54350		
02:30	55093	53700		
02:45	54338	52900		
03:00	53159	52100		
03:15	52806	51550		
03:30	52023	51000		
03:45	51602	50500		
04:00	50987	50000		
04:15	50647	49800		
04:30	50369	49600		
04:45	50236	49500		
05:00	50130	49400		
05:15	50771	49600		
05:30	50896	49800		
05:45	51113	50050		
06:00	51169	50300		
06:15	51847	50700		
06:30	52062	51100		
06:45	52306	51800		
07:00	53614	52500		
07:15	54362	53350		
07:30	54804	54200		
07:45	54892	54400		
08:00	55407	54600		
08:15	56111	55200		
08:30	56884	55800		
08:45	57406	56450		
09:00	57817	57100		
09:15	58817	57500		
09:30	59263	57900		
09:45	59310	58300		
10:00	59203	58700		
10:15	59078	58650		
10:30	58972	58600		
10:45	58753	58450		
11:00	58497	58300		
11:15	58441	58200		
11:30	58386	58100		
11:45	58107	58050		
12:00	58552	58000		
12:15	58964	58300		
12:30	59080	58600		
12:45	60257	59250		
13:00	59184	59900		
13:15	59003	59050		
13:30	58066	58200		
13:45	57494	57500		
14:00	56466	56800		
14:15	56873	56350		
14:30	56210	55900		
14:45	55441	55150		
15:00	54715	54400		
15:15	54429	53900		
15:30	53865	53400		
15:45	53730	53000		
16:00	53215	52600		
16:15	53260	52450		
16:30	53384	52300		
16:45	53132	52500		
17:00	53437	52700		
17:15	54463	53900		
17:30	55859	55100		
17:45	57800	56600		
18:00	59552	58100		
18:15	60821	59050		
18:30	61766	60000		
18:45	62206	60500		
19:00	62817	61000		
19:15	62536	60650		
19:30	61565	60300		
19:45	60991	59550		
20:00	60510	58800		
20:15	59663	58200		
20:30	58871	57600		
20:45	58336	56900		
21:00	57828	56200		
21:15	56738	55450		
21:30	55952	54700		
21:45	55781	54250		
22:00	55360	53800		
22:15	56758	54600		
22:30	56956	55400		
22:45	59013	56250		
23:00	58686	57100		
23:15	58473	56550		
23:30	57991	56000		
23:45	58257	56050		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
