Journée du 08/12/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	73900	72500	72500	521	4862	3937	55554	3182	0	8442	-494	708	-2811	91	3000	-748	-2400	595	-864	-1874	
00:15		71450	71300																		
00:30	71713	70400	70100	526	4362	3645	55223	3092	0	8098	-730	705	-3208	85							
00:45		69250	69150																		
01:00	68665	68100	68200	528	4153	3639	55363	2899	0	6578	-1919	704	-3279	86	2955	-1000	-2366	537	-864	-2115	
01:15		67950	67850																		
01:30	68129	67800	67500	527	4355	3625	55333	2828	0	6016	-2192	705	-3068	89							
01:45		67500	67350																		
02:00	67343	67200	67200	529	4200	3350	55233	2735	0	5869	-2234	704	-3042	87	2944	-972	-2416	960	-864	-2108	
02:15		66700	66450																		
02:30	66975	66200	65700	529	4269	3337	55536	2551	0	5586	-2884	699	-2648	89							
02:45		65400	64700																		
03:00	64757	64600	63700	530	3752	3337	54454	2388	0	5539	-3185	698	-2757	84	2351	-990	-2400	640	-864	-2240	
03:15		63900	62850																		
03:30	63382	63200	62000	528	3708	3341	54270	2258	0	5311	-3177	695	-3552	84							
03:45		62650	61600																		
04:00	61982	62100	61200	531	3345	3337	53653	2171	0	5251	-3128	696	-3873	80	991	-999	-2400	639	-864	-2008	
04:15		61750	60900																		
04:30	61429	61400	60600	531	3412	3343	54283	1982	0	5222	-3139	700	-4905	81							
04:45		61250	60450																		
05:00	61246	61100	60300	531	3210	3353	54238	1876	0	5208	-3132	698	-4737	78	2260	-967	-2416	688	-864	-2101	
05:15		61550	60900																		
05:30	62099	62000	61500	532	3052	3345	54026	1809	0	5215	-3131	696	-3444	76							
05:45		62300	61700																		
06:00	62829	62600	61900	532	3066	3347	54394	1749	0	5316	-3115	689	-3151	76	2775	-654	-2416	1065	-864	-1842	
06:15		63150	62550																		
06:30	63866	63700	63200	534	3211	3352	53847	1739	0	5482	-2930	686	-2057	78							
06:45		64300	63950																		
07:00	64935	64900	64700	534	3893	3343	53840	1729	0	5713	-2878	684	-1924	87	2940	-921	-2430	1100	-864	-1582	
07:15		65700	65350																		
07:30	66636	66500	66000	534	4298	3349	54864	1716	0	5952	-2744	683	-2016	90							
07:45		67350	66750																		
08:00	67750	68200	67500	533	4399	3354	54952	1632	0	6269	-2262	684	-1813	90	2466	-452	-2430	1100	-864	-1571	
08:15		68500	67900																		
08:30	68928	68800	68300	533	4527	3349	55178	1571	6	7021	-1587	679	-2349	90							
08:45		69350	69050																		
09:00	70278	69900	69800	533	4538	3363	55310	1518	67	7556	-1015	685	-2278	89	2291	-976	-2297	1100	-664	-1213	
09:15		70550	70450																		
09:30	71702	71200	71100	533	4762	3386	54647	1432	208	8277	-323	687	-1907	90							
09:45		71500	71500																		
10:00	72498	71800	71900	532	4736	3393	54568	1339	410	8599	-5	687	-1762	89	2457	-976	-2441	1100	-889	-1198	
10:15		71950	71950																		
10:30	72726	72100	72000	530	4692	3399	54523	1273	631	9051	-5	680	-2047	88							
10:45		72250	72000																		
11:00	72927	72400	72000	531	4673	3399	54548	1222	840	9073	-4	678	-2031	87	2832	-976	-2379	1100	-1019	-855	
11:15		72650	72200																		
11:30	73275	72900	72400	530	4683	3386	54704	1195	997	8517	-14	679	-1403	88							
11:45		73400	72850																		
12:00	73881	73900	73300	530	4701	3378	55337	1155	1144	8604	-412	691	-1247	88	3000	-976	-2450	1100	-719	-815	
12:15		74050	73400																		
12:30	74273	74200	73500	533	4590	3398	55670	1127	1153	8515	-410	689	-992	86							
12:45		74800	74250																		
13:00	75138	75400	75000	537	4642	3383	55687	1071	1104	9035	-5	679	-994	86	2880	-976	-2300	1100	-749	-1233	
13:15		74000	73700																		
13:30	73292	72600	72400	536	4478	3356	55754	1085	1112	7882	-502	684	-1094	85							
13:45		71950	71900																		
14:00	71921	71300	71400	537	4737	3357	55621	1046	1018	7274	-927	684	-1427	90	2966	-975	-2431	1100	-864	-1920	
14:15		71050	70900																		
14:30	71196	70800	70400	541	4919	3357	55669	1026	926	7221	-932	678	-2209	92							
14:45		69900	69500																		
15:00	69526	69000	68600	536	4414	3361	55429	962	747	6650	-943	684	-2313	88	2032	-906	-2452	1100	-864	-2101	
15:15		68600	68250																		
15:30	68703	68200	67900	535	4524	3351	55457	899	569	6712	-865	682	-3161	89							
15:45		67850	67600																		
16:00	68050	67500	67300	536	4416	3397	55463	879	358	6553	-858	688	-3383	88	1046	-989	-2237	1100	-864	-2030	
16:15		67650	67450																		
16:30	68176	67800	67600	537	4788	3390	55673	833	159	7065	-546	691	-4414	92							
16:45		68600	68350																		
17:00	69517	69400	69100	537	4754	3393	55667	794	30	7669	-326	696	-3696	91	1605	-999	-2500	1100	-864	-1648	
17:15		70950	70650																		
17:30	72405	72500	72200	535	5031	3414	55940	807	4	9190	-4	693	-3205	92							
17:45		73600	73250																		
18:00	74811	74700	74300	537	5003	3460	56055	850	0	11317	-5	691	-3096	89	2870	-999	-2500	1000	-864	-705	
18:15		75250	74850																		
18:30	75683	75800	75400	536	4965	3398	56271	833	0	10214	-3	684	-1215	89							
18:45		76400	75950																		
19:00	76840	77000	76500	535	5206	3393	56264	822	0	11015	-2	687	-1080	91	2999	-1000	-1898	1000	-864	-667	
19:15		76500	76000																		
19:30	76127	76000	75500	535	5114	3397	56210	829	0	9767	-5	691	-411	91							
19:45		75500	75050																		
20:00	74791	75000	74600	535	4833	3398	56098	832	0	8952	-4	687	-541	89	3000	-786	-2186	884	-864	-1617	
20:15		74100	73700																		
20:30	72850	73200	72800	535	4803	3463	56029	838	0	8248	-4	690	-1752	90							
20:45		72400	72050																		
21:00	71792	71600	71300	537	4666	3425	56228	855	0	7343	-491	695	-1465	90	3000	-597	-2176	-299	-864	-1689	
21:15		70900	70600																		
21:30	70186	70200	69900	536	4518	3475	56203	880	0	7135	-629	689	-2621	89							
21:45		69850	69550																		
22:00	69376	69500	69200	534	4502	3408	56193	899	0	6580	-974	692	-2458	89	3000	-568	-1643	503	-864	-1513	
22:15		70100	69850																		
22:30	70365	70700	70500	532	4351	3474	56289	922	0	6399	-984	696	-1316	88							
22:45		71950	71750																		
23:00	73483	73200	73000	528	4741	3582	56689	899	0	7176	-4	700	-827	90	3000	93	-1919	832	-864	-1484	
23:15		72850	72600																		
23:30	73050	72500	72200	526	4123	3580	56565	956	0	7330	-410	699	-320	83							
23:45		72100	71950																		
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
