Journée du 06/09/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	262	313	42371	1243	4842	1572	-5832	993	44772	45100	44700		
00:15	0	254	309	43695	1268	4891	1567	-7788	982	44197	44200	43650		
00:30	0	246	299	42808	1281	4319	1566	-7935	970	42586	43300	42600		
00:45	0	231	299	43045	1257	2956	1560	-7947	953	41402	42200	41600		
01:00	0	238	296	42896	1289	2685	1560	-8285	959	40681	41100	40600		
01:15	0	247	376	43583	1289	2339	1554	-8644	994	40746	41250	40900		
01:30	0	247	385	43160	1309	2298	1557	-8539	998	40417	41400	41200		
01:45	0	239	388	43398	1320	2067	1554	-8548	990	40418	41150	40850		
02:00	0	239	401	43098	1312	2109	1552	-8794	994	39919	40900	40500		
02:15	0	245	394	43159	1330	1888	1554	-8324	999	40246	40300	39850		
02:30	0	247	397	42660	1348	1769	1553	-8783	1001	39192	39700	39200		
02:45	0	248	399	42321	1362	1214	1554	-8622	1003	38477	39100	38350		
03:00	0	229	402	41801	1366	1086	1559	-8901	988	37542	38500	37500		
03:15	0	244	448	41500	1332	862	1555	-8613	1017	37328	38150	37150		
03:30	0	246	492	41316	1315	822	1550	-8903	1033	36838	37800	36800		
03:45	0	235	478	41093	1283	399	1554	-8464	1019	36579	37450	36550		
04:00	0	231	472	40572	1277	366	1557	-8171	1014	36306	37100	36300		
04:15	0	235	477	40933	1297	215	1565	-8195	1023	36528	37150	36500		
04:30	0	274	477	41410	1305	255	1547	-8574	1053	36695	37200	36700		
04:45	0	385	489	41301	1284	222	1546	-8500	1164	36728	37550	37000		
05:00	0	383	482	41561	1282	341	1553	-8271	1162	37332	37900	37300		
05:15	0	462	521	42322	1306	420	1548	-8177	1250	38404	38750	38050		
05:30	0	527	514	42708	1301	382	1555	-8226	1313	38762	39600	38800		
05:45	0	520	704	42695	1301	1270	1549	-8262	1372	39778	40600	39900		
06:00	0	518	810	42757	1317	1386	1557	-7290	1411	41055	41600	41000		
06:15	0	532	1000	43205	1336	1616	1556	-6358	1493	42888	43350	42650		
06:30	0	529	1138	44080	1339	2104	1549	-6446	1537	44294	45100	44300		
06:45	0	666	1353	44872	1340	2707	1523	-6540	1735	45922	46600	45650		
07:00	0	735	1642	44493	1321	3357	1554	-6105	1918	46997	48100	47000		
07:15	0	803	1895	44453	1285	3649	1553	-5635	2074	48004	49100	47950		
07:30	0	849	1937	45204	1236	3820	1560	-5695	2136	48912	50100	48900		
07:45	0	878	2023	45377	1210	4084	1549	-5712	2190	49409	50850	49750		
08:00	0	837	2132	45225	1202	5124	1572	-5471	2200	50622	51600	50600		
08:15	0	832	2144	44952	1192	5401	1610	-4962	2214	51169	52250	51150		
08:30	0	866	2150	45449	1153	5670	1599	-5114	2244	51773	52900	51700		
08:45	0	868	2157	45705	1160	6111	1611	-5294	2254	52318	53300	52100		
09:00	0	886	2154	45559	1123	6154	1621	-4960	2274	52537	53700	52500		
09:15	0	1002	2163	45456	1105	5620	1671	-3666	2409	53352	54200	53150		
09:30	0	1055	2150	45847	1055	5938	1706	-3959	2469	53793	54700	53800		
09:45	0	1103	2163	45815	1045	6190	1686	-3891	2512	54112	54900	54050		
10:00	0	1091	2154	45737	1050	6161	1712	-3740	2507	54165	55100	54300		
10:15	0	1109	2154	45664	1067	6184	1786	-3412	2554	54553	55300	54550		
10:30	0	1063	2159	45802	1052	6404	1794	-3478	2515	54797	55500	54800		
10:45	0	1068	2154	45951	1067	6353	1789	-3383	2516	55000	55650	55000		
11:00	0	1048	2150	45915	1131	6619	1798	-3412	2499	55250	55800	55200		
11:15	0	997	2151	45811	1150	6478	1841	-2876	2468	55554	55900	55450		
11:30	0	974	2142	45973	1162	6506	1846	-2904	2444	55700	56000	55700		
11:45	0	1050	2126	46112	1181	6545	1842	-2771	2510	56085	56350	56100		
12:00	0	1062	2118	46017	1249	6554	1867	-2652	2529	56216	56700	56500		
12:15	0	1022	2143	45987	1320	5945	1886	-2040	2507	56263	56500	56200		
12:30	0	1025	2135	45934	1311	5928	1888	-1974	2508	56247	56300	55900		
12:45	0	1155	2140	46338	1329	6542	1890	-2370	2635	57024	56950	56600		
13:00	0	1055	2133	46176	1357	5804	1897	-2154	2539	56269	57600	57300		
