Journée du 25/06/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	51054	50600	51100		
00:15	50125	49350	49850		
00:30	48557	48100	48600		
00:45	47326	46950	47400		
01:00	46588	45800	46200		
01:15	46458	46100	46400		
01:30	45792	46400	46600		
01:45	46256	46200	46500		
02:00	45449	46000	46400		
02:15	45666	45250	45400		
02:30	44357	44500	44400		
02:45	43854	43700	43700		
03:00	42999	42900	43000		
03:15	42536	42500	42400		
03:30	41846	42100	41800		
03:45	41774	41600	41500		
04:00	41323	41100	41200		
04:15	41254	41000	41100		
04:30	41113	40900	41000		
04:45	41385	41050	41100		
05:00	41479	41200	41200		
05:15	41970	41750	41750		
05:30	42340	42300	42300		
05:45	42432	42650	42600		
06:00	42850	43000	42900		
06:15	43590	43800	43800		
06:30	44778	44600	44700		
06:45	45538	45950	45800		
07:00	46917	47300	46900		
07:15	48411	48550	48150		
07:30	49413	49800	49400		
07:45	50689	50800	50550		
08:00	51703	51800	51700		
08:15	52795	52800	52600		
08:30	53474	53800	53500		
08:45	54484	54500	54350		
09:00	55166	55200	55200		
09:15	55733	55650	55700		
09:30	56169	56100	56200		
09:45	56399	56550	56400		
10:00	56596	57000	56600		
10:15	57007	57250	57000		
10:30	57421	57500	57400		
10:45	57455	57700	57550		
11:00	57672	57900	57700		
11:15	57950	58200	57800		
11:30	57909	58500	57900		
11:45	58408	58800	58200		
12:00	58470	59100	58500		
12:15	58508	58750	58200		
12:30	58434	58400	57900		
12:45	59263	59050	58550		
13:00	58620	59700	59200		
13:15	58097	58850	58400		
13:30	57892	58000	57600		
13:45	57978	58500	58100		
14:00	57806	59000	58600		
14:15	58414	58750	58350		
14:30	58132	58500	58100		
14:45	57620	58050	57700		
15:00	57017	57600	57300		
15:15	57009	57250	56950		
15:30	56567	56900	56600		
15:45	56513	56600	56300		
16:00	55966	56300	56000		
16:15	55786	56000	55750		
16:30	55578	55700	55500		
16:45	55379	55300	55100		
17:00	54561	54900	54700		
17:15	54175	54500	54350		
17:30	53994	54100	54000		
17:45	53935	53950	53850		
18:00	54191	53800	53700		
18:15	53964	54000	53900		
18:30	54031	54200	54100		
18:45	54444	54600	54450		
19:00	54476	55000	54800		
19:15	54078	54550	54350		
19:30	53624	54100	53900		
19:45	53188	53500	53350		
20:00	52824	52900	52800		
20:15	51940	52200	52100		
20:30	51537	51500	51400		
20:45	50809	50950	50850		
21:00	50239	50400	50300		
21:15	49786	50150	50050		
21:30	49536	49900	49800		
21:45	49851	49950	49900		
22:00	49835	50000	50000		
22:15	51094	50950	50950		
22:30	51795	51900	51900		
22:45	53985	53000	53000		
23:00	53660	54100	54100		
23:15	53100	53050	53050		
23:30	51823	52000	52000		
23:45	51751	51450	51300		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
