Journée du 23/04/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	50958	51200	50900		
00:15	50000	50250	49800		
00:30	48670	49300	48700		
00:45	47420	48300	47600		
01:00	46633	47300	46500		
01:15	47074	47600	46800		
01:30	46540	47900	47100		
01:45	46842	47850	46900		
02:00	46326	47800	46700		
02:15	46610	47350	46200		
02:30	45923	46900	45700		
02:45	45123	46050	44950		
03:00	44233	45200	44200		
03:15	44095	44600	43700		
03:30	43169	44000	43200		
03:45	42921	43600	42800		
04:00	42565	43200	42400		
04:15	42396	43000	42250		
04:30	42150	42800	42100		
04:45	42324	43050	42350		
05:00	42665	43300	42600		
05:15	43498	44000	43350		
05:30	44140	44700	44100		
05:45	44849	45500	45000		
06:00	45934	46300	45900		
06:15	47659	47500	47150		
06:30	48449	48700	48400		
06:45	49186	49650	49350		
07:00	50352	50600	50300		
07:15	51854	51850	51650		
07:30	52899	53100	53000		
07:45	53366	54000	53850		
08:00	54404	54900	54700		
08:15	55326	55500	55300		
08:30	55883	56100	55900		
08:45	56079	56600	56300		
09:00	56545	57100	56700		
09:15	57000	57550	57000		
09:30	57132	58000	57300		
09:45	57200	57900	57150		
10:00	57000	57800	57000		
10:15	56946	57800	57050		
10:30	57001	57800	57100		
10:45	56870	57700	56950		
11:00	56880	57600	56800		
11:15	56691	57600	56750		
11:30	56808	57600	56700		
11:45	57017	57600	56800		
12:00	57000	57600	56900		
12:15	56467	57050	56450		
12:30	56364	56500	56000		
12:45	57461	57250	56750		
13:00	56553	58000	57500		
13:15	56286	57150	56600		
13:30	55736	56300	55700		
13:45	55780	56500	55600		
14:00	55319	56700	55500		
14:15	55869	56300	55500		
14:30	55206	55900	55500		
14:45	54600	55200	54800		
15:00	54128	54500	54100		
15:15	53487	54100	53650		
15:30	52778	53700	53200		
15:45	52592	53300	52800		
16:00	51868	52900	52400		
16:15	51269	52400	51900		
16:30	50694	51900	51400		
16:45	50519	51500	50950		
17:00	50103	51100	50500		
17:15	49060	50750	50150		
17:30	49064	50400	49800		
17:45	48942	50500	49900		
18:00	49289	50600	50000		
18:15	49609	50950	50300		
18:30	49732	51300	50600		
18:45	50686	51850	51150		
19:00	51217	52400	51700		
19:15	50589	52150	51450		
19:30	50652	51900	51200		
19:45	50223	51700	51050		
20:00	50200	51500	50900		
20:15	49926	51450	50850		
20:30	49468	51400	50800		
20:45	50049	51950	51400		
21:00	50283	52500	52000		
21:15	50992	52250	51750		
21:30	50861	52000	51500		
21:45	50181	51550	51050		
22:00	49535	51100	50600		
22:15	49953	51450	51000		
22:30	50039	51800	51400		
22:45	52375	52650	52250		
23:00	51536	53500	53100		
23:15	51308	52650	52250		
23:30	50632	51800	51400		
23:45	50860	51300	51100		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
