Journée du 18/11/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	58441	58400	57600	568	2756	2951	50914	1069	0	5804	-40	750	-6331	71	2922	-1000	-2800	-900	-2502	-2716	
00:15		57400	56900																		
00:30	56557	56400	56200	567	2746	2945	51225	1096	0	5477	-935	745	-7309	72							
00:45		55200	55200																		
01:00	53806	54000	54200	568	2169	2965	50300	1114	0	4968	-1715	747	-7310	66	2698	-1000	-2827	-1100	-2502	-2425	
01:15		53850	53800																		
01:30	53439	53700	53400	568	1907	2948	50684	1131	0	4867	-2071	751	-7345	63							
01:45		53300	52750																		
02:00	52692	52900	52100	568	1518	2991	50233	1141	0	5091	-2094	749	-7505	57	952	-1000	-2490	-1100	-2249	-2343	
02:15		52350	51550																		
02:30	51873	51800	51000	568	1310	2949	50348	1098	0	5335	-2092	746	-8389	54							
02:45		50800	50100																		
03:00	49709	49800	49200	568	970	2993	49827	1101	0	4616	-1831	753	-9288	50	-473	-1000	-2812	-1100	-2464	-2711	
03:15		49050	48500																		
03:30	48363	48300	47800	568	933	2948	50107	1086	0	4707	-1992	752	-10746	49							
03:45		47850	47200																		
04:00	47147	47400	46600	567	871	2950	49200	1068	0	4565	-2069	758	-10764	49	-1763	-1000	-2855	-603	-2368	-3199	
04:15		46950	46300																		
04:30	46485	46500	46000	568	941	2965	50159	995	0	4511	-2426	757	-11984	49							
04:45		46250	45850																		
05:00	46070	46000	45700	568	893	2981	49785	957	0	4554	-2423	746	-11991	49	-1733	-1000	-2850	-843	-2407	-3160	
05:15		46300	45850																		
05:30	46490	46600	46000	569	949	3016	50292	965	0	4561	-2402	753	-12213	50							
05:45		46650	46300																		
06:00	46498	46700	46600	569	934	2982	50232	933	0	4510	-2426	750	-11988	49	-1552	-1000	-2830	-592	-2429	-2398	
06:15		47200	46750																		
06:30	47310	47700	46900	569	1024	3012	49903	905	0	4527	-2310	740	-11060	51							
06:45		47800	47300																		
07:00	47582	47900	47700	569	1022	2945	50269	876	0	4449	-2307	737	-10976	50	-569	-1000	-2908	-534	-2067	-2561	
07:15		48150	47850																		
07:30	48321	48400	48000	569	994	2996	49940	864	0	4485	-2542	738	-9722	51							
07:45		48400	48100																		
08:00	48326	48400	48200	569	1015	2952	50154	905	2	4512	-2535	736	-9983	50	-453	-1000	-2892	671	-2364	-2780	
08:15		48800	48750																		
08:30	49200	49200	49300	570	1011	2996	50175	894	30	4551	-2529	736	-9233	51							
08:45		49950	50000																		
09:00	50882	50700	50700	571	1067	2979	51320	901	101	4625	-2289	738	-9131	50	-72	-1000	-2932	375	-2502	-2632	
09:15		51400	51400																		
09:30	52468	52100	52100	569	1103	2997	51754	884	240	4734	-1597	733	-8949	50							
09:45		52550	52750																		
10:00	53825	53000	53400	568	1117	2985	51915	877	406	5280	-1455	741	-8608	49	1814	-1000	-3012	-25	-2502	-2552	
10:15		53400	54050																		
10:30	54885	53800	54700	571	1114	2948	51850	833	586	5199	-1457	742	-7501	49							
10:45		54000	54850																		
11:00	55474	54200	55000	568	1366	2962	51978	728	815	5452	-1493	736	-7638	52	1124	-1000	-3019	455	-2502	-2417	
11:15		54750	55350																		
11:30	56224	55300	55700	568	1266	2938	52062	726	980	5739	-1103	739	-7692	50							
11:45		55900	56300																		
12:00	56936	56500	56900	567	1265	2994	52061	675	1122	5921	-1080	741	-7330	50	2824	-1000	-3026	-159	-2502	-2511	
12:15		56850	57350																		
