Journée du 11/10/2006
Heures	Consommation	PrévisionJ-1		
00:00	48750	48500		
00:15	47999	47650		
00:30	46643	46800		
00:45	45439	45650		
01:00	44658	44500		
01:15	44985	44900		
01:30	44367	45300		
01:45	45112	45200		
02:00	44403	45100		
02:15	44653	44450		
02:30	43621	43800		
02:45	42907	43100		
03:00	42224	42400		
03:15	41624	41850		
03:30	40885	41300		
03:45	40636	40900		
04:00	40304	40500		
04:15	40336	40400		
04:30	40108	40300		
04:45	40369	40450		
05:00	40774	40600		
05:15	41613	41300		
05:30	41980	42000		
05:45	42927	42900		
06:00	43852	43800		
06:15	45486	45350		
06:30	46856	46900		
06:45	48346	48600		
07:00	49894	50300		
07:15	52134	51950		
07:30	53453	53600		
07:45	54462	54050		
08:00	54982	54500		
08:15	55328	55050		
08:30	55494	55600		
08:45	55985	56000		
09:00	56321	56400		
09:15	56659	56700		
09:30	56742	57000		
09:45	57232	57050		
10:00	57187	57100		
10:15	57201	57100		
10:30	57233	57100		
10:45	57075	57050		
11:00	57332	57000		
11:15	57166	57100		
11:30	57188	57200		
11:45	57642	57300		
12:00	57696	57400		
12:15	57488	56900		
12:30	57233	56400		
12:45	58040	57050		
13:00	57398	57700		
13:15	57163	56900		
13:30	56738	56100		
13:45	56882	56300		
14:00	56437	56500		
14:15	57119	56400		
14:30	56620	56300		
14:45	55914	55800		
15:00	55381	55300		
15:15	55117	55000		
15:30	54811	54700		
15:45	54583	54300		
16:00	53981	53900		
16:15	53842	53650		
16:30	53806	53400		
16:45	53650	53100		
17:00	53253	52800		
17:15	52692	52700		
17:30	52837	52600		
17:45	52875	52800		
18:00	53106	53000		
18:15	53289	53500		
18:30	53516	54000		
18:45	54947	55150		
19:00	56624	56300		
19:15	58005	57300		
19:30	58810	58300		
19:45	58865	58650		
20:00	58670	59000		
20:15	57363	58100		
20:30	56367	57200		
20:45	55485	56050		
21:00	54320	54900		
21:15	53274	53700		
21:30	52288	52500		
21:45	51099	51500		
22:00	50382	50500		
22:15	50422	50750		
22:30	50374	51000		
22:45	51545	51750		
23:00	50879	52500		
23:15	50664	51550		
23:30	49724	50600		
23:45	50036	49950		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
