Journée du 02/12/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	64674	65200	64700		
00:15	64010	64200	63700		
00:30	62699	63200	62700		
00:45	61198	61950	61500		
01:00	60517	60700	60300		
01:15	60815	61000	60600		
01:30	60244	61300	60900		
01:45	60733	61100	60900		
02:00	59962	60900	60900		
02:15	60504	60300	60100		
02:30	59488	59700	59300		
02:45	58309	58800	58450		
03:00	57580	57900	57600		
03:15	57111	57400	57000		
03:30	56552	56900	56400		
03:45	56329	56550	55950		
04:00	55669	56200	55500		
04:15	55741	56100	55550		
04:30	55827	56000	55600		
04:45	55751	56400	55950		
05:00	56050	56800	56300		
05:15	57439	57600	57150		
05:30	58024	58400	58000		
05:45	58804	59400	59050		
06:00	60092	60400	60100		
06:15	61957	62200	61600		
06:30	63127	64000	63100		
06:45	64837	65700	65050		
07:00	66637	67400	67000		
07:15	68655	69000	68500		
07:30	69980	70600	70000		
07:45	70777	71400	70850		
08:00	71529	72200	71700		
08:15	71907	72450	71950		
08:30	72216	72700	72200		
08:45	72447	72800	72400		
09:00	72446	72900	72600		
09:15	72635	73150	72700		
09:30	72737	73400	72800		
09:45	72507	73300	72700		
10:00	72526	73200	72600		
10:15	72497	73100	72500		
10:30	72126	73000	72400		
10:45	72074	72850	72200		
11:00	72052	72700	72000		
11:15	72609	72750	72300		
11:30	72564	72800	72600		
11:45	72861	73000	72850		
12:00	73056	73200	73100		
12:15	72410	72550	72500		
12:30	72329	71900	71900		
12:45	72968	72550	72550		
13:00	72122	73200	73200		
13:15	72010	72200	72200		
13:30	71417	71200	71200		
13:45	71413	71250	71350		
14:00	71119	71300	71500		
14:15	71613	71300	71350		
14:30	71129	71300	71200		
14:45	70409	70450	70300		
15:00	69810	69600	69400		
15:15	69553	69350	69100		
15:30	69051	69100	68800		
15:45	68500	68850	68500		
16:00	68306	68600	68200		
16:15	68563	68650	68200		
16:30	68664	68700	68200		
16:45	68881	69050	68550		
17:00	69351	69400	68900		
17:15	70687	70650	70150		
17:30	71803	71900	71400		
17:45	73245	73200	72650		
18:00	73708	74500	73900		
18:15	74170	75000	74400		
18:30		75500	74900		
18:45	75054	76050	75450		
19:00	75491	76600	76000		
19:15	74962	75700	75150		
19:30	74148	74800	74300		
19:45	73023	73750	73300		
20:00	72315	72700	72300		
20:15	71058	71300	70950		
20:30	69826	69900	69600		
20:45	69135	69000	68750		
21:00	67910	68100	67900		
21:15	66708	66850	66700		
21:30	65613	65600	65500		
21:45	64798	64800	64750		
22:00	63507	64000	64000		
22:15	63849	64250	64300		
22:30	63929	64500	64600		
22:45	65803	65350	65500		
23:00	65057	66200	66400		
23:15	64393	65100	65300		
23:30	63586	64000	64200		
23:45	64233	63500	63600		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
