Journée du 15/01/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	75108	75100	75100		
00:15	74613	74300	74050		
00:30	73069	73500	73000		
00:45	71881	72350	71950		
01:00	71303	71200	70900		
01:15	71652	72000	71350		
01:30	71206	72800	71800		
01:45	71919	72950	71950		
02:00	71361	73100	72100		
02:15	72205	72250	71500		
02:30	70889	71400	70900		
02:45	70303	70400	69950		
03:00	68982	69400	69000		
03:15	68581	68950	68450		
03:30	67909	68500	67900		
03:45	67013	67850	67250		
04:00	66580	67200	66600		
04:15	66523	66900	66300		
04:30	66229	66600	66000		
04:45	66301	66800	66100		
05:00	66345	67000	66200		
05:15	67814	67800	67150		
05:30	68110	68600	68100		
05:45	69413	69550	69100		
06:00	70061	70500	70100		
06:15	72002	71800	71850		
06:30	73603	73100	73600		
06:45	74920	74850	75100		
07:00	76578	76600	76600		
07:15	78409	78300	78200		
07:30	79753	80000	79800		
07:45	80638	81000	80800		
08:00	81571	82000	81800		
08:15	81599	82250	81950		
08:30	81720	82500	82100		
08:45	81603	82200	81750		
09:00	81380	81900	81400		
09:15	81278	82050	81500		
09:30	81629	82200	81600		
09:45	81646	82300	81450		
10:00	81296	82400	81300		
10:15	81279	82350	81300		
10:30	81219	82300	81300		
10:45	81380	82250	81200		
11:00	81234	82200	81100		
11:15	81691	82400	81300		
11:30	81523	82600	81500		
11:45	81495	82450	81450		
12:00	81448	82300	81400		
12:15	81147	81700	80950		
12:30	80847	81100	80500		
12:45	81519	81650	81150		
13:00	80851	82200	81800		
13:15	80386	81150	80700		
13:30	79602	80100	79600		
13:45	79286	79700	79250		
14:00	78957	79300	78900		
14:15	78857	79150	78850		
14:30	78403	79000	78800		
14:45	77209	78100	77800		
15:00	76489	77200	76800		
15:15	76427	76750	76200		
15:30	75767	76300	75600		
15:45	75630	75850	75050		
16:00	75161	75400	74500		
16:15	75094	75300	74250		
16:30	74709	75200	74000		
16:45	74725	75550	74450		
17:00	74653	75900	74900		
17:15	75673	76950	76050		
17:30	76887	78000	77200		
17:45	78990	79450	78700		
18:00	80095	80900	80200		
18:15	80889	81700	81100		
18:30	81536	82500	82000		
18:45	81949	82900	82500		
19:00	82355	83300	83000		
19:15	81881	82500	82200		
19:30	80775	81700	81400		
19:45	80039	80950	80600		
20:00	79572	80200	79800		
20:15	78875	79400	79000		
20:30	77342	78600	78200		
20:45	77006	77550	77150		
21:00	75780	76500	76100		
21:15	75032	75750	75300		
21:30	74092	75000	74500		
21:45	73388	74100	73600		
22:00	72512	73200	72700		
22:15	73681	73700	73150		
22:30	73586	74200	73600		
22:45	76001	75500	74900		
23:00	75091	76800	76200		
23:15	74915	75800	75200		
23:30	73860	74800	74200		
23:45	74181	74300	74000		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
