Journée du 23/01/2004
Heures	Consommation	PrévisionJ-1		
00:00	64496	64300		
00:15	64128	63450		
00:30	62982	62600		
00:45	61896	61700		
01:00	61106	60800		
01:15	62011	61300		
01:30	61696	61800		
01:45	62188	61800		
02:00	61817	61800		
02:15	62238	61250		
02:30	61529	60700		
02:45	60479	59900		
03:00	59706	59100		
03:15	59237	58550		
03:30	58590	58000		
03:45	57769	57600		
04:00	57249	57200		
04:15	57409	57000		
04:30	57257	56800		
04:45	57160	57000		
05:00	57097	57200		
05:15	58302	57900		
05:30	58696	58600		
05:45	59388	59550		
06:00	60087	60500		
06:15	61934	61750		
06:30	62890	63000		
06:45	64775	65000		
07:00	66750	67000		
07:15	68701	68700		
07:30	70134	70400		
07:45	71683	71350		
08:00	72799	72300		
08:15	73000	72700		
08:30	72758	73100		
08:45	72846	72850		
09:00	72629	72600		
09:15	72696	72550		
09:30	72862	72500		
09:45	72856	72500		
10:00	72670	72500		
10:15	72595	72400		
10:30	72567	72300		
10:45	72762	72200		
11:00	72528	72100		
11:15	72790	72250		
11:30	72637	72400		
11:45	72573	72300		
12:00	72175	72200		
12:15	72229	71750		
12:30	71985	71300		
12:45	72943	71900		
13:00	72252	72500		
13:15	72087	71800		
13:30	71287	71100		
13:45	71353	71000		
14:00	70923	70900		
14:15	71130	70350		
14:30	70397	69800		
14:45	69533	69150		
15:00	69040	68500		
15:15	68713	68100		
15:30	68473	67700		
15:45	67905	67300		
16:00	67715	66900		
16:15	67319	66650		
16:30	67288	66400		
16:45	67097	66600		
17:00	67547	66800		
17:15	67721	67350		
17:30	68344	67900		
17:45	70188	69300		
18:00	71529	70700		
18:15	72556	71450		
18:30	73128	72200		
18:45	73538	72600		
19:00	73973	73000		
19:15	73032	72200		
19:30	72327	71400		
19:45	71143	70550		
20:00	70535	69700		
20:15	69980	68950		
20:30	68656	68200		
20:45	68198	67350		
21:00	67568	66500		
21:15	66387	65450		
21:30	65344	64400		
21:45	64497	63600		
22:00	63677	62800		
22:15	64896	63500		
22:30	64760	64200		
22:45	66395	64750		
23:00	65141	65300		
23:15	64951	64450		
23:30	64205	63600		
23:45	64247	63550		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
