Journée du 24/09/2002
Heures	Consommation	PrévisionJ-1		
00:00	45740	45500		
00:15	45259	44500		
00:30	43889	43500		
00:45	42610	42750		
01:00	42200	42000		
01:15	42779	42399		
01:30	42689	42799		
01:45	42830	42749		
02:00	42490	42700		
02:15	42509	41999		
02:30	41880	41299		
02:45	41110	40799		
03:00	40549	40299		
03:15	40029	39849		
03:30	39459	39400		
03:45	39119	39200		
04:00	38729	39000		
04:15	39060	38899		
04:30	38549	38799		
04:45	38900	39099		
05:00	39229	39400		
05:15	40080	39950		
05:30	40189	40500		
05:45	41169	41450		
06:00	42080	42400		
06:15	43900	43800		
06:30	45150	45200		
06:45	47099	46800		
07:00	48959	48400		
07:15	51139	49599		
07:30	51849	50799		
07:45	51909	51349		
08:00	52930	51900		
08:15	53389	52300		
08:30	53630	52700		
08:45	53970	53050		
09:00	54130	53400		
09:15	54599	53650		
09:30	54819	53900		
09:45	55159	54200		
10:00	54950	54500		
10:15	55049	54500		
10:30	54799	54500		
10:45	55049	54549		
11:00	55099	54599		
11:15	55400	54699		
11:30	55189	54799		
11:45	55360	54949		
12:00	55330	55099		
12:15	54810	54549		
12:30	54590	54000		
12:45	55419	54500		
13:00	54930	55000		
13:15	54720	54450		
13:30	54369	53900		
13:45	54520	53950		
14:00	54380	54000		
14:15	54540	53899		
14:30	53880	53799		
14:45	53349	53299		
15:00	52880	52799		
15:15	52770	52299		
15:30	52279	51799		
15:45	51950	51449		
16:00	51349	51099		
16:15	50779	50799		
16:30	50840	50500		
16:45	50290	50149		
17:00	50139	49799		
17:15	49819	49499		
17:30	49709	49200		
17:45	49869	49200		
18:00	49919	49200		
18:15	50080	49600		
18:30	50669	50000		
18:45	51389	50500		
19:00	51830	51000		
19:15	51740	51399		
19:30	52250	51799		
19:45	52590	52699		
20:00	53540	53599		
20:15	54130	53299		
20:30	54040	53000		
20:45	53360	52149		
21:00	52090	51299		
21:15	51080	50299		
21:30	49590	49299		
21:45	49020	48649		
22:00	48220	48000		
22:15	48830	48299		
22:30	48750	48599		
22:45	49909	48999		
23:00	49330	49400		
23:15	48869	48499		
23:30	48110	47599		
23:45	48209	47049		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
