Journée du 22/06/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	49172	48500	49200		
00:15	48673	47350	48200		
00:30	47186	46200	47200		
00:45	45625	44950	45950		
01:00	44936	43700	44700		
01:15	45212	44000	45150		
01:30	44315	44300	45600		
01:45	44445	44100	45100		
02:00	44162	43900	44600		
02:15	44368	43200	44000		
02:30	42966	42500	43400		
02:45	42284	41700	42450		
03:00	41511	40900	41500		
03:15	41240	40450	41050		
03:30	40684	40000	40600		
03:45	40369	39700	40300		
04:00	40187	39400	40000		
04:15	40041	39300	39850		
04:30	39831	39200	39700		
04:45	39927	39500	39950		
05:00	40268	39800	40200		
05:15	41041	40150	40650		
05:30	41093	40500	41100		
05:45	41524	41000	41700		
06:00	42110	41500	42300		
06:15	43427	42700	43500		
06:30	44655	43900	44700		
06:45	45914	45300	46050		
07:00	47381	46700	47400		
07:15	49083	48150	48800		
07:30	50226	49600	50200		
07:45	51071	50550	51000		
08:00	51752	51500	51800		
08:15	52478	52100	52400		
08:30	52969	52700	53000		
08:45	53424	53200	53350		
09:00	53682	53700	53700		
09:15	53778	54050	54000		
09:30	54300	54400	54300		
09:45	54524	54700	54500		
10:00	54741	55000	54700		
10:15	54732	55050	54800		
10:30	54870	55100	54900		
10:45	54825	55250	55100		
11:00	55272	55400	55300		
11:15	55462	55400	55350		
11:30	55426	55400	55400		
11:45	55622	55750	55700		
12:00	55905	56100	56000		
12:15	55678	55750	55650		
12:30	55740	55400	55300		
12:45	56563	56000	56000		
13:00	55909	56600	56700		
13:15	55709	55800	55850		
13:30	55111	55000	55000		
13:45	55083	54950	54950		
14:00	55144	54900	54900		
14:15	55682	55000	55000		
14:30	55164	55100	55100		
14:45	54869	54500	54500		
15:00	54159	53900	53900		
15:15	53787	53550	53550		
15:30	53543	53200	53200		
15:45	53460	52900	52850		
16:00	53213	52600	52500		
16:15	52756	52250	52150		
16:30	52202	51900	51800		
16:45	52142	51750	51650		
17:00	51843	51600	51500		
17:15	51473	51200	51100		
17:30	51340	50800	50700		
17:45	51018	50950	50850		
18:00	50950	51100	51000		
18:15	51167	51200	51050		
18:30	51205	51300	51100		
18:45	51691	51650	51450		
19:00	52151	52000	51800		
19:15	51778	51650	51500		
19:30	51565	51300	51200		
19:45	50955	50750	50650		
20:00	50639	50200	50100		
20:15	49777	49400	49350		
20:30	48810	48600	48600		
20:45	48474	47950	47950		
21:00	47687	47300	47300		
21:15	47588	47250	47300		
21:30	47199	47200	47300		
21:45	47160	46900	47000		
22:00	47438	46600	46700		
22:15	48895	47750	47900		
22:30	49593	48900	49100		
22:45	52081	50100	50300		
23:00	51249	51300	51500		
23:15	51107	50400	50650		
23:30	50399	49500	49800		
23:45	50557	49200	49350		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
