Journée du 08/11/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	63195	62000	62400	555	4808	2997	50189	979	0	6783	-4	730	-3842	98	1800	-785	-1318	800	-2127	-1995	
00:15		60900	61200																		
00:30	61130	59800	60000	554	4204	2882	49772	992	0	5877	-249	729	-3631	92							
00:45		58650	59000																		
01:00	58452	57500	58000	555	3663	2934	49460	1018	0	5575	-1935	729	-3548	88	1800	-645	-1045	925	-2151	-2011	
01:15		57750	57750																		
01:30	58124	58000	57500	556	3417	2909	49890	1033	0	5355	-2731	729	-3032	85							
01:45		57900	57200																		
02:00	57494	57800	56900	558	3101	3003	49595	978	0	5332	-2734	733	-3071	82	1738	-850	-1804	905	-2395	-2179	
02:15		57050	56550																		
02:30	56943	56300	56200	555	3245	3265	49847	1015	0	5169	-2259	739	-4633	84							
02:45		55350	55400																		
03:00	55203	54400	54600	554	2588	3319	48977	1044	0	4947	-2318	744	-4653	77	1633	-1000	-2330	975	-2469	-1963	
03:15		53850	54050																		
03:30	54051	53300	53500	556	2374	3323	48536	1042	0	4918	-2315	741	-5124	74							
03:45		53050	53050																		
04:00	53325	52800	52600	557	2238	3065	48602	1071	0	4906	-2789	735	-5060	71	1467	-979	-2300	541	-2476	-2077	
04:15		52900	52700																		
04:30	53250	53000	52800	554	2365	2905	49116	1048	0	5099	-2784	737	-5791	72							
04:45		53350	53150																		
05:00	53714	53700	53500	552	2544	2921	49343	1001	0	5128	-2779	742	-5738	74	1768	-585	-1977	890	-2496	-2148	
05:15		54650	54550																		
05:30	55710	55600	55600	553	3014	2941	49695	971	0	5185	-2752	731	-4628	80							
05:45		56750	56450																		
06:00	57433	57900	57300	548	3482	3042	49527	1007	0	5459	-1782	723	-4574	86	1605	746	-1642	934	-2496	-2697	
06:15		59400	59100																		
06:30	60839	60900	60900	547	4269	3264	49888	1026	0	5690	-968	721	-3597	96							
06:45		62400	62250																		
07:00	63744	63900	63600	547	4871	3591	50144	1026	0	6563	-12	715	-3700	102	1716	908	-2109	800	-2651	-2701	
07:15		65050	64750																		
07:30	66413	66200	65900	584	4958	4176	50188	987	0	8772	-11	714	-3956	102							
07:45		67150	66200																		
08:00	67037	68100	66500	718	5180	4276	50213	970	30	8843	-9	721	-3904	106	1792	123	-1337	800	-2651	-2168	
08:15		68400	67050																		
08:30	68149	68700	67600	719	5463	4417	50328	989	148	8800	-6	715	-3424	110							
08:45		68850	68000																		
09:00	68937	69000	68400	722	5393	4611	50280	1003	315	9416	-5	709	-3507	108	1760	-256	-1199	800	-2651	-1961	
09:15		69000	68750																		
09:30	69654	69000	69100	549	5440	4852	50340	956	611	9819	-6	714	-3619	107							
09:45		69000	69100																		
10:00	69607	69000	69100	545	5302	4832	50257	907	892	9718	-5	707	-3548	105	1800	-676	-1208	800	-2566	-1920	
10:15		68750	68800																		
10:30	69534	68500	68500	546	5294	4689	50355	852	1193	9855	-6	708	-3953	104							
10:45		68300	68450																		
