Journée du 17/08/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	302	1393	41195	1390	4996	1460	-6215	1375	44523	44800	44300		
00:15	0	424	1063	42714	1402	5411	1446	-8772	1368	43689	43700	43150		
00:30	0	355	1003	41506	1433	5653	1438	-9258	1277	42131	42600	42000		
00:45	0	262	862	40639	1441	4999	1434	-8884	1135	40754	41450	40950		
01:00	0	235	821	40342	1483	4670	1443	-9017	1098	39978	40300	39900		
01:15	0	202	605	40825	1421	4316	1447	-8580	990	40237	40600	40200		
01:30	0	187	654	40411	1422	4303	1441	-8758	991	39661	40900	40500		
01:45	0	175	657	40770	1379	3862	1443	-8669	982	39619	40750	40250		
02:00	0	148	594	40494	1347	3811	1442	-8682	932	39155	40600	40000		
02:15	0	0	748	40861	1305	3763	1470	-8828	851	39314	39900	39200		
02:30	0	0	741	40855	1301	2925	1435	-8821	835	38431	39200	38400		
02:45	0	0	787	40566	1325	2439	1445	-8868	855	37688	38450	37650		
03:00	0	0	733	40488	1321	2319	1438	-9327	833	36968	37700	36900		
03:15	0	0	780	40766	1376	2263	1431	-10047	847	36564	37100	36450		
03:30	0	0	798	40316	1378	2300	1448	-10172	849	36051	36500	36000		
03:45	0	0	781	40211	1385	1991	1435	-10169	838	35616	36150	35650		
04:00	0	0	795	40006	1363	1990	1441	-10186	845	35392	35800	35300		
04:15	0	0	729	40033	1309	1906	1431	-10062	817	35329	35700	35200		
04:30	0	0	767	40107	1284	1832	1434	-10249	832	35157	35600	35100		
04:45	0	0	736	40042	1285	1824	1433	-10042	821	35259	35700	35300		
05:00	0	0	723	39940	1221	2007	1431	-9818	815	35488	35800	35500		
05:15	0	0	724	40268	1197	2197	1433	-9756	816	36045	36250	35900		
05:30	0	0	766	40165	1182	2708	1434	-9944	838	36300	36700	36300		
05:45	0	0	721	40339	1151	3039	1426	-9895	818	36771	37250	36800		
06:00	0	0	818	40659	1118	3085	1428	-9773	854	37324	37800	37300		
06:15	0	0	875	41184	1069	3538	1429	-9968	869	38110	38700	37950		
06:30	0	0	860	41303	1077	3505	1415	-9560	858	38583	39600	38600		
06:45	0	0	1081	40789	1101	3878	1418	-9726	939	38523	40000	38800		
07:00	0	0	1195	40904	1087	4018	1409	-9571	976	39025	40400	39000		
07:15	0	0	1315	40953	1126	4017	1422	-9050	1025	39766	41150	39850		
07:30	0	0	1303	41820	1071	4448	1418	-9341	1019	40702	41900	40700		
