Journée du 31/10/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	54707	55200	54800		
00:15	53922	54800	53750		
00:30	52640	54400	52700		
00:45	50887	52750	51350		
01:00	50207	51100	50000		
01:15	50730	51400	50400		
01:30	49937	51700	50800		
01:45	50006	51450	50600		
02:00	49436	51200	50400		
02:15	49943	50600	49650		
02:30	48839	50000	48900		
02:45	47683	49000	47950		
03:00	46959	48000	47000		
03:15	46020	47400	46150		
03:30	45386	46800	45300		
03:45	44784	46200	44850		
04:00	44388	45600	44400		
04:15	44266	45250	44100		
04:30	43788	44900	43800		
04:45	43784	44650	43700		
05:00	43893	44400	43600		
05:15	44450	44700	43900		
05:30	44255	45000	44200		
05:45	44547	45200	44600		
06:00	44963	45400	45000		
06:15	45502	45850	45550		
06:30	45943	46300	46100		
06:45	46342	46650	46650		
07:00	47085	47000	47200		
07:15	47368	47250	47350		
07:30	47461	47500	47500		
07:45	47735	48400	48000		
08:00	47905	49300	48500		
08:15	48940	49950	49100		
08:30	49643	50600	49700		
08:45	50226	51250	50350		
09:00	51164	51900	51000		
09:15	51943	52550	51550		
09:30	52064	53200	52100		
09:45	52490	53450	52550		
10:00	52836	53700	53000		
10:15	53072	53650	52950		
10:30	52822	53600	52900		
10:45	52818	53500	52900		
11:00	52757	53400	52900		
11:15	52658	53400	52800		
11:30	52552	53400	52700		
11:45	52775	53550	53000		
12:00	53122	53700	53300		
12:15	53473	54000	53450		
12:30	53693	54300	53600		
12:45	54890	54900	54300		
13:00	54121	55500	55000		
13:15	53156	54350	53650		
13:30	52408	53200	52300		
13:45	51693	52600	51650		
14:00	51051	52000	51000		
14:15	51520	51850	50950		
14:30	50879	51700	50900		
14:45	49938	50900	50150		
15:00	49259	50100	49400		
15:15	49108	49550	48900		
15:30	48778	49000	48400		
15:45	48198	48600	48050		
16:00	47831	48200	47700		
16:15	48089	48100	47650		
16:30	47967	48000	47600		
16:45	47695	48250	47850		
17:00	48066	48500	48100		
17:15	48696	49450	49000		
17:30	49566	50400	49900		
17:45	50958	52050	51550		
18:00	53324	53700	53200		
18:15	54756	54750	54200		
18:30	55391	55800	55200		
18:45	55914	56400	55800		
19:00	56662	57000	56400		
19:15	56493	56600	56000		
19:30	56192	56200	55600		
19:45	55178	55500	54900		
20:00	54195	54800	54200		
20:15	53663	54050	53400		
20:30	52737	53300	52600		
20:45	52198	52800	52100		
21:00	51064	52300	51600		
21:15	50856	51650	50950		
21:30	50128	51000	50300		
21:45	49755	50450	49750		
22:00	49118	49900	49200		
22:15	50158	50750	50000		
22:30	50345	51600	50800		
22:45	52716	52500	51700		
23:00	51811	53400	52600		
23:15	52212	52800	52100		
23:30	51490	52200	51600		
23:45	51744	51750	51450		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
