Journée du 08/04/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	54982	56200	55000		
00:15	54565	55300	54050		
00:30	53144	54400	53100		
00:45	51701	53350	51950		
01:00	50939	52300	50800		
01:15	51585	52550	51200		
01:30	50890	52800	51600		
01:45	51311	52850	51200		
02:00	50629	52900	50800		
02:15	51376	52300	50550		
02:30	50321	51700	50300		
02:45	49420	50700	49450		
03:00	48664	49700	48600		
03:15	48091	49000	48000		
03:30	47433	48300	47400		
03:45	47036	47850	46950		
04:00	46455	47400	46500		
04:15	46628	47150	46400		
04:30	46331	46900	46300		
04:45	46530	47000	46600		
05:00	46911	47100	46900		
05:15	47690	47850	47600		
05:30	48125	48600	48300		
05:45	48956	49500	49250		
06:00	50153	50400	50200		
06:15	51933	51750	51750		
06:30	53262	53100	53300		
06:45	54630	54700	54750		
07:00	55937	56300	56200		
07:15	57440	57300	57200		
07:30	58092	58300	58200		
07:45	58592	59000	59050		
08:00	59756	59700	59900		
08:15	61070	60750	60850		
08:30	61798	61800	61800		
08:45	62572	62200	62500		
09:00	63195	62600	63200		
09:15	63748	63000	63800		
09:30	64286	63400	64400		
09:45	64190	63400	64350		
10:00	64327	63400	64300		
10:15	64275	63300	64300		
10:30	64287	63200	64300		
10:45	64254	63250	64600		
11:00	64676	63300	64900		
11:15	64346	63300	64800		
11:30	64650	63300	64700		
11:45	64862	63350	64700		
12:00	64914	63400	64700		
12:15	64410	62750	64800		
12:30	64281	62100	64900		
12:45	65037	62750	65000		
13:00	64438	63400	65100		
13:15	64150	62900	64300		
13:30	63529	62400	63500		
13:45	63470	62400	63350		
14:00	63241	62400	63200		
14:15	63388	62000	63250		
14:30	63214	61600	63300		
14:45	62199	60750	62350		
15:00	61670	59900	61400		
15:15	61176	59500	60950		
15:30	60723	59100	60500		
15:45	59982	58700	60000		
16:00	59625	58300	59500		
16:15	59447	58000	59100		
16:30	58750	57700	58700		
16:45	58215	57350	58300		
17:00	58074	57000	57900		
17:15	57447	56600	57400		
17:30	57192	56200	56900		
17:45	57205	56350	57050		
18:00	57918	56500	57200		
18:15	57906	56800	57500		
18:30	58282	57100	57800		
18:45	59050	57650	58350		
19:00	59927	58200	58900		
19:15	59837	58200	58850		
19:30	59610	58200	58800		
19:45	59396	58050	58650		
20:00	59232	57900	58500		
20:15	59109	58300	58900		
20:30	58890	58700	59300		
20:45	59946	59000	59600		
21:00	59665	59300	59900		
21:15	59019	58500	59050		
21:30	57928	57700	58200		
21:45	57491	56800	57250		
22:00	56552	55900	56300		
22:15	56961	56350	56650		
22:30	56554	56800	57000		
22:45	58685	57400	57550		
23:00	57632	58000	58100		
23:15	57452	57150	57200		
23:30	56589	56300	56300		
23:45	57195	55850	55850		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
