Journée du 23/04/2008
Heures	Consommation	PrévisionJ-1		
00:00	56590	56300		
00:15	55889	55550		
00:30	54776	54800		
00:45	53063	53600		
01:00	52078	52400		
01:15	52652	52850		
01:30	52308	53300		
01:45	52708	53250		
02:00	52047	53200		
02:15	52451	52550		
02:30	51699	51900		
02:45	50934	51100		
03:00	49975	50300		
03:15	49417	49750		
03:30	48648	49200		
03:45	48208	48700		
04:00	47788	48200		
04:15	47857	48050		
04:30	47698	47900		
04:45	47871	48150		
05:00	47856	48400		
05:15	48951	49200		
05:30	49441	50000		
05:45	50322	50950		
06:00	51272	51900		
06:15	52838	53200		
06:30	53871	54500		
06:45	54577	55400		
07:00	55404	56300		
07:15	56847	57400		
07:30	57686	58500		
07:45	58762	59450		
08:00	59529	60400		
08:15	60688	61150		
08:30	61194	61900		
08:45	61927	62400		
09:00	62236	62900		
09:15	62854	63200		
09:30	62976	63500		
09:45	63309	63550		
10:00	63349	63600		
10:15	63259	63550		
10:30	63189	63500		
10:45	63250	63400		
11:00	63118	63300		
11:15	63125	63250		
11:30	63051	63200		
11:45	63207	63350		
12:00	63237	63500		
12:15	62821	63000		
12:30	62639	62500		
12:45	63532	63150		
13:00	62316	63800		
13:15	62278	62950		
13:30	61793	62100		
13:45	61648	62050		
14:00	61246	62000		
14:15	61548	61650		
14:30	60991	61300		
14:45	60314	60600		
15:00	59345	59900		
15:15	59157	59500		
15:30	58421	59100		
15:45	58227	58500		
16:00	57734	57900		
16:15	57230	57550		
16:30	56791	57200		
16:45	56348	56800		
17:00	56057	56400		
17:15	55425	56000		
17:30	55213	55600		
17:45	54985	55500		
18:00	55039	55400		
18:15	55372	55650		
18:30	55482	55900		
18:45	56085	57050		
19:00	56565	58200		
19:15	56560	57750		
19:30	56243	57300		
19:45	55967	56950		
20:00	55974	56600		
20:15	55673	56350		
20:30	55369	56100		
20:45	55490	56950		
21:00	55984	57800		
21:15	56619	57450		
21:30	56526	57100		
21:45	56431	56750		
22:00	55575	56400		
22:15	56036	56450		
22:30	55975	56500		
22:45	58019	57450		
23:00	57177	58400		
23:15	57188	57600		
23:30	56431	56800		
23:45	56758	56900		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
