Journée du 19/06/2006
Heures	Consommation	PrévisionJ-1		
00:00	45233	44900		
00:15	44529	43850		
00:30	43215	42800		
00:45	41903	41800		
01:00	40981	40800		
01:15	41526	41300		
01:30	41166	41800		
01:45	41459	41550		
02:00	40492	41300		
02:15	41080	40800		
02:30	40164	40300		
02:45	39508	39550		
03:00	38464	38800		
03:15	38347	38400		
03:30	37824	38000		
03:45	37698	37700		
04:00	37091	37400		
04:15	37445	37550		
04:30	37556	37700		
04:45	37653	38000		
05:00	37960	38300		
05:15	38955	38900		
05:30	39241	39500		
05:45	39606	39900		
06:00	40250	40300		
06:15	41462	41450		
06:30	42323	42600		
06:45	43653	43950		
07:00	45059	45300		
07:15	46456	46650		
07:30	47742	48000		
07:45	48904	49250		
08:00	50070	50500		
08:15	51280	51300		
08:30	51963	52100		
08:45	52802	52650		
09:00	53163	53200		
09:15	54196	53750		
09:30	54492	54300		
09:45	55197	54650		
10:00	55030	55000		
10:15	55518	55300		
10:30	55701	55600		
10:45	55885	55800		
11:00	56174	56000		
11:15	56291	56200		
11:30	56530	56400		
11:45	56655	56700		
12:00	56767	57000		
12:15	56832	56700		
12:30	56673	56400		
12:45	57752	57100		
13:00	57047	57800		
13:15	56793	57400		
13:30	56417	57000		
13:45	56683	57400		
14:00	56628	57800		
14:15	57058	57500		
14:30	56737	57200		
14:45	56443	56750		
15:00	55991	56300		
15:15	55825	56150		
15:30	55756	56000		
15:45	55523	55750		
16:00	55079	55500		
16:15	54808	55200		
16:30	54683	54900		
16:45	54156	54600		
17:00	54023	54300		
17:15	53294	53850		
17:30	52924	53400		
17:45	52886	53300		
18:00	52941	53200		
18:15	52809	53300		
18:30	52828	53400		
18:45	53025	53700		
19:00	53629	54000		
19:15	53302	53500		
19:30	52972	53000		
19:45	52009	52450		
20:00	51387	51900		
20:15	51028	51250		
20:30	49946	50600		
20:45	49521	50200		
21:00	49113	49800		
21:15	48827	49250		
21:30	48625	48700		
21:45	48423	48900		
22:00	48362	49100		
22:15	49632	49900		
22:30	50252	50700		
22:45	52442	51950		
23:00	52046	53200		
23:15	51623	52100		
23:30	50439	51000		
23:45	50393	50100		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
