Journée du 19/05/2008
Heures	Consommation	PrévisionJ-1		
00:00	45847	45900		
00:15	45625	44900		
00:30	44309	43900		
00:45	43231	43000		
01:00	42715	42100		
01:15	43188	42500		
01:30	42630	42900		
01:45	42960	42750		
02:00	42152	42600		
02:15	42731	42000		
02:30	41946	41400		
02:45	41191	40750		
03:00	40083	40100		
03:15	40121	39650		
03:30	39291	39200		
03:45	38802	38800		
04:00	38576	38400		
04:15	38689	38350		
04:30	38797	38300		
04:45	38758	38700		
05:00	39199	39100		
05:15	40504	39850		
05:30	41061	40600		
05:45	41765	41300		
06:00	42195	42000		
06:15	43518	43150		
06:30	44804	44300		
06:45	46172	45650		
07:00	47364	47000		
07:15	49114	48500		
07:30	50708	50000		
07:45	51421	51100		
08:00	52585	52200		
08:15	53415	53150		
08:30	54139	54100		
08:45	54658	54550		
09:00	54854	55000		
09:15	55700	55300		
09:30	55650	55600		
09:45	55800	55900		
10:00	56000	56200		
10:15	55900	56350		
10:30	56096	56500		
10:45	56195	56600		
11:00	56134	56700		
11:15	56436	56750		
11:30	56503	56800		
11:45	56712	57050		
12:00	56821	57300		
12:15	57035	57050		
12:30	56989	56800		
12:45	57888	57400		
13:00	57423	58000		
13:15	57244	57350		
13:30	56612	56700		
13:45	56553	56750		
14:00	56643	56800		
14:15	56878	56600		
14:30	56331	56400		
14:45	55953	55850		
15:00	55289	55300		
15:15	54846	54850		
15:30	54563	54400		
15:45	54470	54050		
16:00	53863	53700		
16:15	53392	53300		
16:30	53101	52900		
16:45	52769	52600		
17:00	52404	52300		
17:15	51809	52000		
17:30	51599	51700		
17:45	51640	51750		
18:00	51744	51800		
18:15	51973	52000		
18:30	52203	52200		
18:45	52950	52750		
19:00	53421	53300		
19:15	53436	52950		
19:30	53012	52600		
19:45	52463	52150		
20:00	51828	51700		
20:15	51372	51150		
20:30	50813	50600		
20:45	50257	50400		
21:00	49916	50200		
21:15	50018	49950		
21:30	49536	49700		
21:45	50096	50000		
22:00	50095	50300		
22:15	50789	50750		
22:30	50723	51200		
22:45	52699	52050		
23:00	52020	52900		
23:15	51754	52050		
23:30	51029	51200		
23:45	51224	50650		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
