Journée du 10/10/2006
Heures	Consommation	PrévisionJ-1		
00:00	48651	48300		
00:15	48140	47350		
00:30	46961	46400		
00:45	45507	45300		
01:00	44760	44200		
01:15	45269	44600		
01:30	44700	45000		
01:45	45204	44850		
02:00	44630	44700		
02:15	44823	44100		
02:30	44066	43500		
02:45	43079	42700		
03:00	42189	41900		
03:15	41947	41400		
03:30	41204	40900		
03:45	40788	40500		
04:00	40471	40100		
04:15	40330	40050		
04:30	40702	40000		
04:45	40437	40250		
05:00	40616	40500		
05:15	41542	41100		
05:30	42457	41700		
05:45	43176	42700		
06:00	44088	43700		
06:15	45946	45200		
06:30	47546	46700		
06:45	49216	48650		
07:00	51222	50600		
07:15	53636	52400		
07:30	55046	54200		
07:45	55826	54700		
08:00	55868	55200		
08:15	56174	55350		
08:30	56196	55500		
08:45	56312	55750		
09:00	56151	56000		
09:15	56728	56200		
09:30	56626	56400		
09:45	56897	56450		
10:00	57117	56500		
10:15	56958	56550		
10:30	56815	56600		
10:45	56892	56600		
11:00	57126	56600		
11:15	57063	56650		
11:30	56857	56700		
11:45	57071	56850		
12:00	57140	57000		
12:15	56782	56450		
12:30	56422	55900		
12:45	57628	56600		
13:00	56837	57300		
13:15	56494	56450		
13:30	56017	55600		
13:45	56087	55850		
14:00	55709	56100		
14:15	55964	55850		
14:30	55675	55600		
14:45	55173	55200		
15:00	54779	54800		
15:15	54213	54400		
15:30	54021	54000		
15:45	53592	53600		
16:00	53198	53200		
16:15	52973	52850		
16:30	52404	52500		
16:45	52466	52200		
17:00	51965	51900		
17:15	51536	51600		
17:30	51859	51300		
17:45	51636	51450		
18:00	51786	51600		
18:15	51916	52100		
18:30	52317	52600		
18:45	53324	53450		
19:00	54291	54300		
19:15	55650	55150		
19:30	57057	56000		
19:45	57751	56550		
20:00	57788	57100		
20:15	57135	56200		
20:30	56010	55300		
20:45	54900	54400		
21:00	54046	53500		
21:15	52595	52350		
21:30	51466	51200		
21:45	50726	50100		
22:00	49520	49000		
22:15	49751	49350		
22:30	49699	49700		
22:45	51291	50500		
23:00	50592	51300		
23:15	50478	50300		
23:30	49509	49300		
23:45	49812	48900		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
